step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right
0,0.0000,0.3288,0.0000,-0.0217,-0.0373,0.0086,-0.2744,0.4526,1.3502,-0.2073,-4.0852,-75.5571,1.1121,0.05729,3.12865,0.9212,0.3461,-0.9851,0.1127,0.00000,0.00000
1,0.0400,0.3288,0.0000,-0.0217,0.0931,-0.0027,-0.8025,0.3304,0.9083,-1.4415,-4.0866,-75.5570,1.0859,0.08947,3.11143,1.2925,1.7293,0.5580,1.1396,0.00000,0.00000
2,0.0800,0.3288,0.0000,-0.0217,0.1594,-0.0056,-1.1711,0.3021,0.4324,-2.5335,-4.0880,-75.5576,1.0462,0.11169,3.11634,2.2198,1.5089,0.8613,2.0238,0.00000,0.00000
3,0.1200,0.3288,0.0000,-0.0217,0.2075,0.0016,-1.5750,-0.1909,0.0197,-0.0750,-4.0899,-75.5581,0.9887,0.11331,3.12357,1.3011,0.9685,0.5802,1.5030,0.00000,0.00000
4,0.1600,0.3288,0.0000,-0.0217,0.2231,0.0502,-2.0331,-0.7211,0.1731,1.9666,-4.0904,-75.5601,0.9139,0.11621,-3.13484,0.1235,0.3528,0.5271,0.0911,0.00000,0.00000
5,0.2000,0.3288,0.0000,-0.0217,0.1763,0.0104,-0.0947,-0.0790,0.4131,-0.0035,-4.0943,-75.5589,0.8774,0.14109,3.13924,-0.3969,-0.3253,-0.2863,0.2495,0.00000,0.00000
6,0.2400,0.3288,0.0000,-0.0217,0.2754,0.0287,0.2097,-0.1494,-0.6093,-0.1664,-4.1037,-75.5573,0.8810,0.14051,-3.13631,-0.2263,-0.5864,-0.4926,-0.9093,0.00000,0.00000
7,0.2800,0.3288,0.0000,-0.0217,0.3356,-0.0411,0.1742,0.2126,-0.6523,-0.0380,-4.1157,-75.5523,0.8857,0.10474,-3.14010,-0.5090,-0.8580,-0.3676,-0.1385,0.00000,0.00000
8,0.3200,0.3288,0.0000,-0.0217,0.3494,0.0323,0.1717,-0.1670,-0.5324,-0.0322,-4.1284,-75.5474,0.8898,0.08237,-3.14027,0.0549,-0.2820,-0.0608,0.0493,0.00000,0.00000
9,0.3600,0.3288,0.0000,-0.0217,0.3690,0.0191,0.0525,-0.1005,-0.4464,0.1227,-4.1420,-75.5439,0.8915,0.06655,-3.13395,0.0448,-0.0681,-0.1097,0.0554,0.00000,0.00000
10,0.4000,0.3288,0.0000,-0.0217,0.3970,0.0004,0.0272,-0.0039,-0.5040,0.0272,-4.1562,-75.5391,0.8902,0.04667,-3.13286,0.0457,-0.0763,-0.1087,0.0431,0.00000,0.00000
11,0.4400,0.3288,0.0000,-0.0217,0.4142,0.0015,0.0680,-0.0085,-0.4160,-0.0302,-4.1711,-75.5337,0.8902,0.02848,-3.13278,0.0265,-0.1073,-0.1134,0.0084,0.00000,0.00000
12,0.4800,0.3288,0.0000,-0.0217,0.4253,-0.0001,0.0600,-0.0011,-0.3231,-0.0358,-4.1867,-75.5282,0.8910,0.01397,-3.13272,0.0269,-0.1072,-0.1008,0.0052,0.00000,0.00000
13,0.5200,0.3288,0.0000,-0.0217,0.4314,0.0017,0.0355,-0.0100,-0.2378,-0.0097,-4.2026,-75.5224,0.8912,0.00301,-3.13275,0.0321,-0.1008,-0.0999,0.0172,0.00000,0.00000
14,0.5600,0.3288,0.0000,-0.0217,0.4374,0.0057,0.0269,-0.0303,-0.1928,-0.0153,-4.2188,-75.5167,0.8909,-0.00539,-3.13195,0.0345,-0.0952,-0.0979,0.0210,0.00000,0.00000
15,0.6000,0.3288,0.0000,-0.0217,0.4434,0.0035,0.0289,-0.0189,-0.1652,-0.0279,-4.2353,-75.5110,0.8907,-0.01233,-3.13097,0.0300,-0.0970,-0.1025,0.0175,0.00000,0.00000
16,0.6400,0.3288,0.0000,-0.0217,0.4474,0.0006,0.0302,-0.0047,-0.1262,-0.0227,-4.2519,-75.5050,0.8906,-0.01807,-3.13069,0.0275,-0.1030,-0.1019,0.0086,0.00000,0.00000
17,0.6800,0.3288,0.0000,-0.0217,0.4502,-0.0001,0.0272,-0.0008,-0.1005,-0.0179,-4.2687,-75.4989,0.8906,-0.02253,-3.13075,0.0284,-0.1013,-0.1000,0.0134,0.00000,0.00000
18,0.7200,0.3288,0.0000,-0.0217,0.4526,0.0013,0.0235,-0.0080,-0.0924,-0.0100,-4.2856,-75.4928,0.8906,-0.02635,-3.13070,0.0304,-0.0999,-0.0998,0.0098,0.00000,0.00000
19,0.7600,0.3288,0.0000,-0.0217,0.4544,0.0001,0.0228,-0.0016,-0.0867,-0.0227,-4.3025,-75.4867,0.8905,-0.02979,-3.13062,0.0297,-0.0977,-0.1056,0.0161,0.00000,0.00000
20,0.8000,0.3288,0.0000,-0.0217,0.4541,-0.0001,0.0306,-0.0008,-0.0424,-0.0328,-4.3195,-75.4805,0.8907,-0.03224,-3.13076,0.0281,-0.1114,-0.1154,0.0133,0.00000,0.00000
21,0.8400,0.3288,0.0000,-0.0217,0.4545,-0.0001,0.0260,-0.0011,-0.0307,-0.0424,-4.3365,-75.4743,0.8910,-0.03370,-3.13086,0.0254,-0.1094,-0.1072,0.0098,0.00000,0.00000
22,0.8800,0.3288,0.0000,-0.0217,0.4548,0.0001,0.0197,-0.0017,-0.0343,-0.0449,-4.3535,-75.4681,0.8910,-0.03504,-3.13098,0.0274,-0.1063,-0.1067,0.0161,0.00000,0.00000
23,0.9200,0.3288,0.0000,-0.0217,0.4545,-0.0001,0.0214,-0.0011,-0.0199,-0.0169,-4.3705,-75.4619,0.8909,-0.03610,-3.13107,0.0268,-0.1090,-0.1074,0.0186,0.00000,0.00000
24,0.9600,0.3288,0.0000,-0.0217,0.4545,0.0008,0.0196,-0.0056,-0.0174,-0.0274,-4.3875,-75.4556,0.8909,-0.03687,-3.13107,0.0275,-0.1063,-0.1034,0.0151,0.00000,0.00000
25,1.0000,0.3288,0.0000,-0.0217,0.4550,0.0000,0.0200,-0.0015,-0.0266,-0.0401,-4.4045,-75.4493,0.8909,-0.03775,-3.13105,0.0259,-0.1070,-0.1076,0.0192,0.00000,0.00000
26,1.0400,0.3288,0.0000,-0.0217,0.4545,-0.0004,0.0207,0.0006,-0.0144,-0.0354,-4.4215,-75.4430,0.8909,-0.03858,-3.13123,0.0250,-0.1091,-0.1066,0.0133,0.00000,0.00000
27,1.0800,0.3288,0.0000,-0.0217,0.4537,0.0017,0.0215,-0.0099,-0.0019,-0.0766,-4.4385,-75.4368,0.8910,-0.03892,-3.13122,0.0278,-0.1098,-0.1067,0.0189,0.00000,0.00000
28,1.1200,0.3288,0.0000,-0.0217,0.4533,0.0018,0.0199,-0.0110,-0.0000,-0.0678,-4.4555,-75.4305,0.8910,-0.03897,-3.13093,0.0237,-0.1118,-0.1064,0.0105,0.00000,0.00000
29,1.1600,0.3288,0.0000,-0.0217,0.4544,0.0023,0.0158,-0.0134,-0.0315,-0.0412,-4.4725,-75.4242,0.8910,-0.03992,-3.13057,0.0257,-0.1120,-0.0972,0.0164,0.00000,0.00000
30,1.2000,0.3288,0.0000,-0.0217,0.4539,0.0023,0.0170,-0.0130,-0.0338,-0.0473,-4.4895,-75.4178,0.8908,-0.04111,-3.13019,0.0293,-0.1086,-0.1060,0.0152,0.00000,0.00000
31,1.2400,0.3288,0.0000,-0.0217,0.4535,0.0024,0.0180,-0.0141,-0.0327,-0.0564,-4.5064,-75.4115,0.8908,-0.04257,-3.12978,0.0270,-0.1110,-0.0982,0.0130,0.00000,0.00000
32,1.2800,0.3288,0.0000,-0.0217,0.4520,0.0015,0.0177,-0.0093,-0.0223,-0.0623,-4.5233,-75.4051,0.8908,-0.04360,-3.12949,0.0275,-0.1105,-0.1014,0.0150,0.00000,0.00000
33,1.3200,0.3288,0.0000,-0.0217,0.4512,0.0042,0.0164,-0.0232,-0.0321,-0.0744,-4.5401,-75.3988,0.8908,-0.04482,-3.12899,0.0298,-0.1135,-0.0989,0.0056,0.00000,0.00000
34,1.3600,0.3288,0.0000,-0.0217,0.4503,0.0037,0.0164,-0.0205,-0.0430,-0.0524,-4.5569,-75.3925,0.8908,-0.04644,-3.12817,0.0280,-0.1160,-0.0961,0.0164,0.00000,0.00000
35,1.4000,0.3288,0.0000,-0.0217,0.4481,0.0033,0.0163,-0.0184,-0.0321,-0.0687,-4.5736,-75.3862,0.8908,-0.04795,-3.12758,0.0322,-0.1148,-0.0940,0.0157,0.00000,0.00000
36,1.4400,0.3288,0.0000,-0.0217,0.4457,0.0027,0.0186,-0.0157,-0.0159,-0.0745,-4.5903,-75.3798,0.8909,-0.04887,-3.12705,0.0293,-0.1196,-0.0964,0.0166,0.00000,0.00000
37,1.4800,0.3288,0.0000,-0.0217,0.4432,0.0046,0.0177,-0.0253,-0.0047,-0.0751,-4.6068,-75.3734,0.8910,-0.04937,-3.12638,0.0329,-0.1224,-0.0905,0.0119,0.00000,0.00000
38,1.5200,0.3288,0.0000,-0.0217,0.4401,0.0054,0.0120,-0.0298,0.0136,-0.0871,-4.6233,-75.3671,0.8909,-0.04919,-3.12539,0.0315,-0.1180,-0.0842,0.0129,0.00000,0.00000
39,1.5600,0.3288,0.0000,-0.0217,0.4390,0.0047,0.0142,-0.0264,0.0042,-0.0969,-4.6396,-75.3607,0.8908,-0.04890,-3.12436,0.0332,-0.1205,-0.0877,0.0183,0.00000,0.00000
40,1.6000,0.3288,0.0000,-0.0217,0.4380,0.0047,0.0154,-0.0261,-0.0037,-0.0561,-4.6559,-75.3543,0.8908,-0.04905,-3.12343,0.0333,-0.1244,-0.0822,0.0033,0.00000,0.00000
41,1.6400,0.3288,0.0000,-0.0217,0.4352,0.0032,0.0094,-0.0182,0.0147,-0.0500,-4.6721,-75.3479,0.8906,-0.04881,-3.12268,0.0265,-0.1211,-0.0813,0.0060,0.00000,0.00000
42,1.6800,0.3288,0.0000,-0.0217,0.4336,0.0042,0.0129,-0.0234,0.0243,-0.0439,-4.6882,-75.3414,0.8904,-0.04810,-3.12191,0.0288,-0.1247,-0.0790,0.0074,0.00000,0.00000
43,1.7200,0.3288,0.0000,-0.0217,0.4333,0.0036,0.0171,-0.0206,0.0173,-0.0915,-4.7043,-75.3350,0.8904,-0.04722,-3.12108,0.0301,-0.1230,-0.0847,0.0056,0.00000,0.00000
44,1.7600,0.3288,0.0000,-0.0217,0.4337,0.0019,0.0200,-0.0118,0.0041,-0.0610,-4.7203,-75.3285,0.8905,-0.04703,-3.12054,0.0271,-0.1315,-0.0813,-0.0002,0.00000,0.00000
45,1.8000,0.3288,0.0000,-0.0217,0.4323,0.0008,0.0142,-0.0059,0.0082,-0.0411,-4.7363,-75.3219,0.8905,-0.04678,-3.12035,0.0278,-0.1255,-0.0806,-0.0007,0.00000,0.00000
46,1.8400,0.3288,0.0000,-0.0217,0.4318,0.0018,0.0146,-0.0110,0.0024,-0.0623,-4.7522,-75.3152,0.8903,-0.04663,-3.12011,0.0303,-0.1238,-0.0814,0.0059,0.00000,0.00000
47,1.8800,0.3288,0.0000,-0.0217,0.4312,-0.0006,0.0228,0.0015,0.0119,-0.0162,-4.7681,-75.3086,0.8904,-0.04622,-3.11999,0.0263,-0.1332,-0.0936,0.0024,0.00000,0.00000
48,1.9200,0.3288,0.0000,-0.0217,0.4311,0.0001,0.0186,-0.0018,-0.0008,-0.0177,-4.7839,-75.3018,0.8906,-0.04613,-3.12011,0.0317,-0.1278,-0.0830,-0.0029,0.00000,0.00000
49,1.9600,0.3288,0.0000,-0.0217,0.4310,-0.0018,0.0184,0.0074,-0.0162,-0.0353,-4.7997,-75.2951,0.8906,-0.04636,-3.12031,0.0350,-0.1209,-0.0902,0.0144,0.00000,0.00000
50,2.0000,0.3288,0.0000,-0.0217,0.4310,-0.0014,0.0178,0.0059,-0.0327,-0.0131,-4.8155,-75.2883,0.8907,-0.04740,-3.12073,0.0341,-0.1237,-0.0902,-0.0061,0.00000,0.00000
51,2.0400,0.3288,0.0000,-0.0217,0.4290,-0.0020,0.0152,0.0091,-0.0287,0.0205,-4.8312,-75.2816,0.8907,-0.04857,-3.12112,0.0335,-0.1206,-0.0888,0.0069,0.00000,0.00000
52,2.0800,0.3288,0.0000,-0.0217,0.4270,-0.0031,0.0037,0.0150,-0.0333,0.0498,-4.8469,-75.2748,0.8904,-0.04985,-3.12169,0.0208,-0.1136,-0.0765,-0.0036,0.00000,0.00000
53,2.1200,0.3288,0.0000,-0.0217,0.4248,-0.0026,0.0045,0.0131,-0.0296,0.0433,-4.8625,-75.2681,0.8898,-0.05109,-3.12231,0.0225,-0.1083,-0.0725,0.0135,0.00000,0.00000
54,2.1600,0.3288,0.0000,-0.0217,0.4229,-0.0042,0.0188,0.0212,-0.0164,0.0759,-4.8780,-75.2614,0.8897,-0.05167,-3.12300,0.0250,-0.1136,-0.0870,0.0113,0.00000,0.00000
55,2.2000,0.3288,0.0000,-0.0217,0.4207,-0.0044,0.0222,0.0216,-0.0039,0.0308,-4.8934,-75.2548,0.8900,-0.05190,-3.12399,0.0322,-0.1094,-0.0850,0.0116,0.00000,0.00000
56,2.2400,0.3288,0.0000,-0.0217,0.4182,0.0011,0.0232,-0.0066,-0.0032,0.0229,-4.9089,-75.2484,0.8903,-0.05207,-3.12432,0.0384,-0.1170,-0.0858,0.0054,0.00000,0.00000
57,2.2800,0.3288,0.0000,-0.0217,0.4146,0.0003,0.0149,-0.0021,0.0060,0.0439,-4.9242,-75.2421,0.8904,-0.05178,-3.12410,0.0363,-0.1077,-0.0832,0.0126,0.00000,0.00000
58,2.3200,0.3288,0.0000,-0.0217,0.4120,0.0015,0.0131,-0.0078,-0.0021,0.0769,-4.9395,-75.2359,0.8903,-0.05169,-3.12390,0.0410,-0.1106,-0.0834,0.0081,0.00000,0.00000
59,2.3600,0.3288,0.0000,-0.0217,0.4093,0.0027,0.0083,-0.0137,-0.0070,0.0870,-4.9547,-75.2299,0.8901,-0.05190,-3.12334,0.0350,-0.1054,-0.0703,0.0035,0.00000,0.00000
60,2.4000,0.3288,0.0000,-0.0217,0.4050,0.0001,0.0127,-0.0000,0.0266,0.1007,-4.9698,-75.2239,0.8898,-0.05111,-3.12301,0.0355,-0.1047,-0.0812,0.0104,0.00000,0.00000
61,2.4400,0.3288,0.0000,-0.0217,0.4036,-0.0010,0.0175,0.0049,0.0164,0.0605,-4.9848,-75.2179,0.8898,-0.05023,-3.12307,0.0365,-0.1043,-0.0752,0.0099,0.00000,0.00000
62,2.4800,0.3288,0.0000,-0.0217,0.4011,0.0012,0.0233,-0.0065,0.0240,0.0708,-4.9998,-75.2121,0.8900,-0.04936,-3.12301,0.0405,-0.1133,-0.0803,0.0008,0.00000,0.00000
63,2.5200,0.3288,0.0000,-0.0217,0.4015,0.0002,0.0186,-0.0009,-0.0377,0.0910,-5.0147,-75.2063,0.8901,-0.04975,-3.12269,0.0409,-0.1088,-0.0776,0.0106,0.00000,0.00000
64,2.5600,0.3288,0.0000,-0.0217,0.3995,0.0004,0.0111,-0.0025,-0.0552,0.0604,-5.0295,-75.2006,0.8900,-0.05167,-3.12266,0.0462,-0.0985,-0.0667,0.0080,0.00000,0.00000
65,2.6000,0.3288,0.0000,-0.0217,0.3926,0.0010,0.0220,-0.0049,0.0305,0.0922,-5.0443,-75.1950,0.8900,-0.05169,-3.12249,0.0424,-0.1124,-0.0829,0.0131,0.00000,0.00000
66,2.6400,0.3288,0.0000,-0.0217,0.3900,-0.0013,0.0219,0.0075,0.0289,0.1383,-5.0589,-75.1895,0.8902,-0.05024,-3.12237,0.0395,-0.1125,-0.0831,0.0071,0.00000,0.00000
67,2.6800,0.3288,0.0000,-0.0217,0.3883,0.0009,0.0158,-0.0041,0.0026,0.1125,-5.0735,-75.1841,0.8902,-0.04972,-3.12238,0.0477,-0.1073,-0.0736,0.0067,0.00000,0.00000
68,2.7200,0.3288,0.0000,-0.0217,0.3863,-0.0030,0.0143,0.0159,-0.0113,0.1515,-5.0879,-75.1788,0.8901,-0.04965,-3.12245,0.0365,-0.1041,-0.0803,0.0106,0.00000,0.00000
69,2.7600,0.3288,0.0000,-0.0217,0.3849,-0.0045,0.0193,0.0237,-0.0300,0.1321,-5.1023,-75.1735,0.8901,-0.05039,-3.12322,0.0473,-0.1013,-0.0809,0.0190,0.00000,0.00000
70,2.8000,0.3288,0.0000,-0.0217,0.3811,-0.0074,0.0239,0.0395,-0.0049,0.1987,-5.1166,-75.1682,0.8903,-0.05072,-3.12441,0.0393,-0.1050,-0.0880,0.0123,0.00000,0.00000
71,2.8400,0.3288,0.0000,-0.0217,0.3783,-0.0061,0.0269,0.0349,0.0037,0.1818,-5.1308,-75.1630,0.8906,-0.05020,-3.12591,0.0531,-0.1023,-0.0951,0.0345,0.00000,0.00000
72,2.8800,0.3288,0.0000,-0.0217,0.3877,0.0048,0.0102,-0.0156,-0.0591,0.1236,-5.1452,-75.1581,0.8907,-0.05106,-3.12641,0.0448,-0.0996,-0.1069,0.0461,0.00000,0.00000
73,2.9200,0.3288,0.0000,-0.0217,0.4053,-0.0006,0.0062,0.0171,-0.0184,0.1179,-5.1601,-75.1533,0.8905,-0.05094,-3.12696,0.0369,-0.0914,-0.2093,0.1608,0.00000,0.00000
74,2.9600,0.3288,0.0000,-0.0217,0.4371,0.0036,-0.0135,-0.0039,-0.0323,0.0874,-5.1761,-75.1481,0.8898,-0.05135,-3.12802,0.0530,-0.0585,-0.2620,0.2223,0.00000,0.00000
75,3.0000,0.3288,0.0000,-0.0217,0.4714,0.0348,-0.0434,-0.1561,-0.0549,0.1067,-5.1936,-75.1432,0.8884,-0.05169,-3.12574,0.0850,-0.0335,-0.3743,0.3599,0.00000,0.00000
76,3.0400,0.3288,0.0000,-0.0217,0.4782,0.1338,-0.2416,-0.6701,-0.3762,0.2742,-5.2128,-75.1405,0.8826,-0.06008,-3.10981,0.0874,0.0890,-0.4798,0.5098,0.00000,0.00000
77,3.0800,0.3288,0.0000,-0.0217,0.4511,0.1534,-0.3834,-0.5567,-0.3328,0.7028,-5.2330,-75.1416,0.8668,-0.07481,-3.07789,0.0151,0.3469,-0.4776,0.6569,0.00000,0.00000
78,3.1200,0.3288,0.0000,-0.0217,0.4382,0.1015,-0.1657,-0.4313,-0.0387,0.4312,-5.2521,-75.1412,0.8559,-0.08163,-3.05549,0.0379,0.2409,-0.2761,0.2295,0.00000,0.00000
79,3.1600,0.3288,0.0000,-0.0217,0.4300,0.0440,-0.1731,-0.1800,0.2566,0.5216,-5.2703,-75.1395,0.8497,-0.07686,-3.04133,0.0448,0.0614,-0.2412,0.1277,0.00000,0.00000
80,3.2000,0.3288,0.0000,-0.0217,0.4442,0.0406,-0.2336,-0.1694,0.0875,0.2552,-5.2886,-75.1371,0.8416,-0.07244,-3.03014,0.1910,-0.1652,-0.2003,0.0945,0.00000,0.00000
81,3.2400,0.3288,0.0000,-0.0217,0.4616,0.0063,-0.3401,-0.0364,-0.0321,0.2056,-5.3077,-75.1337,0.8306,-0.07399,-3.02119,0.3350,-0.5066,-0.1248,-0.0915,0.00000,0.00000
82,3.2800,0.3288,0.0000,-0.0217,0.4832,-0.1241,-0.4165,0.5480,-0.7069,0.4440,-5.3257,-75.1245,0.8142,-0.08359,-3.03602,0.4483,-0.6050,-0.0946,-0.0526,0.00000,0.00000
83,3.3200,0.3288,0.0000,-0.0217,0.4517,-0.1595,-0.2172,0.7946,-0.2338,0.2340,-5.3428,-75.1132,0.8023,-0.09648,-3.06470,-0.0737,-0.1652,-0.0731,0.0234,0.00000,0.00000
84,3.3600,0.3288,0.0000,-0.0217,0.4376,-0.0579,-0.0142,0.2811,0.1482,0.0743,-5.3598,-75.1047,0.7989,-0.09891,-3.08667,0.0684,-0.2411,0.0198,-0.1452,0.00000,0.00000
85,3.4000,0.3288,0.0000,-0.0217,0.4149,-0.0235,0.0147,0.1207,0.3384,0.0654,-5.3762,-75.1003,0.7997,-0.08472,-3.09287,0.0410,-0.1617,-0.1049,-0.0035,0.00000,0.00000
86,3.4400,0.3288,0.0000,-0.0217,0.4093,-0.0261,-0.0145,0.1323,0.2360,0.0872,-5.3924,-75.0962,0.7995,-0.07294,-3.09781,0.0921,-0.1489,-0.1135,-0.0193,0.00000,0.00000
87,3.4800,0.3288,0.0000,-0.0217,0.4053,-0.0237,-0.0170,0.1209,0.1624,0.1212,-5.4085,-75.0922,0.7985,-0.06532,-3.10263,0.0600,-0.1526,-0.1042,-0.0201,0.00000,0.00000
88,3.5200,0.3288,0.0000,-0.0217,0.4002,-0.0201,-0.0048,0.1025,0.1515,0.1305,-5.4243,-75.0885,0.7976,-0.05883,-3.10681,0.0523,-0.1437,-0.0987,-0.0138,0.00000,0.00000
89,3.5600,0.3288,0.0000,-0.0217,0.3953,-0.0188,0.0043,0.0956,0.1710,0.0841,-5.4400,-75.0851,0.7970,-0.05202,-3.11060,0.0477,-0.1306,-0.0929,-0.0050,0.00000,0.00000
90,3.6000,0.3288,0.0000,-0.0217,0.3929,-0.0124,0.0164,0.0624,0.1755,0.0265,-5.4556,-75.0818,0.7968,-0.04509,-3.11368,0.0537,-0.1319,-0.0901,-0.0016,0.00000,0.00000
91,3.6400,0.3288,0.0000,-0.0217,0.4010,-0.0077,0.0260,0.0386,0.1107,-0.0086,-5.4712,-75.0788,0.7970,-0.03865,-3.11596,0.0469,-0.1447,-0.1270,0.0259,0.00000,0.00000
92,3.6800,0.3288,0.0000,-0.0217,0.4257,-0.0136,0.0301,0.0708,0.0232,0.0194,-5.4874,-75.0757,0.7975,-0.03507,-3.11866,0.0427,-0.1480,-0.2261,0.1265,0.00000,0.00000
93,3.7200,0.3288,0.0000,-0.0217,0.4616,-0.0073,0.0182,0.0431,-0.0492,0.0365,-5.5047,-75.0724,0.7978,-0.03511,-3.12175,0.0713,-0.1262,-0.3077,0.2313,0.00000,0.00000
94,3.7600,0.3288,0.0000,-0.0217,0.5001,0.0221,-0.0278,-0.1017,-0.1535,0.1274,-5.5236,-75.0696,0.7972,-0.03737,-3.12189,0.1092,-0.0745,-0.4173,0.3751,0.00000,0.00000
95,3.8000,0.3288,0.0000,-0.0217,0.4973,0.0887,-0.3047,-0.5061,-0.3306,0.2695,-5.5437,-75.0688,0.7906,-0.04731,-3.11046,0.1554,0.0743,-0.5310,0.5497,0.00000,0.00000
96,3.8400,0.3288,0.0000,-0.0217,0.4691,0.1201,-0.6105,-0.1652,-0.3653,0.3312,-5.5641,-75.0709,0.7698,-0.05968,-3.08515,0.3261,0.0565,-0.4311,0.4885,0.00000,0.00000
97,3.8800,0.3288,0.0000,-0.0217,0.4686,0.0350,-0.6581,-0.1667,-0.1008,0.5126,-5.5850,-75.0711,0.7451,-0.07127,-3.06843,0.3955,-0.4665,-0.1804,-0.1072,0.00000,0.00000
98,3.9200,0.3288,0.0000,-0.0217,0.4931,-0.0754,-0.5090,0.3556,-0.8693,0.7370,-5.6053,-75.0642,0.7188,-0.09126,-3.07896,0.3825,-0.5389,-0.1438,0.0565,0.00000,0.00000
99,3.9600,0.3288,0.0000,-0.0217,0.4490,-0.0771,-0.1979,0.3898,0.1319,0.1246,-5.6243,-75.0588,0.7061,-0.09620,-3.09238,-0.1801,-0.1304,-0.0584,-0.0590,0.00000,0.00000
100,4.0000,0.3288,0.0000,-0.0217,0.4489,-0.0323,-0.0112,0.1634,0.2300,-0.0558,-5.6425,-75.0549,0.7030,-0.08999,-3.10333,0.0188,-0.2016,-0.0052,-0.0853,0.00000,0.00000
101,4.0400,0.3288,0.0000,-0.0217,0.4346,-0.0130,0.0184,0.0628,0.2966,-0.0987,-5.6601,-75.0528,0.7037,-0.07713,-3.10739,0.0487,-0.1542,-0.1019,-0.0403,0.00000,0.00000
102,4.0800,0.3288,0.0000,-0.0217,0.4286,-0.0032,-0.0003,0.0147,0.2067,-0.0360,-5.6775,-75.0512,0.7039,-0.06740,-3.10901,0.0822,-0.1601,-0.1211,-0.0259,0.00000,0.00000
103,4.1200,0.3288,0.0000,-0.0217,0.4239,-0.0025,-0.0068,0.0113,0.1454,-0.0297,-5.6946,-75.0498,0.7033,-0.06043,-3.10941,0.0665,-0.1508,-0.1252,-0.0138,0.00000,0.00000
104,4.1600,0.3288,0.0000,-0.0217,0.4222,-0.0134,0.0027,0.0666,0.0652,0.1352,-5.7115,-75.0482,0.7028,-0.05629,-3.11082,0.0512,-0.1532,-0.1277,-0.0162,0.00000,0.00000
105,4.2000,0.3288,0.0000,-0.0217,0.4165,-0.0196,-0.0083,0.0992,0.0867,0.0882,-5.7283,-75.0462,0.7020,-0.05350,-3.11425,0.0440,-0.1217,-0.0741,0.0087,0.00000,0.00000
106,4.2400,0.3288,0.0000,-0.0217,0.4091,-0.0114,0.0071,0.0571,0.1755,-0.0219,-5.7448,-75.0444,0.7013,-0.04782,-3.11742,0.0528,-0.1162,-0.0805,0.0212,0.00000,0.00000
107,4.2800,0.3288,0.0000,-0.0217,0.4086,-0.0052,0.0244,0.0249,0.1655,-0.0340,-5.7612,-75.0430,0.7013,-0.04086,-3.11887,0.0487,-0.1266,-0.0943,0.0051,0.00000,0.00000
108,4.3200,0.3288,0.0000,-0.0217,0.4115,-0.0080,0.0241,0.0388,0.0997,-0.0087,-5.7776,-75.0416,0.7015,-0.03578,-3.12015,0.0479,-0.1273,-0.1015,0.0104,0.00000,0.00000
109,4.3600,0.3288,0.0000,-0.0217,0.4256,0.0114,0.0034,-0.0660,-0.0282,-0.1367,-5.7943,-75.0404,0.7012,-0.03475,-3.12025,0.0536,-0.1291,-0.0986,0.0111,0.00000,0.00000
110,4.4000,0.3288,0.0000,-0.0217,0.4540,-0.0006,0.0238,0.0101,-0.0559,0.0492,-5.8117,-75.0394,0.7012,-0.03456,-3.11958,0.0301,-0.1533,-0.2742,0.1987,0.00000,0.00000
111,4.4400,0.3288,0.0000,-0.0217,0.4975,-0.0227,-0.0485,0.1413,-0.1263,0.1102,-5.8305,-75.0376,0.7004,-0.03821,-3.12229,0.0927,-0.0947,-0.3188,0.2720,0.00000,0.00000
112,4.4800,0.3288,0.0000,-0.0217,0.5152,0.0124,-0.2277,-0.0856,-0.0433,0.1263,-5.8509,-75.0358,0.6951,-0.04200,-3.12465,0.3114,-0.1708,-0.4685,0.4030,0.00000,0.00000
113,4.5200,0.3288,0.0000,-0.0217,0.4927,0.0443,-0.6172,-0.4509,0.0869,0.2956,-5.8715,-75.0360,0.6777,-0.03648,-3.10640,0.5203,-0.2576,-0.5949,0.3687,0.00000,0.00000
114,4.5600,0.3288,0.0000,-0.0217,0.5015,-0.0624,-0.8572,0.2971,-0.7262,-0.3181,-5.8926,-75.0350,0.6452,-0.05548,-3.10495,0.5216,-0.2480,-0.2214,0.2192,0.00000,0.00000
115,4.6000,0.3288,0.0000,-0.0217,0.4853,-0.0383,-0.3980,0.1834,-0.8558,0.2100,-5.9134,-75.0300,0.6198,-0.09379,-3.11726,0.1208,-0.2522,-0.2485,-0.0683,0.00000,0.00000
116,4.6400,0.3288,0.0000,-0.0217,0.4295,-0.0259,-0.1305,0.1289,0.1656,0.0976,-5.9322,-75.0279,0.6110,-0.10344,-3.12186,-0.1942,-0.1455,-0.0731,-0.0765,0.00000,0.00000
117,4.6800,0.3288,0.0000,-0.0217,0.4079,0.0052,-0.0502,-0.0268,0.3308,-0.0268,-5.9494,-75.0267,0.6079,-0.09355,-3.12388,-0.0012,-0.1486,-0.0135,-0.0294,0.00000,0.00000
118,4.7200,0.3288,0.0000,-0.0217,0.3927,0.0110,-0.0264,-0.0573,0.3635,-0.0576,-5.9657,-75.0266,0.6065,-0.07789,-3.12179,0.0103,-0.1234,-0.0983,-0.0138,0.00000,0.00000
