step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right,ref_x,ref_y
1524,60.9600,0.3169,0.0000,-0.0047,0.3618,0.0011,0.0372,-0.0066,-0.2065,-0.0013,-0.1839,-0.5851,0.2230,-0.01550,-0.02485,0.0459,-0.1174,-0.0783,-0.0080,0.00227,0.00268,-0.2791,-0.5484
1525,61.0000,0.3171,0.0000,-0.0055,0.3457,-0.0046,0.0312,0.0222,0.0949,-0.0372,-0.1779,-0.5725,0.2231,-0.01536,-0.02374,0.0061,-0.0837,-0.1190,0.0075,0.00686,0.00768,-0.2732,-0.5372
1526,61.0400,0.3174,0.0000,-0.0060,0.3424,0.0268,0.0325,-0.1315,0.1494,-0.0514,-0.1724,-0.5597,0.2231,-0.01157,-0.02869,0.0448,-0.1287,-0.0694,-0.0387,0.00792,0.00520,-0.2673,-0.5260
1527,61.0800,0.3176,0.0000,-0.0063,0.3330,0.0130,0.0274,-0.0640,0.3473,-0.0423,-0.1674,-0.5470,0.2228,0.00022,-0.03862,0.0076,-0.1029,-0.1017,0.0157,0.00296,0.00622,-0.2613,-0.5147
1528,61.1200,0.3178,0.0000,-0.0062,0.3525,-0.0167,0.0436,0.0799,0.0482,0.0604,-0.1615,-0.5345,0.2227,0.00694,-0.03791,0.0155,-0.1155,-0.1121,0.0387,-0.00394,0.00265,-0.2554,-0.5034
1529,61.1600,0.3181,0.0000,-0.0063,0.3664,-0.0126,0.0478,0.0639,-0.1219,-0.1253,-0.1547,-0.5217,0.2229,0.00392,-0.02986,0.0334,-0.1066,-0.0799,-0.0069,-0.00462,0.00076,-0.2495,-0.4921
1530,61.2000,0.3182,0.0000,-0.0061,0.3759,-0.0038,0.0599,0.0166,-0.2743,0.0084,-0.1481,-0.5085,0.2238,-0.00442,-0.02661,0.0429,-0.1183,-0.1147,0.0171,-0.00348,0.00150,-0.2436,-0.4807
1531,61.2400,0.3184,0.0000,-0.0057,0.3669,-0.0095,0.0269,0.0427,-0.0747,0.1107,-0.1415,-0.4954,0.2242,-0.01044,-0.02295,0.0086,-0.1084,-0.1208,-0.0077,0.00107,0.00567,-0.2377,-0.4694
1532,61.2800,0.3185,0.0000,-0.0057,0.3554,0.0275,0.0201,-0.1345,0.1398,-0.0481,-0.1357,-0.4821,0.2235,-0.00923,-0.02703,0.0492,-0.1164,-0.0702,-0.0168,0.00315,0.00464,-0.2318,-0.4579
1533,61.3200,0.3186,0.0000,-0.0058,0.3589,0.0101,0.0236,-0.0533,0.0860,0.0625,-0.1305,-0.4688,0.2231,-0.00377,-0.03765,-0.0081,-0.1141,-0.1089,0.0211,-0.00215,0.00470,-0.2258,-0.4465
1534,61.3600,0.3187,0.0000,-0.0061,0.3793,-0.0101,0.0354,0.0492,-0.2580,-0.0311,-0.1242,-0.4554,0.2228,-0.00893,-0.03702,0.0407,-0.1050,-0.0901,0.0361,-0.00507,0.00365,-0.2199,-0.4350
1535,61.4000,0.3187,0.0000,-0.0065,0.3690,-0.0151,0.0575,0.0739,-0.0017,-0.0608,-0.1173,-0.4422,0.2235,-0.01312,-0.02944,0.0204,-0.1215,-0.1178,-0.0078,0.00031,0.00708,-0.2140,-0.4235
1536,61.4400,0.3187,0.0000,-0.0066,0.3566,0.0142,0.0251,-0.0700,0.2317,-0.0404,-0.1111,-0.4290,0.2239,-0.00837,-0.02878,0.0133,-0.1278,-0.0741,-0.0582,0.00271,0.00596,-0.2080,-0.4120
1537,61.4800,0.3187,0.0000,-0.0063,0.3666,0.0115,0.0110,-0.0587,0.0081,0.0269,-0.1056,-0.4156,0.2230,-0.00369,-0.03655,0.0193,-0.1013,-0.0973,0.0389,-0.00178,0.00402,-0.2021,-0.4005
1538,61.5200,0.3186,0.0000,-0.0061,0.3870,-0.0095,0.0367,0.0440,-0.3430,0.0522,-0.0992,-0.4020,0.2226,-0.01173,-0.03715,0.0370,-0.1035,-0.1051,0.0318,-0.00265,0.00444,-0.1961,-0.3889
1539,61.5600,0.3185,0.0000,-0.0062,0.3786,-0.0154,0.0467,0.0740,-0.1586,0.0325,-0.0922,-0.3886,0.2232,-0.02098,-0.02982,0.0257,-0.1077,-0.1195,-0.0342,0.00253,0.00947,-0.1902,-0.3773
1540,61.6000,0.3184,0.0000,-0.0067,0.3657,-0.0068,0.0431,0.0320,0.0342,0.0136,-0.0856,-0.3754,0.2238,-0.02259,-0.02463,0.0322,-0.1040,-0.1143,0.0248,0.00622,0.01255,-0.1842,-0.3656
1541,61.6400,0.3183,0.0000,-0.0072,0.3525,0.0168,0.0230,-0.0841,0.2379,0.0374,-0.0797,-0.3622,0.2239,-0.01691,-0.02716,0.0133,-0.1339,-0.0967,-0.0421,0.00560,0.01000,-0.1783,-0.3540
1542,61.6800,0.3182,0.0000,-0.0078,0.3652,-0.0000,0.0239,-0.0031,-0.0699,0.0772,-0.0742,-0.3490,0.2235,-0.01386,-0.03330,0.0100,-0.1127,-0.1273,0.0649,-0.00153,0.00730,-0.1723,-0.3423
1543,61.7200,0.3180,0.0000,-0.0089,0.3703,-0.0115,0.0456,0.0550,-0.1399,-0.0059,-0.0677,-0.3358,0.2236,-0.01882,-0.02938,0.0303,-0.1250,-0.1155,0.0080,-0.00158,0.00747,-0.1663,-0.3306
1544,61.7600,0.3179,0.0000,-0.0100,0.3617,-0.0074,0.0281,0.0341,-0.0030,0.0271,-0.0613,-0.3227,0.2241,-0.02137,-0.02435,0.0077,-0.1074,-0.0843,-0.0150,0.00310,0.00907,-0.1604,-0.3189
1545,61.8000,0.3178,0.0000,-0.0110,0.3633,-0.0071,0.0052,0.0343,-0.1155,-0.0247,-0.0550,-0.3097,0.2234,-0.02379,-0.02125,0.0115,-0.0804,-0.0919,0.0466,0.00427,0.00813,-0.1544,-0.3072
1546,61.8400,0.3176,0.0000,-0.0119,0.3504,0.0021,0.0353,-0.0124,0.1082,0.0698,-0.0490,-0.2968,0.2231,-0.02309,-0.01948,0.0066,-0.1269,-0.1283,-0.0168,0.00772,0.01037,-0.1484,-0.2954
1547,61.8800,0.3175,0.0000,-0.0131,0.3517,-0.0026,0.0369,0.0103,0.0386,0.0722,-0.0433,-0.2840,0.2235,-0.02007,-0.02059,-0.0052,-0.1175,-0.1215,0.0286,0.00716,0.00878,-0.1425,-0.2836
1548,61.9200,0.3174,0.0000,-0.0145,0.3504,0.0212,0.0150,-0.1034,0.0279,-0.1075,-0.0378,-0.2710,0.2231,-0.01991,-0.02428,0.0430,-0.0977,-0.0428,-0.0332,0.00591,0.00620,-0.1365,-0.2719
1549,61.9600,0.3173,0.0000,-0.0156,0.3449,0.0239,0.0226,-0.1186,0.0916,-0.0623,-0.0331,-0.2579,0.2227,-0.01681,-0.03570,0.0086,-0.1233,-0.0947,0.0001,0.00381,0.00502,-0.1305,-0.2600
1550,62.0000,0.3173,0.0000,-0.0162,0.3611,-0.0032,0.0202,0.0134,-0.2423,0.0317,-0.0277,-0.2449,0.2223,-0.02077,-0.04099,0.0087,-0.1063,-0.0890,0.0124,-0.00113,0.00412,-0.1245,-0.2482
1551,62.0400,0.3172,0.0000,-0.0168,0.3470,-0.0166,0.0405,0.0810,0.0362,0.0151,-0.0213,-0.2324,0.2223,-0.02377,-0.03399,0.0174,-0.1106,-0.1135,-0.0083,0.00297,0.00845,-0.1186,-0.2364
1552,62.0800,0.3171,0.0000,-0.0176,0.3423,0.0096,0.0523,-0.0474,0.0807,-0.0433,-0.0155,-0.2198,0.2231,-0.02172,-0.03274,0.0368,-0.1301,-0.0893,-0.0137,0.00445,0.00681,-0.1126,-0.2245
1553,62.1200,0.3171,0.0000,-0.0182,0.3438,-0.0056,0.0203,0.0236,-0.0170,0.1092,-0.0101,-0.2073,0.2234,-0.01991,-0.03479,-0.0094,-0.1138,-0.1198,-0.0043,0.00201,0.00739,-0.1066,-0.2126
1554,62.1600,0.3170,0.0000,-0.0190,0.3394,-0.0035,0.0216,0.0172,0.0516,-0.0092,-0.0042,-0.1949,0.2228,-0.01969,-0.03177,0.0241,-0.1114,-0.0879,0.0188,0.00268,0.00708,-0.1006,-0.2008
1555,62.2000,0.3171,0.0000,-0.0201,0.3401,0.0092,0.0286,-0.0457,0.0126,-0.0605,0.0012,-0.1825,0.2227,-0.01859,-0.03381,0.0168,-0.1058,-0.0666,-0.0107,0.00137,0.00588,-0.0946,-0.1889
1556,62.2400,0.3171,0.0000,-0.0208,0.3447,-0.0123,0.0157,0.0590,-0.0982,0.0156,0.0068,-0.1701,0.2223,-0.02033,-0.03308,-0.0092,-0.0922,-0.0842,0.0310,0.00108,0.00671,-0.0886,-0.1769
1557,62.2800,0.3171,0.0000,-0.0214,0.3380,-0.0025,0.0275,0.0123,0.0276,-0.0854,0.0129,-0.1578,0.2219,-0.02181,-0.02783,0.0178,-0.1020,-0.0742,-0.0094,0.00446,0.00844,-0.0826,-0.1650
1558,62.3200,0.3171,0.0000,-0.0219,0.3397,0.0163,0.0527,-0.0809,-0.0473,-0.0520,0.0180,-0.1454,0.2225,-0.02237,-0.03217,0.0386,-0.1237,-0.0897,0.0084,0.00522,0.00663,-0.0766,-0.1531
1559,62.3600,0.3172,0.0000,-0.0220,0.3395,-0.0130,0.0230,0.0613,-0.0725,0.0759,0.0235,-0.1330,0.2229,-0.02428,-0.03288,-0.0151,-0.1063,-0.1027,0.0156,0.00449,0.00852,-0.0707,-0.1411
1560,62.4000,0.3172,0.0000,-0.0223,0.3320,-0.0149,0.0207,0.0715,0.0379,0.0770,0.0297,-0.1211,0.2225,-0.02488,-0.02502,0.0016,-0.1099,-0.0986,0.0083,0.00661,0.00929,-0.0647,-0.1292
1561,62.4400,0.3173,0.0000,-0.0232,0.3290,0.0009,0.0276,-0.0056,0.0590,0.0245,0.0354,-0.1092,0.2223,-0.02290,-0.02259,-0.0092,-0.1100,-0.0875,0.0008,0.00632,0.00685,-0.0587,-0.1172
1562,62.4800,0.3174,0.0000,-0.0242,0.3237,0.0048,0.0268,-0.0251,0.1488,0.0029,0.0405,-0.0971,0.2222,-0.01839,-0.02441,-0.0094,-0.1089,-0.0811,0.0088,0.00524,0.00692,-0.0527,-0.1053
1563,62.5200,0.3175,0.0000,-0.0253,0.3198,0.0154,0.0217,-0.0790,0.2289,0.0511,0.0454,-0.0850,0.2218,-0.01075,-0.02953,-0.0027,-0.1174,-0.0704,-0.0376,0.00414,0.00458,-0.0467,-0.0933
1564,62.5600,0.3177,0.0000,-0.0265,0.3385,-0.0112,0.0195,0.0536,-0.1154,0.0274,0.0505,-0.0729,0.2212,-0.00914,-0.03201,-0.0232,-0.0887,-0.0979,0.0547,-0.00288,0.00188,-0.0407,-0.0813
1565,62.6000,0.3179,0.0000,-0.0280,0.3355,-0.0012,0.0592,0.0059,0.0301,-0.0096,0.0564,-0.0608,0.2215,-0.01119,-0.02707,0.0278,-0.1239,-0.0847,-0.0316,0.00201,0.00417,-0.0347,-0.0693
1566,62.6400,0.3180,0.0000,-0.0294,0.3410,-0.0070,0.0421,0.0326,-0.0780,0.0183,0.0618,-0.0485,0.2223,-0.01180,-0.02632,-0.0107,-0.1002,-0.1012,0.0151,-0.00095,0.00373,-0.0287,-0.0573
1567,62.6800,0.3182,0.0000,-0.0308,0.3372,-0.0022,0.0358,0.0101,0.0210,0.0088,0.0676,-0.0362,0.2224,-0.01320,-0.02301,0.0168,-0.1130,-0.0889,0.0111,-0.00048,0.00551,-0.0227,-0.0453
1568,62.7200,0.3183,0.0000,-0.0322,0.3409,-0.0057,0.0277,0.0248,-0.0559,0.1197,0.0731,-0.0238,0.2225,-0.01369,-0.02218,-0.0200,-0.1098,-0.1081,0.0082,0.00015,0.00508,-0.0167,-0.0333
1569,62.7600,0.3184,0.0000,-0.0339,0.3342,-0.0110,0.0213,0.0524,0.1019,0.0794,0.0788,-0.0116,0.2220,-0.01224,-0.01734,-0.0167,-0.0920,-0.0936,0.0159,0.00127,0.00726,-0.0107,-0.0213
1570,62.8000,0.3185,0.0000,-0.0362,0.3375,0.0122,0.0444,-0.0608,0.0579,0.0098,0.0841,0.0008,0.2220,-0.00963,-0.01852,0.0117,-0.1194,-0.0892,0.0023,0.00093,0.00466,-0.0047,-0.0093
1571,62.8400,0.3186,0.0000,-0.0385,0.3461,0.0106,0.0460,-0.0513,-0.0779,-0.0976,0.0889,0.0136,0.2225,-0.01023,-0.02507,0.0199,-0.1037,-0.0904,0.0286,-0.00194,0.00327,0.0013,0.0027
1572,62.8800,0.3187,0.0000,-0.0404,0.3614,-0.0187,0.0241,0.0894,-0.3701,0.0145,0.0946,0.0263,0.2227,-0.01995,-0.02247,-0.0021,-0.0869,-0.1035,0.0227,-0.00427,0.00530,0.0073,0.0147
1573,62.9200,0.3187,0.0000,-0.0420,0.3450,-0.0066,0.0345,0.0330,-0.0694,-0.0832,0.1008,0.0389,0.2226,-0.02812,-0.01356,0.0279,-0.0963,-0.1013,0.0052,0.00377,0.01101,0.0133,0.0266
1574,62.9600,0.3187,0.0000,-0.0434,0.3282,0.0255,0.0346,-0.1244,0.1959,-0.0948,0.1057,0.0514,0.2230,-0.02472,-0.01877,0.0108,-0.1171,-0.0828,-0.0217,0.00809,0.01154,0.0193,0.0387
1575,63.0000,0.3187,0.0000,-0.0441,0.3295,0.0035,0.0063,-0.0195,0.1174,0.0384,0.1103,0.0638,0.2225,-0.01802,-0.02686,-0.0385,-0.1118,-0.1077,0.0220,0.00299,0.00913,0.0253,0.0506
1576,63.0400,0.3186,0.0000,-0.0449,0.3353,-0.0006,0.0293,0.0023,0.0277,-0.0362,0.1157,0.0761,0.2218,-0.01629,-0.02654,0.0039,-0.1220,-0.0823,0.0242,0.00098,0.00577,0.0313,0.0626
1577,63.0800,0.3186,0.0000,-0.0457,0.3349,-0.0103,0.0546,0.0487,0.0663,0.0368,0.1212,0.0883,0.2225,-0.01364,-0.02405,-0.0129,-0.1211,-0.1129,0.0167,-0.00010,0.00662,0.0373,0.0746
1578,63.1200,0.3185,0.0000,-0.0466,0.3359,-0.0077,0.0469,0.0375,0.0724,-0.0651,0.1270,0.1004,0.2231,-0.01110,-0.01887,0.0118,-0.1127,-0.1024,0.0187,-0.00108,0.00543,0.0433,0.0866
1579,63.1600,0.3185,0.0000,-0.0474,0.3423,0.0151,0.0303,-0.0736,-0.0525,-0.0945,0.1322,0.1130,0.2233,-0.01179,-0.02094,0.0152,-0.1230,-0.0814,-0.0204,-0.00142,0.00126,0.0493,0.0986
1580,63.2000,0.3184,0.0000,-0.0477,0.3370,0.0190,0.0163,-0.0935,0.0619,-0.1048,0.1370,0.1257,0.2228,-0.01118,-0.02902,0.0142,-0.1024,-0.0657,0.0111,-0.00183,0.00276,0.0553,0.1106
1581,63.2400,0.3182,0.0000,-0.0476,0.3433,-0.0073,0.0128,0.0348,-0.0322,-0.0150,0.1423,0.1382,0.2220,-0.01010,-0.03160,-0.0248,-0.0990,-0.1098,0.0077,-0.00526,0.00329,0.0613,0.1225
1582,63.2800,0.3181,0.0000,-0.0474,0.3444,0.0008,0.0542,-0.0030,0.0196,-0.1169,0.1481,0.1507,0.2220,-0.01121,-0.02848,0.0194,-0.1342,-0.0905,0.0099,-0.00416,0.00281,0.0673,0.1345
1583,63.3200,0.3179,0.0000,-0.0470,0.3415,0.0016,0.0525,-0.0083,0.1160,-0.0857,0.1537,0.1633,0.2230,-0.00770,-0.02907,0.0054,-0.1165,-0.0864,-0.0014,-0.00196,0.00315,0.0733,0.1464
1584,63.3600,0.3177,0.0000,-0.0462,0.3565,-0.0034,0.0177,0.0159,-0.1785,-0.0456,0.1595,0.1759,0.2229,-0.01022,-0.02866,0.0188,-0.0942,-0.0747,0.0204,-0.00533,0.00090,0.0793,0.1584
1585,63.4000,0.3174,0.0000,-0.0452,0.3460,-0.0070,0.0227,0.0326,0.0597,0.0443,0.1656,0.1885,0.2223,-0.01151,-0.02491,-0.0048,-0.1047,-0.1092,-0.0125,-0.00196,0.00526,0.0853,0.1703
1586,63.4400,0.3171,0.0000,-0.0446,0.3539,-0.0093,0.0336,0.0438,-0.0755,0.0524,0.1716,0.2011,0.2222,-0.01225,-0.02194,-0.0127,-0.1048,-0.1037,0.0333,-0.00322,0.00509,0.0913,0.1822
1587,63.4800,0.3167,0.0000,-0.0445,0.3563,-0.0081,0.0545,0.0380,-0.0948,0.0437,0.1778,0.2138,0.2227,-0.01568,-0.01743,0.0179,-0.1135,-0.1173,0.0218,-0.00165,0.00792,0.0973,0.1941
1588,63.5200,0.3163,0.0000,-0.0449,0.3403,0.0134,0.0432,-0.0648,0.2268,-0.0525,0.1835,0.2266,0.2234,-0.01212,-0.01795,0.0217,-0.1155,-0.0972,-0.0350,-0.00040,0.00881,0.1032,0.2060
1589,63.5600,0.3159,0.0000,-0.0454,0.3398,0.0182,0.0182,-0.0907,0.2366,0.0165,0.1884,0.2395,0.2232,-0.00282,-0.02684,-0.0046,-0.1184,-0.0877,0.0039,-0.00210,0.00594,0.1092,0.2179
1590,63.6000,0.3155,0.0000,-0.0458,0.3601,0.0154,0.0311,-0.0760,-0.1229,-0.0541,0.1934,0.2526,0.2226,-0.00219,-0.03559,0.0430,-0.1139,-0.0852,0.0318,-0.00697,0.00146,0.1152,0.2298
1591,63.6400,0.3150,0.0000,-0.0463,0.3640,-0.0107,0.0488,0.0515,-0.1046,-0.0290,0.1992,0.2658,0.2229,-0.00634,-0.03572,0.0141,-0.1100,-0.1060,0.0103,-0.00461,0.00365,0.1212,0.2416
1592,63.6800,0.3145,0.0000,-0.0467,0.3646,-0.0104,0.0370,0.0516,-0.0774,-0.1027,0.2057,0.2788,0.2232,-0.01029,-0.02915,0.0178,-0.1096,-0.0937,-0.0137,-0.00260,0.00383,0.1272,0.2534
1593,63.7200,0.3139,0.0000,-0.0469,0.3609,0.0117,0.0445,-0.0553,-0.0108,-0.1539,0.2117,0.2920,0.2235,-0.01201,-0.02913,0.0464,-0.1188,-0.0969,0.0062,-0.00030,0.00296,0.1332,0.2653
1594,63.7600,0.3132,0.0000,-0.0465,0.3538,0.0014,0.0268,-0.0091,0.1385,0.0061,0.2174,0.3050,0.2237,-0.00830,-0.03210,-0.0033,-0.1171,-0.1153,-0.0134,-0.00119,0.00342,0.1391,0.2771
1595,63.8000,0.3125,0.0000,-0.0459,0.3701,-0.0130,0.0333,0.0616,-0.1811,0.0320,0.2237,0.3181,0.2234,-0.01045,-0.02967,0.0278,-0.1119,-0.1206,0.0635,-0.00273,0.00288,0.1451,0.2888
1596,63.8400,0.3117,0.0000,-0.0458,0.3659,0.0132,0.0328,-0.0642,-0.0732,-0.0853,0.2299,0.3314,0.2235,-0.01629,-0.02844,0.0373,-0.1241,-0.0698,-0.0637,0.00182,0.00226,0.1511,0.3006
1597,63.8800,0.3109,0.0000,-0.0456,0.3619,0.0202,0.0174,-0.0974,-0.0538,-0.1580,0.2352,0.3448,0.2232,-0.01808,-0.03687,0.0396,-0.0870,-0.0721,0.0217,0.00254,0.00382,0.1570,0.3124
1598,63.9200,0.3101,0.0000,-0.0449,0.3685,-0.0134,0.0158,0.0630,-0.2112,0.0590,0.2413,0.3580,0.2227,-0.02327,-0.03812,0.0040,-0.1014,-0.1198,0.0110,0.00169,0.00579,0.1630,0.3241
1599,63.9600,0.3092,0.0000,-0.0444,0.3575,-0.0151,0.0294,0.0734,-0.0300,0.0193,0.2481,0.3707,0.2225,-0.02781,-0.02975,0.0241,-0.1024,-0.1016,-0.0117,0.00581,0.00860,0.1690,0.3358
1600,64.0000,0.3083,0.0000,-0.0443,0.3538,-0.0043,0.0382,0.0199,-0.0444,0.0287,0.2544,0.3834,0.2229,-0.02916,-0.02618,-0.0020,-0.1232,-0.1204,-0.0019,0.00661,0.00646,0.1749,0.3475
1601,64.0400,0.3073,0.0000,-0.0447,0.3454,-0.0046,0.0308,0.0219,0.0509,-0.0068,0.2605,0.3959,0.2231,-0.02862,-0.02385,0.0103,-0.1072,-0.1020,0.0198,0.00608,0.00819,0.1809,0.3591
1602,64.0800,0.3064,0.0000,-0.0452,0.3400,0.0038,0.0244,-0.0197,0.0760,0.0166,0.2662,0.4083,0.2231,-0.02596,-0.02371,0.0190,-0.1063,-0.0965,-0.0064,0.00424,0.00845,0.1868,0.3708
1603,64.1200,0.3054,0.0000,-0.0459,0.3436,0.0040,0.0265,-0.0198,-0.0688,-0.0450,0.2718,0.4208,0.2229,-0.02627,-0.02605,0.0231,-0.1032,-0.1010,0.0311,0.00077,0.00666,0.1928,0.3824
1604,64.1600,0.3045,0.0000,-0.0467,0.3326,-0.0018,0.0349,0.0083,0.1094,-0.0433,0.2775,0.4330,0.2231,-0.02459,-0.02537,0.0090,-0.1133,-0.1176,-0.0151,0.00083,0.00943,0.1987,0.3940
1605,64.2000,0.3036,0.0000,-0.0474,0.3368,0.0095,0.0228,-0.0467,-0.0490,-0.0837,0.2830,0.4453,0.2231,-0.02454,-0.02724,0.0276,-0.1053,-0.0730,-0.0025,-0.00078,0.00757,0.2047,0.4056
1606,64.2400,0.3026,0.0000,-0.0478,0.3355,-0.0056,0.0257,0.0266,-0.0886,-0.0107,0.2886,0.4574,0.2229,-0.02689,-0.02799,0.0010,-0.1108,-0.1196,0.0276,-0.00119,0.00822,0.2106,0.4171
1607,64.2800,0.3017,0.0000,-0.0482,0.3333,-0.0014,0.0407,0.0069,-0.0945,-0.0647,0.2944,0.4693,0.2231,-0.03103,-0.02544,0.0316,-0.1183,-0.0968,0.0124,-0.00009,0.00959,0.2166,0.4286
1608,64.3200,0.3008,0.0000,-0.0485,0.3235,-0.0021,0.0258,0.0099,0.0102,-0.0657,0.3001,0.4811,0.2234,-0.03180,-0.02409,0.0055,-0.1036,-0.1071,-0.0083,0.00059,0.01107,0.2225,0.4401
1609,64.3600,0.2999,0.0000,-0.0487,0.3145,0.0087,0.0137,-0.0440,0.0929,0.0210,0.3055,0.4927,0.2231,-0.02998,-0.02536,-0.0042,-0.1305,-0.0963,-0.0227,0.00168,0.00873,0.2284,0.4516
1610,64.4000,0.2990,0.0000,-0.0490,0.3071,0.0125,0.0211,-0.0618,0.1698,-0.0200,0.3104,0.5042,0.2225,-0.02416,-0.03081,0.0094,-0.1124,-0.0876,0.0190,0.00005,0.00865,0.2344,0.4630
1611,64.4400,0.2982,0.0000,-0.0495,0.3145,0.0108,0.0296,-0.0517,-0.0063,-0.1036,0.3152,0.5157,0.2223,-0.02148,-0.03637,0.0242,-0.1098,-0.0828,-0.0070,-0.00279,0.00605,0.2403,0.4744
1612,64.4800,0.2974,0.0000,-0.0498,0.3174,-0.0077,0.0351,0.0381,-0.0855,-0.0344,0.3206,0.5270,0.2225,-0.02351,-0.03648,0.0049,-0.1178,-0.1027,0.0018,-0.00419,0.00633,0.2462,0.4858
1613,64.5200,0.2966,0.0000,-0.0500,0.3031,-0.0029,0.0489,0.0152,0.1793,-0.0680,0.3263,0.5380,0.2230,-0.02101,-0.03252,0.0266,-0.1284,-0.0974,0.0010,-0.00131,0.00838,0.2521,0.4971
1614,64.5600,0.2958,0.0000,-0.0502,0.3016,0.0049,0.0312,-0.0233,0.1718,-0.0861,0.3315,0.5491,0.2233,-0.01380,-0.03343,0.0157,-0.1111,-0.0821,-0.0025,-0.00511,0.00601,0.2580,0.5084
1615,64.6000,0.2951,0.0000,-0.0501,0.3231,-0.0015,0.0243,0.0075,-0.2851,-0.0780,0.3368,0.5603,0.2231,-0.01794,-0.03472,0.0269,-0.1123,-0.0965,0.0334,-0.00958,0.00237,0.2640,0.5197
1616,64.6400,0.2944,0.0000,-0.0498,0.3188,-0.0145,0.0479,0.0704,-0.1970,-0.0171,0.3428,0.5715,0.2234,-0.02715,-0.02977,0.0254,-0.1215,-0.1223,0.0186,-0.00488,0.00695,0.2699,0.5309
1617,64.6800,0.2936,0.0000,-0.0497,0.3093,-0.0098,0.0362,0.0466,-0.0807,0.0249,0.3487,0.5824,0.2241,-0.03214,-0.02389,0.0132,-0.1194,-0.1185,-0.0114,0.00116,0.00900,0.2758,0.5421
1618,64.7200,0.2929,0.0000,-0.0498,0.3038,0.0119,0.0107,-0.0588,-0.1012,0.0172,0.3540,0.5933,0.2238,-0.03623,-0.02488,0.0247,-0.1148,-0.0861,-0.0064,0.00418,0.00778,0.2817,0.5533
1619,64.7600,0.2921,0.0000,-0.0503,0.2884,-0.0043,0.0173,0.0218,0.1127,-0.0447,0.3590,0.6040,0.2232,-0.03403,-0.02661,-0.0011,-0.0950,-0.1273,0.0515,0.00435,0.01283,0.2875,0.5644
1620,64.8000,0.2914,0.0000,-0.0510,0.2843,0.0065,0.0201,-0.0326,0.1359,-0.0172,0.3641,0.6143,0.2229,-0.02991,-0.02642,-0.0031,-0.1285,-0.0799,-0.0550,0.00371,0.00907,0.2934,0.5755
1621,64.8400,0.2908,0.0000,-0.0517,0.2753,0.0027,0.0172,-0.0152,0.2318,0.0459,0.3689,0.6246,0.2225,-0.02154,-0.02898,-0.0115,-0.1089,-0.1028,0.0028,-0.00095,0.00841,0.2993,0.5866
1622,64.8800,0.2902,0.0000,-0.0527,0.2879,-0.0021,0.0366,0.0111,-0.0307,-0.0505,0.3738,0.6348,0.2222,-0.01872,-0.02970,0.0181,-0.1094,-0.0934,0.0398,-0.00484,0.00536,0.3052,0.5976
1623,64.9200,0.2896,0.0000,-0.0539,0.2823,-0.0179,0.0512,0.0880,0.1053,-0.0096,0.3792,0.6448,0.2228,-0.01642,-0.02419,-0.0113,-0.1196,-0.1216,-0.0011,-0.00334,0.00859,0.3111,0.6086
1624,64.9600,0.2890,0.0000,-0.0551,0.2829,0.0092,0.0346,-0.0437,0.0786,-0.1088,0.3844,0.6549,0.2232,-0.01409,-0.02180,0.0147,-0.1302,-0.0686,-0.0208,-0.00232,0.00458,0.3169,0.6196
1625,65.0000,0.2884,0.0000,-0.0561,0.2849,0.0117,0.0276,-0.0572,0.0192,-0.0627,0.3889,0.6653,0.2231,-0.01168,-0.02739,0.0153,-0.1073,-0.0909,0.0300,-0.00532,0.00348,0.3228,0.6305
1626,65.0400,0.2879,0.0000,-0.0567,0.2973,-0.0086,0.0279,0.0428,-0.1909,-0.0535,0.3940,0.6758,0.2228,-0.01597,-0.02788,0.0047,-0.1070,-0.0934,0.0444,-0.00671,0.00581,0.3287,0.6413
1627,65.0800,0.2873,0.0000,-0.0573,0.2927,0.0022,0.0278,-0.0103,-0.0837,-0.1001,0.3995,0.6861,0.2227,-0.02187,-0.02498,0.0162,-0.1108,-0.0578,-0.0228,-0.00250,0.00655,0.3345,0.6522
1628,65.1200,0.2867,0.0000,-0.0577,0.2864,0.0030,0.0215,-0.0144,-0.0020,-0.0614,0.4045,0.6965,0.2224,-0.02250,-0.02641,-0.0044,-0.1009,-0.0927,0.0144,-0.00190,0.00809,0.3404,0.6629
1629,65.1600,0.2861,0.0000,-0.0579,0.2811,0.0077,0.0321,-0.0383,0.1019,-0.0411,0.4095,0.7067,0.2222,-0.02048,-0.02829,0.0149,-0.1171,-0.0761,0.0068,-0.00174,0.00797,0.3462,0.6737
1630,65.2000,0.2855,0.0000,-0.0582,0.2757,0.0043,0.0304,-0.0212,0.2126,-0.0360,0.4143,0.7168,0.2222,-0.01340,-0.03089,-0.0022,-0.1113,-0.0845,-0.0033,-0.00303,0.00801,0.3520,0.6844
1631,65.2400,0.2849,0.0000,-0.0585,0.2892,-0.0020,0.0305,0.0113,-0.0202,-0.1113,0.4194,0.7270,0.2220,-0.01081,-0.03154,0.0112,-0.1046,-0.0635,0.0390,-0.00698,0.00501,0.3579,0.6951
