step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right,ref_x,ref_y
1446,57.8400,0.2483,0.0000,0.1892,0.2969,0.0146,0.0207,-0.0768,0.0763,0.1157,-0.5882,-1.4680,0.2248,-0.01229,0.00255,0.0109,-0.1151,-0.0877,-0.0235,0.00000,0.00000,-0.7180,-1.2608
1447,57.8800,0.2497,0.0000,0.1811,0.3042,0.0232,0.0282,-0.1236,-0.0299,0.1313,-0.5820,-1.4577,0.2244,-0.01127,-0.00599,0.0045,-0.1249,-0.1165,0.0422,0.00000,0.00000,-0.7127,-1.2543
1448,57.9200,0.2509,0.0000,0.1736,0.3153,-0.0089,0.0146,0.0425,-0.1624,0.1536,-0.5751,-1.4476,0.2239,-0.01517,-0.00838,-0.0100,-0.0929,-0.1095,0.0178,0.00000,0.00000,-0.7074,-1.2476
1449,57.9600,0.2521,0.0000,0.1665,0.3153,-0.0185,0.0523,0.0941,-0.1017,0.0995,-0.5672,-1.4380,0.2240,-0.02036,-0.00259,0.0113,-0.1162,-0.1429,0.0555,0.00000,0.00000,-0.7021,-1.2409
1450,58.0000,0.2532,0.0000,0.1597,0.2965,0.0022,0.0445,-0.0145,0.2874,0.1950,-0.5597,-1.4283,0.2250,-0.01571,0.00085,-0.0217,-0.1395,-0.1211,-0.0465,0.00000,0.00000,-0.6968,-1.2342
1451,58.0400,0.2542,0.0000,0.1532,0.3054,0.0117,0.0043,-0.0645,0.1169,0.1707,-0.5531,-1.4180,0.2243,-0.00805,-0.00328,-0.0106,-0.1043,-0.1008,0.0424,0.00000,0.00000,-0.6915,-1.2273
1452,58.0800,0.2552,0.0000,0.1468,0.3178,0.0158,0.0337,-0.0835,-0.0226,0.0454,-0.5466,-1.4073,0.2236,-0.00707,-0.00876,0.0268,-0.1170,-0.1016,0.0326,0.00000,0.00000,-0.6862,-1.2204
1453,58.1200,0.2562,0.0000,0.1407,0.3181,-0.0008,0.0536,0.0006,0.0869,0.1238,-0.5397,-1.3966,0.2241,-0.00498,-0.01146,0.0008,-0.1267,-0.1213,-0.0003,0.00000,0.00000,-0.6809,-1.2133
1454,58.1600,0.2570,0.0000,0.1351,0.3297,-0.0094,0.0490,0.0455,-0.0547,0.1200,-0.5322,-1.3861,0.2247,-0.00496,-0.00952,0.0154,-0.1295,-0.1327,0.0316,0.00000,0.00000,-0.6755,-1.2063
1455,58.2000,0.2578,0.0000,0.1298,0.3363,0.0102,0.0347,-0.0540,-0.1096,0.0498,-0.5249,-1.3750,0.2250,-0.00940,-0.00971,0.0397,-0.1173,-0.0776,0.0018,0.00000,0.00000,-0.6701,-1.1991
1456,58.2400,0.2585,0.0000,0.1250,0.3370,0.0091,0.0357,-0.0495,-0.0944,0.0606,-0.5180,-1.3637,0.2250,-0.01251,-0.01389,0.0457,-0.1044,-0.1227,0.0384,0.00000,0.00000,-0.6648,-1.1918
1457,58.2800,0.2590,0.0000,0.1206,0.3410,-0.0202,0.0242,0.0987,-0.1168,0.2497,-0.5103,-1.3527,0.2250,-0.01623,-0.01162,-0.0129,-0.1162,-0.1555,0.0008,0.00000,0.00000,-0.6594,-1.1845
1458,58.3200,0.2596,0.0000,0.1160,0.3434,-0.0171,0.0260,0.0862,-0.1520,0.1119,-0.5022,-1.3419,0.2246,-0.02232,-0.00410,0.0207,-0.0970,-0.1197,0.0410,0.00000,0.00000,-0.6540,-1.1771
1459,58.3600,0.2601,0.0000,0.1113,0.3277,0.0131,0.0368,-0.0694,0.1364,0.0616,-0.4949,-1.3307,0.2248,-0.02187,-0.00346,0.0165,-0.1217,-0.1148,-0.0261,0.00000,0.00000,-0.6486,-1.1696
1460,58.4000,0.2606,0.0000,0.1068,0.3335,0.0138,0.0213,-0.0743,0.0125,0.0906,-0.4885,-1.3191,0.2247,-0.01908,-0.01035,0.0007,-0.1232,-0.1125,0.0302,0.00000,0.00000,-0.6432,-1.1621
1461,58.4400,0.2610,0.0000,0.1027,0.3426,0.0070,0.0198,-0.0392,-0.1499,0.0932,-0.4817,-1.3075,0.2242,-0.02254,-0.01445,0.0357,-0.1084,-0.0974,0.0104,0.00000,0.00000,-0.6377,-1.1545
1462,58.4800,0.2614,0.0000,0.0989,0.3347,-0.0026,0.0321,0.0113,0.0091,0.0631,-0.4746,-1.2961,0.2241,-0.02449,-0.01497,0.0180,-0.1092,-0.1171,0.0137,0.00000,0.00000,-0.6323,-1.1468
1463,58.5200,0.2617,0.0000,0.0952,0.3346,0.0047,0.0373,-0.0261,0.0034,0.0412,-0.4676,-1.2848,0.2244,-0.02448,-0.01562,0.0352,-0.1158,-0.0985,0.0065,0.00000,0.00000,-0.6269,-1.1390
1464,58.5600,0.2620,0.0000,0.0919,0.3270,-0.0047,0.0226,0.0202,0.1261,0.1965,-0.4607,-1.2735,0.2245,-0.02087,-0.01583,-0.0094,-0.1262,-0.1360,-0.0174,0.00000,0.00000,-0.6214,-1.1311
1465,58.6000,0.2623,0.0000,0.0884,0.3256,0.0021,0.0165,-0.0130,0.1592,0.0725,-0.4537,-1.2623,0.2238,-0.01560,-0.01549,0.0145,-0.1068,-0.0879,0.0183,0.00000,0.00000,-0.6159,-1.1232
1466,58.6400,0.2626,0.0000,0.0849,0.3287,0.0183,0.0407,-0.0965,0.1466,-0.0273,-0.4474,-1.2506,0.2237,-0.00978,-0.02038,0.0267,-0.1313,-0.0924,-0.0030,0.00000,0.00000,-0.6105,-1.1152
1467,58.6800,0.2629,0.0000,0.0819,0.3471,-0.0089,0.0380,0.0449,-0.1285,-0.0152,-0.4407,-1.2389,0.2240,-0.00972,-0.02300,0.0109,-0.1083,-0.1119,0.0364,0.00000,0.00000,-0.6050,-1.1072
1468,58.7200,0.2631,0.0000,0.0796,0.3442,-0.0199,0.0393,0.1001,-0.0058,0.1414,-0.4328,-1.2276,0.2242,-0.01234,-0.01541,0.0061,-0.1311,-0.1323,-0.0259,0.00000,0.00000,-0.5995,-1.0990
1469,58.7600,0.2633,0.0000,0.0773,0.3370,0.0061,0.0434,-0.0340,0.1535,0.1190,-0.4256,-1.2160,0.2246,-0.00925,-0.01315,0.0211,-0.1354,-0.1136,0.0081,0.00000,0.00000,-0.5940,-1.0908
1470,58.8000,0.2635,0.0000,0.0747,0.3361,0.0263,0.0357,-0.1385,0.2259,0.0426,-0.4194,-1.2038,0.2247,-0.00154,-0.02112,0.0365,-0.1299,-0.0857,-0.0026,0.00000,0.00000,-0.5885,-1.0826
1471,58.8400,0.2636,0.0000,0.0723,0.3528,-0.0161,0.0307,0.0791,0.0071,0.0999,-0.4127,-1.1917,0.2245,0.00375,-0.02386,0.0087,-0.0985,-0.1466,0.0514,0.00000,0.00000,-0.5829,-1.0742
1472,58.8800,0.2638,0.0000,0.0698,0.3754,-0.0251,0.0647,0.1282,-0.2720,0.0066,-0.4045,-1.1797,0.2249,-0.00365,-0.01397,0.0587,-0.1167,-0.1243,0.0499,0.00000,0.00000,-0.5774,-1.0658
1473,58.9200,0.2639,0.0000,0.0675,0.3661,0.0084,0.0437,-0.0451,-0.0487,0.0078,-0.3968,-1.1672,0.2259,-0.01002,-0.00986,0.0397,-0.1226,-0.0973,-0.0577,0.00000,0.00000,-0.5719,-1.0573
1474,58.9600,0.2639,0.0000,0.0657,0.3681,0.0168,0.0090,-0.0895,-0.1055,0.0862,-0.3902,-1.1543,0.2254,-0.01282,-0.01675,0.0317,-0.1075,-0.1075,0.0413,0.00000,0.00000,-0.5663,-1.0488
1475,59.0000,0.2639,0.0000,0.0641,0.3715,0.0125,0.0229,-0.0661,-0.1396,-0.0085,-0.3835,-1.1413,0.2246,-0.01775,-0.02273,0.0627,-0.1020,-0.1050,0.0233,0.00000,0.00000,-0.5607,-1.0402
1476,59.0400,0.2638,0.0000,0.0625,0.3592,-0.0180,0.0398,0.0925,0.1433,-0.0160,-0.3760,-1.1287,0.2248,-0.01578,-0.02044,0.0052,-0.1065,-0.1465,0.0157,0.00000,0.00000,-0.5552,-1.0315
1477,59.0800,0.2636,0.0000,0.0613,0.3668,-0.0257,0.0298,0.1301,0.0264,0.1094,-0.3678,-1.1166,0.2250,-0.01336,-0.01082,-0.0112,-0.1237,-0.1279,0.0041,0.00000,0.00000,-0.5496,-1.0228
1478,59.1200,0.2635,0.0000,0.0601,0.3763,0.0138,0.0397,-0.0719,-0.1689,0.0093,-0.3603,-1.1038,0.2250,-0.01805,-0.00893,0.0643,-0.1246,-0.0896,0.0304,0.00000,0.00000,-0.5440,-1.0139
1479,59.1600,0.2633,0.0000,0.0590,0.3693,0.0105,0.0380,-0.0566,-0.0466,0.0471,-0.3537,-1.0907,0.2255,-0.02063,-0.01477,0.0363,-0.1098,-0.1398,0.0123,0.00000,0.00000,-0.5384,-1.0051
1480,59.2000,0.2630,0.0000,0.0579,0.3823,-0.0091,0.0067,0.0439,-0.3105,0.1254,-0.3465,-1.0778,0.2252,-0.02905,-0.01520,0.0211,-0.0989,-0.1035,0.0287,0.00000,0.00000,-0.5328,-0.9961
1481,59.2400,0.2628,0.0000,0.0567,0.3716,-0.0144,0.0231,0.0731,-0.1661,0.1175,-0.3387,-1.0653,0.2247,-0.03772,-0.00912,0.0317,-0.1004,-0.1412,0.0303,0.00000,0.00000,-0.5272,-0.9871
1482,59.2800,0.2626,0.0000,0.0549,0.3668,0.0149,0.0272,-0.0783,-0.1737,0.0774,-0.3318,-1.0525,0.2250,-0.04510,-0.01004,0.0390,-0.1211,-0.1065,-0.0231,0.00000,0.00000,-0.5216,-0.9781
1483,59.3200,0.2624,0.0000,0.0530,0.3404,0.0212,0.0232,-0.1116,0.2041,0.0377,-0.3258,-1.0398,0.2251,-0.04265,-0.01805,0.0420,-0.1144,-0.1092,0.0196,0.00000,0.00000,-0.5159,-0.9689
1484,59.3600,0.2622,0.0000,0.0511,0.3331,0.0047,-0.0027,-0.0263,0.2646,-0.0077,-0.3198,-1.0274,0.2244,-0.03269,-0.02400,-0.0053,-0.1033,-0.0908,0.0031,0.00000,0.00000,-0.5103,-0.9597
1485,59.4000,0.2621,0.0000,0.0496,0.3529,-0.0195,0.0249,0.0997,-0.1336,0.0469,-0.3130,-1.0155,0.2237,-0.03143,-0.02105,0.0086,-0.1167,-0.1276,0.0620,0.00000,0.00000,-0.5047,-0.9505
1486,59.4400,0.2620,0.0000,0.0481,0.3483,0.0072,0.0343,-0.0388,-0.0766,-0.0232,-0.3060,-1.0034,0.2240,-0.03654,-0.01697,0.0497,-0.1161,-0.0737,-0.0624,0.00000,0.00000,-0.4990,-0.9412
1487,59.4800,0.2619,0.0000,0.0470,0.3326,0.0113,0.0402,-0.0600,0.1256,0.0734,-0.3000,-0.9913,0.2246,-0.03393,-0.02221,0.0182,-0.1381,-0.1429,0.0241,0.00000,0.00000,-0.4933,-0.9318
1488,59.5200,0.2618,0.0000,0.0458,0.3333,-0.0087,0.0022,0.0428,0.0652,0.1391,-0.2938,-0.9794,0.2243,-0.03019,-0.02308,-0.0152,-0.1124,-0.1047,-0.0115,0.00000,0.00000,-0.4877,-0.9224
1489,59.5600,0.2618,0.0000,0.0444,0.3297,-0.0094,0.0066,0.0485,0.0987,0.0556,-0.2870,-0.9679,0.2232,-0.02704,-0.01852,0.0117,-0.0906,-0.0874,0.0229,0.00000,0.00000,-0.4820,-0.9129
1490,59.6000,0.2619,0.0000,0.0427,0.3281,-0.0088,0.0430,0.0454,0.1495,0.0352,-0.2805,-0.9564,0.2232,-0.02161,-0.01490,-0.0028,-0.1109,-0.1161,0.0252,0.00000,0.00000,-0.4763,-0.9033
1491,59.6400,0.2621,0.0000,0.0411,0.3303,-0.0053,0.0491,0.0264,0.1404,0.0417,-0.2741,-0.9447,0.2239,-0.01619,-0.01179,-0.0016,-0.1320,-0.1128,0.0066,0.00000,0.00000,-0.4706,-0.8937
1492,59.6800,0.2623,0.0000,0.0395,0.3384,0.0094,0.0314,-0.0501,0.0009,0.0283,-0.2680,-0.9327,0.2242,-0.01429,-0.01333,0.0208,-0.1226,-0.0911,0.0013,0.00000,0.00000,-0.4649,-0.8840
1493,59.7200,0.2625,0.0000,0.0380,0.3467,-0.0012,0.0106,0.0047,-0.1304,-0.0171,-0.2620,-0.9206,0.2236,-0.01705,-0.01550,0.0067,-0.0860,-0.0892,0.0302,0.00000,0.00000,-0.4592,-0.8743
1494,59.7600,0.2627,0.0000,0.0369,0.3430,-0.0109,0.0308,0.0541,-0.0099,0.1572,-0.2554,-0.9086,0.2233,-0.01942,-0.01185,-0.0032,-0.1128,-0.1161,0.0077,0.00000,0.00000,-0.4535,-0.8645
1495,59.8000,0.2629,0.0000,0.0354,0.3383,0.0029,0.0289,-0.0163,0.0993,0.0197,-0.2490,-0.8965,0.2232,-0.01752,-0.01007,0.0096,-0.0964,-0.0837,0.0080,0.00000,0.00000,-0.4478,-0.8547
1496,59.8400,0.2632,0.0000,0.0338,0.3513,-0.0019,0.0448,0.0094,-0.1087,-0.0555,-0.2429,-0.8842,0.2235,-0.01798,-0.01140,0.0196,-0.1006,-0.1172,0.0601,0.00000,0.00000,-0.4420,-0.8448
1497,59.8800,0.2634,0.0000,0.0325,0.3473,0.0045,0.0370,-0.0245,0.0186,0.0142,-0.2365,-0.8718,0.2240,-0.02024,-0.01074,0.0245,-0.1137,-0.0745,-0.0209,0.00000,0.00000,-0.4363,-0.8349
1498,59.9200,0.2636,0.0000,0.0317,0.3384,0.0184,0.0188,-0.0967,0.1673,-0.0577,-0.2307,-0.8593,0.2237,-0.01582,-0.01621,0.0241,-0.1028,-0.0826,0.0150,0.00000,0.00000,-0.4305,-0.8249
1499,59.9600,0.2638,0.0000,0.0312,0.3555,-0.0003,0.0112,-0.0013,-0.1110,0.0650,-0.2249,-0.8467,0.2230,-0.01521,-0.02135,-0.0038,-0.0976,-0.0937,0.0148,0.00000,0.00000,-0.4248,-0.8148
1500,60.0000,0.2640,0.0000,0.0307,0.3538,-0.0200,0.0367,0.1030,-0.0077,0.0849,-0.2179,-0.8344,0.2227,-0.01727,-0.01491,0.0036,-0.1017,-0.1159,0.0286,0.00000,0.00000,-0.4190,-0.8047
1501,60.0400,0.2642,0.0000,0.0299,0.3562,-0.0090,0.0397,0.0451,-0.0188,0.0393,-0.2109,-0.8221,0.2231,-0.01804,-0.00815,-0.0030,-0.1033,-0.1028,-0.0109,0.00000,0.00000,-0.4133,-0.7946
1502,60.0800,0.2645,0.0000,0.0289,0.3588,0.0170,0.0377,-0.0896,-0.0702,0.0023,-0.2048,-0.8092,0.2234,-0.02057,-0.01070,0.0371,-0.1114,-0.0828,0.0104,0.00000,0.00000,-0.4075,-0.7844
1503,60.1200,0.2646,0.0000,0.0280,0.3576,-0.0013,0.0289,0.0043,-0.0378,0.0697,-0.1988,-0.7963,0.2236,-0.02169,-0.01478,0.0045,-0.0984,-0.1183,0.0347,0.00000,0.00000,-0.4017,-0.7741
1504,60.1600,0.2648,0.0000,0.0270,0.3588,-0.0153,0.0263,0.0777,-0.0372,0.0553,-0.1920,-0.7838,0.2235,-0.02324,-0.00973,0.0034,-0.0971,-0.1168,0.0193,0.00000,0.00000,-0.3959,-0.7638
1505,60.2000,0.2650,0.0000,0.0258,0.3653,-0.0048,0.0383,0.0227,-0.1701,0.0789,-0.1853,-0.7712,0.2237,-0.02812,-0.00527,0.0068,-0.1193,-0.1270,0.0068,0.00000,0.00000,-0.3902,-0.7534
1506,60.2400,0.2652,0.0000,0.0244,0.3494,0.0039,0.0297,-0.0219,0.0992,0.0666,-0.1790,-0.7584,0.2240,-0.02856,-0.00464,0.0127,-0.0995,-0.1046,0.0066,0.00000,0.00000,-0.3844,-0.7430
1507,60.2800,0.2654,0.0000,0.0229,0.3524,0.0098,0.0223,-0.0526,0.0012,0.0428,-0.1732,-0.7456,0.2239,-0.02674,-0.00897,0.0225,-0.0985,-0.1024,0.0330,0.00000,0.00000,-0.3786,-0.7326
1508,60.3200,0.2656,0.0000,0.0213,0.3529,-0.0011,0.0229,0.0042,-0.0170,0.0252,-0.1673,-0.7329,0.2237,-0.02686,-0.01071,0.0109,-0.0956,-0.1142,0.0133,0.00000,0.00000,-0.3727,-0.7221
1509,60.3600,0.2658,0.0000,0.0197,0.3598,-0.0105,0.0375,0.0523,-0.1585,0.0593,-0.1609,-0.7203,0.2238,-0.03094,-0.00780,0.0071,-0.1135,-0.1303,0.0337,0.00000,0.00000,-0.3669,-0.7116
1510,60.4000,0.2660,0.0000,0.0181,0.3515,0.0084,0.0403,-0.0442,-0.0416,-0.0586,-0.1547,-0.7076,0.2244,-0.03521,-0.00641,0.0397,-0.1124,-0.0917,0.0079,0.00000,0.00000,-0.3611,-0.7010
1511,60.4400,0.2662,0.0000,0.0167,0.3430,0.0101,0.0233,-0.0544,0.0373,0.0778,-0.1492,-0.6949,0.2247,-0.03432,-0.01152,0.0042,-0.1228,-0.1274,0.0007,0.00000,0.00000,-0.3553,-0.6903
1512,60.4800,0.2664,0.0000,0.0155,0.3365,0.0025,-0.0056,-0.0140,0.1064,0.0403,-0.1436,-0.6825,0.2238,-0.03142,-0.01420,-0.0087,-0.0984,-0.0908,0.0069,0.00000,0.00000,-0.3494,-0.6797
1513,60.5200,0.2666,0.0000,0.0141,0.3493,-0.0043,0.0200,0.0220,-0.1614,-0.0574,-0.1378,-0.6702,0.2230,-0.03315,-0.01422,0.0154,-0.0887,-0.1105,0.0509,0.00000,0.00000,-0.3436,-0.6689
1514,60.5600,0.2669,0.0000,0.0130,0.3391,-0.0143,0.0610,0.0728,0.0454,0.0438,-0.1314,-0.6581,0.2239,-0.03467,-0.00832,0.0014,-0.1320,-0.1478,0.0040,0.00000,0.00000,-0.3378,-0.6582
1515,60.6000,0.2671,0.0000,0.0119,0.3349,-0.0004,0.0364,0.0004,0.0512,0.0657,-0.1253,-0.6461,0.2249,-0.03306,-0.00494,0.0073,-0.1264,-0.1168,-0.0021,0.00000,0.00000,-0.3319,-0.6474
1516,60.6400,0.2674,0.0000,0.0108,0.3326,0.0238,0.0105,-0.1237,0.0100,-0.1203,-0.1202,-0.6337,0.2245,-0.03247,-0.01119,0.0524,-0.0900,-0.0633,0.0327,0.00000,0.00000,-0.3261,-0.6365
1517,60.6800,0.2677,0.0000,0.0102,0.3336,0.0179,0.0067,-0.0956,-0.0571,-0.0083,-0.1155,-0.6212,0.2238,-0.03317,-0.02185,0.0138,-0.1066,-0.0953,-0.0104,0.00000,0.00000,-0.3202,-0.6256
1518,60.7200,0.2681,0.0000,0.0099,0.3302,-0.0295,0.0287,0.1523,0.0000,0.0909,-0.1095,-0.6095,0.2234,-0.03294,-0.01794,-0.0131,-0.0994,-0.1632,0.0591,0.00000,0.00000,-0.3143,-0.6147
1519,60.7600,0.2684,0.0000,0.0092,0.3170,0.0010,0.0390,-0.0055,0.2370,-0.0202,-0.1031,-0.5980,0.2238,-0.02901,-0.00892,0.0203,-0.1220,-0.0800,-0.0536,0.00000,0.00000,-0.3085,-0.6038
1520,60.8000,0.2688,0.0000,0.0086,0.3159,0.0101,0.0319,-0.0527,0.1968,-0.0247,-0.0981,-0.5862,0.2241,-0.01954,-0.01403,0.0001,-0.1136,-0.1236,0.0385,0.00000,0.00000,-0.3026,-0.5928
1521,60.8400,0.2693,0.0000,0.0082,0.3322,-0.0027,0.0299,0.0122,-0.0747,0.0595,-0.0927,-0.5743,0.2240,-0.01860,-0.01612,0.0120,-0.1215,-0.1049,0.0262,0.00000,0.00000,-0.2967,-0.5817
1522,60.8800,0.2697,0.0000,0.0078,0.3178,-0.0035,0.0469,0.0172,0.2267,0.0311,-0.0869,-0.5626,0.2243,-0.01429,-0.01307,0.0276,-0.1152,-0.1262,0.0103,0.00000,0.00000,-0.2908,-0.5706
1523,60.9200,0.2703,0.0000,0.0071,0.3264,-0.0017,0.0394,0.0088,0.1037,-0.0142,-0.0814,-0.5508,0.2248,-0.00809,-0.01288,0.0008,-0.1228,-0.1241,0.0192,0.00000,0.00000,-0.2849,-0.5595
1524,60.9600,0.2708,0.0000,0.0064,0.3360,-0.0050,0.0300,0.0255,-0.0129,0.0018,-0.0756,-0.5388,0.2247,-0.00713,-0.01098,0.0082,-0.1178,-0.1082,0.0230,0.00000,0.00000,-0.2791,-0.5484
1525,61.0000,0.2713,0.0000,0.0059,0.3433,0.0106,0.0371,-0.0548,-0.1014,-0.0855,-0.0701,-0.5265,0.2246,-0.01008,-0.01227,0.0506,-0.1055,-0.0915,0.0241,0.00000,0.00000,-0.2732,-0.5372
1526,61.0400,0.2718,0.0000,0.0057,0.3457,-0.0098,0.0335,0.0485,-0.0881,0.0090,-0.0643,-0.5141,0.2248,-0.01301,-0.01242,0.0045,-0.1015,-0.1325,0.0323,0.00000,0.00000,-0.2673,-0.5260
1527,61.0800,0.2723,0.0000,0.0057,0.3478,-0.0118,0.0425,0.0588,-0.0847,0.0489,-0.0579,-0.5019,0.2250,-0.01681,-0.00596,0.0278,-0.1181,-0.1348,0.0305,0.00000,0.00000,-0.2613,-0.5147
1528,61.1200,0.2727,0.0000,0.0055,0.3471,-0.0017,0.0255,0.0076,-0.0717,0.0054,-0.0519,-0.4895,0.2252,-0.01994,-0.00267,0.0081,-0.1057,-0.1207,0.0032,0.00000,0.00000,-0.2554,-0.5034
1529,61.1600,0.2732,0.0000,0.0052,0.3413,0.0103,0.0289,-0.0549,0.0334,0.0376,-0.0463,-0.4769,0.2250,-0.02050,-0.00484,0.0176,-0.1245,-0.1263,0.0168,0.00000,0.00000,-0.2495,-0.4921
1530,61.2000,0.2736,0.0000,0.0048,0.3307,0.0218,0.0158,-0.1129,0.2407,-0.0361,-0.0412,-0.4643,0.2246,-0.01432,-0.01276,0.0148,-0.1110,-0.0954,-0.0213,0.00000,0.00000,-0.2436,-0.4807
1531,61.2400,0.2740,0.0000,0.0044,0.3380,-0.0023,0.0212,0.0105,0.1597,0.0344,-0.0360,-0.4517,0.2240,-0.00620,-0.01838,-0.0197,-0.1202,-0.1227,0.0438,0.00000,0.00000,-0.2377,-0.4694
1532,61.2800,0.2745,0.0000,0.0040,0.3579,-0.0078,0.0420,0.0392,-0.1203,-0.0234,-0.0299,-0.4392,0.2238,-0.00683,-0.01509,0.0351,-0.1055,-0.0999,0.0195,0.00000,0.00000,-0.2318,-0.4579
1533,61.3200,0.2749,0.0000,0.0036,0.3553,-0.0118,0.0654,0.0597,0.0122,0.0101,-0.0235,-0.4265,0.2248,-0.00846,-0.00935,0.0162,-0.1294,-0.1422,0.0275,0.00000,0.00000,-0.2258,-0.4465
1534,61.3600,0.2752,0.0000,0.0032,0.3637,-0.0023,0.0369,0.0104,-0.1076,-0.0234,-0.0172,-0.4136,0.2255,-0.01107,-0.00598,0.0268,-0.1086,-0.1088,0.0151,0.00000,0.00000,-0.2199,-0.4350
1535,61.4000,0.2755,0.0000,0.0030,0.3696,0.0060,0.0352,-0.0323,-0.2141,-0.0016,-0.0113,-0.4005,0.2255,-0.01778,-0.00715,0.0510,-0.1117,-0.1327,0.0414,0.00000,0.00000,-0.2140,-0.4235
1536,61.4400,0.2758,0.0000,0.0028,0.3639,0.0078,0.0225,-0.0422,-0.0989,0.0197,-0.0055,-0.3872,0.2255,-0.02374,-0.01016,0.0301,-0.1080,-0.1110,0.0025,0.00000,0.00000,-0.2080,-0.4120
1537,61.4800,0.2760,0.0000,0.0026,0.3556,0.0084,0.0135,-0.0452,0.0297,0.0438,0.0001,-0.3740,0.2250,-0.02460,-0.01398,0.0201,-0.1109,-0.1104,0.0156,0.00000,0.00000,-0.2021,-0.4005
1538,61.5200,0.2762,0.0000,0.0021,0.3639,0.0029,0.0350,-0.0162,-0.1343,-0.0049,0.0058,-0.3609,0.2249,-0.02710,-0.01743,0.0362,-0.1189,-0.1248,0.0541,0.00000,0.00000,-0.1961,-0.3889
1539,61.5600,0.2764,0.0000,0.0015,0.3580,-0.0054,0.0198,0.0258,-0.0408,0.0423,0.0119,-0.3480,0.2250,-0.03017,-0.01554,0.0126,-0.1068,-0.1127,-0.0319,0.00000,0.00000,-0.1902,-0.3773
1540,61.6000,0.2765,0.0000,0.0009,0.3386,-0.0030,0.0253,0.0155,0.2870,0.0061,0.0179,-0.3353,0.2247,-0.02407,-0.01261,0.0108,-0.1134,-0.1235,0.0389,0.00000,0.00000,-0.1842,-0.3656
1541,61.6400,0.2767,0.0000,0.0001,0.3539,0.0063,0.0195,-0.0333,-0.0182,-0.0381,0.0235,-0.3225,0.2244,-0.01981,-0.01478,0.0149,-0.1059,-0.0997,0.0025,0.00000,0.00000,-0.1783,-0.3540
1542,61.6800,0.2768,0.0000,-0.0004,0.3555,0.0101,0.0330,-0.0537,-0.0383,-0.0122,0.0291,-0.3094,0.2242,-0.02155,-0.01839,0.0357,-0.1231,-0.1008,0.0106,0.00000,0.00000,-0.1723,-0.3423
1543,61.7200,0.2770,0.0000,-0.0009,0.3468,0.0051,0.0304,-0.0287,0.1255,0.0476,0.0346,-0.2965,0.2244,-0.01877,-0.02185,0.0106,-0.1218,-0.1198,-0.0154,0.00000,0.00000,-0.1663,-0.3306
1544,61.7600,0.2771,0.0000,-0.0014,0.3507,-0.0086,0.0365,0.0431,0.0792,0.0078,0.0404,-0.2837,0.2244,-0.01481,-0.02122,0.0167,-0.1156,-0.1168,0.0580,0.00000,0.00000,-0.1604,-0.3189
1545,61.8000,0.2772,0.0000,-0.0022,0.3565,-0.0081,0.0373,0.0402,0.0105,0.0218,0.0466,-0.2710,0.2247,-0.01337,-0.01643,0.0206,-0.1151,-0.1148,-0.0080,0.00000,0.00000,-0.1544,-0.3072
1546,61.8400,0.2773,0.0000,-0.0029,0.3677,-0.0162,0.0303,0.0811,-0.1821,0.0888,0.0530,-0.2581,0.2247,-0.01745,-0.01072,0.0045,-0.1088,-0.1281,0.0455,0.00000,0.00000,-0.1484,-0.2954
1547,61.8800,0.2774,0.0000,-0.0039,0.3678,0.0046,0.0394,-0.0242,-0.1772,-0.0531,0.0592,-0.2450,0.2249,-0.02532,-0.00705,0.0574,-0.1042,-0.0965,0.0306,0.00000,0.00000,-0.1425,-0.2836
1548,61.9200,0.2775,0.0000,-0.0050,0.3610,0.0190,0.0347,-0.0995,-0.0887,-0.0198,0.0645,-0.2316,0.2254,-0.03000,-0.01366,0.0374,-0.1215,-0.1166,-0.0016,0.00000,0.00000,-0.1365,-0.2719
1549,61.9600,0.2776,0.0000,-0.0058,0.3491,-0.0095,0.0040,0.0465,0.0975,0.0832,0.0701,-0.2186,0.2250,-0.02833,-0.01539,-0.0153,-0.1030,-0.1350,0.0216,0.00000,0.00000,-0.1305,-0.2600
1550,62.0000,0.2776,0.0000,-0.0067,0.3641,-0.0040,0.0291,0.0200,-0.2023,0.0064,0.0762,-0.2058,0.2245,-0.03240,-0.01206,0.0305,-0.1250,-0.1106,0.0589,0.00000,0.00000,-0.1245,-0.2482
1551,62.0400,0.2776,0.0000,-0.0080,0.3483,0.0022,0.0447,-0.0122,0.0705,-0.0486,0.0820,-0.1929,0.2252,-0.03359,-0.01054,0.0262,-0.1175,-0.1263,-0.0083,0.00000,0.00000,-0.1186,-0.2364
1552,62.0800,0.2777,0.0000,-0.0089,0.3602,0.0055,0.0175,-0.0296,-0.2372,-0.0655,0.0874,-0.1800,0.2254,-0.03819,-0.01351,0.0297,-0.1094,-0.1018,0.0351,0.00000,0.00000,-0.1126,-0.2245
1553,62.1200,0.2777,0.0000,-0.0095,0.3458,0.0121,0.0004,-0.0643,-0.0585,-0.0597,0.0929,-0.1671,0.2247,-0.04370,-0.01628,0.0369,-0.0986,-0.0858,-0.0127,0.00000,0.00000,-0.1066,-0.2126
