step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right,ref_x,ref_y
867,34.6800,0.2264,0.0000,0.0646,0.3212,-0.0026,0.0382,0.0128,-0.1514,-0.0465,-0.6102,1.0010,0.2234,-0.02975,-3.11763,0.0308,-0.0890,-0.0890,0.0141,0.00000,0.00000,-0.4809,0.9111
868,34.7200,0.2245,0.0000,0.0661,0.3073,0.0037,0.0385,-0.0187,0.0960,-0.0551,-0.6162,1.0120,0.2238,-0.03026,-3.11865,0.0526,-0.1086,-0.0939,0.0029,0.00000,0.00000,-0.4866,0.9206
869,34.7600,0.2226,0.0000,0.0679,0.3043,-0.0004,0.0114,0.0008,0.1038,0.0746,-0.6223,1.0226,0.2237,-0.02573,-3.11733,-0.0029,-0.1039,-0.1010,-0.0127,0.00000,0.00000,-0.4923,0.9300
870,34.8000,0.2207,0.0000,0.0699,0.3081,-0.0099,0.0091,0.0486,0.0151,0.0785,-0.6281,1.0335,0.2227,-0.02387,-3.11975,0.0040,-0.0952,-0.0920,0.0308,0.00000,0.00000,-0.4979,0.9394
871,34.8400,0.2187,0.0000,0.0717,0.3193,0.0040,0.0307,-0.0209,-0.2139,-0.0134,-0.6341,1.0444,0.2224,-0.02894,-3.12062,0.0369,-0.0951,-0.0811,-0.0096,0.00000,0.00000,-0.5036,0.9487
872,34.8800,0.2167,0.0000,0.0734,0.3155,-0.0090,0.0588,0.0434,-0.1496,0.0698,-0.6401,1.0552,0.2233,-0.03542,-3.12165,0.0246,-0.1182,-0.1343,0.0387,0.00000,0.00000,-0.5092,0.9580
873,34.9200,0.2147,0.0000,0.0751,0.3057,0.0039,0.0203,-0.0206,-0.0311,0.0334,-0.6461,1.0661,0.2239,-0.03925,-3.12354,0.0223,-0.1089,-0.0770,-0.0438,0.00000,0.00000,-0.5149,0.9672
874,34.9600,0.2126,0.0000,0.0769,0.3079,-0.0001,0.0056,-0.0006,-0.2067,0.1300,-0.6522,1.0764,0.2232,-0.04397,-3.12153,0.0147,-0.0946,-0.1029,0.0496,0.00000,0.00000,-0.5205,0.9763
875,35.0000,0.2105,0.0000,0.0784,0.2953,0.0005,0.0123,-0.0035,-0.0466,0.0493,-0.6581,1.0868,0.2226,-0.04824,-3.12236,0.0290,-0.0823,-0.0936,-0.0194,0.00000,0.00000,-0.5261,0.9854
876,35.0400,0.2084,0.0000,0.0796,0.2772,0.0218,0.0308,-0.1111,0.2069,0.0548,-0.6643,1.0965,0.2226,-0.04453,-3.11759,0.0175,-0.1285,-0.0835,-0.0324,0.00000,0.00000,-0.5317,0.9944
877,35.0800,0.2063,0.0000,0.0809,0.2815,0.0013,0.0169,-0.0085,0.0147,0.0314,-0.6705,1.1057,0.2225,-0.03978,-3.11172,0.0138,-0.0866,-0.0887,0.0325,0.00000,0.00000,-0.5374,1.0034
878,35.1200,0.2043,0.0000,0.0823,0.2739,-0.0113,0.0334,0.0555,0.1238,0.1099,-0.6759,1.1155,0.2225,-0.03684,-3.11518,0.0126,-0.1210,-0.1122,-0.0246,0.00000,0.00000,-0.5429,1.0123
879,35.1600,0.2022,0.0000,0.0835,0.2650,0.0140,0.0321,-0.0718,0.2343,-0.0216,-0.6815,1.1249,0.2226,-0.02998,-3.11442,0.0272,-0.1163,-0.0594,-0.0287,0.00000,0.00000,-0.5485,1.0211
880,35.2000,0.2002,0.0000,0.0850,0.2792,0.0046,0.0383,-0.0247,-0.0966,-0.0005,-0.6876,1.1339,0.2229,-0.02761,-3.10901,0.0433,-0.1016,-0.0994,0.0460,0.00000,0.00000,-0.5541,1.0298
881,35.2400,0.1982,0.0000,0.0868,0.2685,-0.0183,0.0345,0.0908,0.1324,0.0201,-0.6927,1.1435,0.2232,-0.02596,-3.11347,0.0102,-0.1088,-0.1143,-0.0249,0.00000,0.00000,-0.5597,1.0385
882,35.2800,0.1962,0.0000,0.0889,0.2684,-0.0155,0.0300,0.0757,0.1080,0.1411,-0.6976,1.1532,0.2233,-0.02158,-3.12010,-0.0113,-0.1252,-0.1102,-0.0025,0.00000,0.00000,-0.5653,1.0472
883,35.3200,0.1942,0.0000,0.0907,0.2748,0.0104,0.0436,-0.0532,-0.0380,0.0333,-0.7032,1.1625,0.2234,-0.02116,-3.12042,0.0479,-0.1233,-0.0979,0.0133,0.00000,0.00000,-0.5708,1.0557
884,35.3600,0.1922,0.0000,0.0924,0.2687,0.0038,0.0220,-0.0213,0.0880,0.0298,-0.7091,1.1716,0.2235,-0.01902,-3.11737,0.0143,-0.0884,-0.0893,-0.0196,0.00000,0.00000,-0.5763,1.0642
885,35.4000,0.1903,0.0000,0.0945,0.2743,0.0061,0.0202,-0.0325,-0.0261,0.0403,-0.7149,1.1808,0.2230,-0.01859,-3.11544,0.0280,-0.1112,-0.0976,-0.0093,0.00000,0.00000,-0.5819,1.0726
886,35.4400,0.1883,0.0000,0.0965,0.2779,-0.0084,0.0341,0.0399,-0.0780,0.0659,-0.7206,1.1901,0.2228,-0.02042,-3.11565,0.0099,-0.1039,-0.1149,0.0081,0.00000,0.00000,-0.5874,1.0810
887,35.4800,0.1863,0.0000,0.0986,0.2773,-0.0118,0.0416,0.0566,-0.0532,0.1347,-0.7260,1.1998,0.2232,-0.02326,-3.12007,0.0114,-0.1206,-0.1111,-0.0109,0.00000,0.00000,-0.5929,1.0893
888,35.5200,0.1842,0.0000,0.1005,0.2742,-0.0051,0.0333,0.0237,-0.0181,0.0805,-0.7315,1.2093,0.2234,-0.02454,-3.12312,0.0147,-0.1070,-0.1017,0.0121,0.00000,0.00000,-0.5984,1.0975
889,35.5600,0.1821,0.0000,0.1021,0.2746,0.0038,0.0491,-0.0210,-0.0486,0.0760,-0.7373,1.2185,0.2239,-0.02575,-3.12285,0.0405,-0.1216,-0.1248,0.0196,0.00000,0.00000,-0.6039,1.1056
890,35.6000,0.1801,0.0000,0.1037,0.2664,-0.0035,0.0187,0.0145,0.0873,0.1652,-0.7430,1.2276,0.2241,-0.02408,-3.12295,-0.0016,-0.1059,-0.1160,-0.0385,0.00000,0.00000,-0.6094,1.1137
891,35.6400,0.1779,0.0000,0.1052,0.2713,-0.0028,0.0151,0.0120,-0.0453,0.1006,-0.7487,1.2367,0.2233,-0.02405,-3.12379,0.0132,-0.1044,-0.1082,0.0302,0.00000,0.00000,-0.6149,1.1217
892,35.6800,0.1758,0.0000,0.1063,0.2666,0.0071,0.0325,-0.0370,0.0522,0.0046,-0.7546,1.2456,0.2231,-0.02368,-3.12301,0.0150,-0.1114,-0.0983,-0.0268,0.00000,0.00000,-0.6204,1.1296
893,35.7200,0.1736,0.0000,0.1078,0.2722,-0.0009,0.0416,0.0021,-0.0675,0.0853,-0.7607,1.2545,0.2234,-0.02420,-3.12113,0.0097,-0.1222,-0.1161,0.0200,0.00000,0.00000,-0.6258,1.1375
894,35.7600,0.1715,0.0000,0.1094,0.2621,-0.0072,0.0321,0.0339,0.1259,0.1050,-0.7663,1.2636,0.2237,-0.02220,-3.12359,0.0183,-0.1059,-0.1074,-0.0115,0.00000,0.00000,-0.6313,1.1453
895,35.8000,0.1693,0.0000,0.1111,0.2678,0.0011,0.0315,-0.0071,-0.0052,0.0544,-0.7720,1.2725,0.2236,-0.02048,-3.12406,0.0156,-0.1168,-0.1100,0.0152,0.00000,0.00000,-0.6367,1.1530
896,35.8400,0.1671,0.0000,0.1128,0.2675,-0.0039,0.0273,0.0162,0.0038,0.1478,-0.7779,1.2814,0.2236,-0.02017,-3.12453,-0.0024,-0.1160,-0.1240,-0.0248,0.00000,0.00000,-0.6421,1.1606
897,35.8800,0.1648,0.0000,0.1144,0.2714,0.0039,0.0272,-0.0212,-0.0832,0.0558,-0.7839,1.2903,0.2233,-0.02249,-3.12431,0.0275,-0.1054,-0.0991,0.0072,0.00000,0.00000,-0.6475,1.1682
898,35.9200,0.1625,0.0000,0.1161,0.2712,-0.0010,0.0350,0.0029,-0.0898,0.0689,-0.7900,1.2991,0.2234,-0.02542,-3.12351,0.0242,-0.0983,-0.1170,0.0009,0.00000,0.00000,-0.6530,1.1757
899,35.9600,0.1602,0.0000,0.1180,0.2592,-0.0008,0.0359,0.0015,0.1311,0.1230,-0.7958,1.3079,0.2236,-0.02388,-3.12436,0.0118,-0.1211,-0.1217,-0.0230,0.00000,0.00000,-0.6584,1.1831
900,36.0000,0.1579,0.0000,0.1198,0.2514,0.0086,0.0309,-0.0448,0.2666,0.0239,-0.8019,1.3162,0.2236,-0.01534,-3.12269,0.0183,-0.1133,-0.1086,-0.0083,0.00000,0.00000,-0.6637,1.1904
901,36.0400,0.1556,0.0000,0.1219,0.2714,-0.0070,0.0353,0.0327,-0.1048,0.0521,-0.8080,1.3248,0.2236,-0.01328,-3.12132,0.0152,-0.1086,-0.1190,0.0356,0.00000,0.00000,-0.6691,1.1977
902,36.0800,0.1532,0.0000,0.1243,0.2861,-0.0254,0.0382,0.1224,-0.3739,0.1846,-0.8136,1.3342,0.2239,-0.02405,-3.12753,0.0218,-0.1037,-0.1274,0.0091,0.00000,0.00000,-0.6745,1.2049
903,36.1200,0.1508,0.0000,0.1266,0.2687,0.0098,0.0340,-0.0498,-0.0919,0.0803,-0.8195,1.3434,0.2241,-0.03297,-3.13107,0.0564,-0.1043,-0.1039,-0.0442,0.00000,0.00000,-0.6798,1.2120
904,36.1600,0.1483,0.0000,0.1288,0.2614,0.0196,0.0332,-0.1007,-0.0512,0.1399,-0.8262,1.3513,0.2244,-0.03472,-3.12419,0.0275,-0.1197,-0.1387,0.0145,0.00000,0.00000,-0.6852,1.2190
905,36.2000,0.1458,0.0000,0.1309,0.2492,-0.0111,0.0248,0.0516,0.1386,0.1374,-0.8322,1.3595,0.2243,-0.03140,-3.12331,0.0110,-0.1018,-0.1466,0.0134,0.00000,0.00000,-0.6905,1.2260
906,36.2400,0.1433,0.0000,0.1328,0.2475,0.0003,0.0188,-0.0040,0.1196,0.1190,-0.8379,1.3678,0.2239,-0.02741,-3.12540,0.0007,-0.1331,-0.1056,-0.0491,0.00000,0.00000,-0.6958,1.2329
907,36.2800,0.1408,0.0000,0.1348,0.2535,0.0158,0.0439,-0.0797,-0.0620,-0.0088,-0.8442,1.3755,0.2239,-0.02693,-3.12147,0.0632,-0.1124,-0.0961,0.0480,0.00000,0.00000,-0.7011,1.2397
908,36.3200,0.1383,0.0000,0.1372,0.2538,0.0024,0.0369,-0.0132,-0.0989,-0.0466,-0.8505,1.3833,0.2244,-0.02960,-3.11843,0.0488,-0.0973,-0.1140,-0.0167,0.00000,0.00000,-0.7064,1.2464
909,36.3600,0.1358,0.0000,0.1404,0.2508,-0.0117,0.0253,0.0567,-0.1073,0.0369,-0.8562,1.3915,0.2245,-0.03388,-3.12055,0.0255,-0.1134,-0.1276,-0.0002,0.00000,0.00000,-0.7117,1.2530
910,36.4000,0.1333,0.0000,0.1443,0.2369,-0.0019,0.0254,0.0076,0.0876,0.1347,-0.8617,1.3995,0.2244,-0.03394,-3.12320,0.0092,-0.1368,-0.1207,-0.0251,0.00000,0.00000,-0.7170,1.2596
911,36.4400,0.1308,0.0000,0.1481,0.2378,0.0063,0.0204,-0.0337,-0.0256,0.1131,-0.8675,1.4070,0.2240,-0.03278,-3.12139,0.0242,-0.1124,-0.1062,0.0117,0.00000,0.00000,-0.7223,1.2660
912,36.4800,0.1283,0.0000,0.1519,0.2327,-0.0060,0.0267,0.0274,0.0192,0.1093,-0.8731,1.4144,0.2238,-0.03206,-3.12139,0.0207,-0.1047,-0.1325,-0.0034,0.00000,0.00000,-0.7275,1.2724
913,36.5200,0.1258,0.0000,0.1556,0.2313,-0.0117,0.0324,0.0560,-0.0032,0.1464,-0.8784,1.4220,0.2238,-0.03199,-3.12433,0.0080,-0.1176,-0.1264,-0.0075,0.00000,0.00000,-0.7328,1.2787
914,36.5600,0.1234,0.0000,0.1593,0.2229,0.0070,0.0402,-0.0365,0.0948,0.0513,-0.8838,1.4292,0.2241,-0.03010,-3.12508,0.0430,-0.1190,-0.1099,-0.0103,0.00000,0.00000,-0.7380,1.2850
915,36.6000,0.1209,0.0000,0.1631,0.2230,-0.0065,0.0327,0.0285,0.0246,0.1716,-0.8893,1.4361,0.2244,-0.02697,-3.12413,0.0064,-0.1136,-0.1469,0.0066,0.00000,0.00000,-0.7432,1.2911
916,36.6400,0.1185,0.0000,0.1670,0.2207,-0.0069,0.0340,0.0327,0.0335,0.0849,-0.8945,1.4434,0.2244,-0.02630,-3.12678,0.0367,-0.1127,-0.1225,0.0100,0.00000,0.00000,-0.7484,1.2972
917,36.6800,0.1160,0.0000,0.1708,0.2276,0.0027,0.0330,-0.0159,-0.1655,0.0970,-0.9000,1.4503,0.2245,-0.02982,-3.12668,0.0305,-0.1148,-0.1152,-0.0069,0.00000,0.00000,-0.7536,1.3032
918,36.7200,0.1136,0.0000,0.1749,0.2007,0.0063,0.0341,-0.0340,0.3151,0.1103,-0.9054,1.4569,0.2246,-0.02447,-3.12598,0.0326,-0.1151,-0.1372,-0.0239,0.00000,0.00000,-0.7588,1.3091
919,36.7600,0.1112,0.0000,0.1792,0.2215,-0.0014,0.0343,0.0038,-0.1414,0.0885,-0.9110,1.4633,0.2247,-0.02278,-3.12358,0.0260,-0.1180,-0.1243,0.0544,0.00000,0.00000,-0.7640,1.3149
920,36.8000,0.1089,0.0000,0.1836,0.2234,-0.0292,0.0326,0.1423,-0.1928,0.1405,-0.9158,1.4706,0.2248,-0.02936,-3.12922,0.0118,-0.1024,-0.1433,0.0145,0.00000,0.00000,-0.7691,1.3206
921,36.8400,0.1065,0.0000,0.1882,0.2139,0.0040,0.0352,-0.0207,-0.0834,0.0983,-0.9208,1.4777,0.2249,-0.03554,-3.13356,0.0446,-0.1224,-0.1092,-0.0243,0.00000,0.00000,-0.7743,1.3263
922,36.8800,0.1041,0.0000,0.1929,0.1891,0.0109,0.0406,-0.0579,0.3218,0.1723,-0.9263,1.4835,0.2253,-0.02795,-3.13048,0.0132,-0.1277,-0.1564,0.0213,0.00000,0.00000,-0.7794,1.3318
923,36.9200,0.1018,0.0000,0.1976,0.2083,0.0040,0.0378,-0.0221,-0.1101,0.0596,-0.9318,1.4893,0.2255,-0.02533,-3.12709,0.0611,-0.1075,-0.1271,0.0540,0.00000,0.00000,-0.7845,1.3373
924,36.9600,0.0995,0.0000,0.2025,0.1963,-0.0055,0.0278,0.0247,0.1099,0.1135,-0.9368,1.4956,0.2256,-0.02471,-3.12833,0.0258,-0.1153,-0.1263,-0.0347,0.00000,0.00000,-0.7896,1.3427
925,37.0000,0.0972,0.0000,0.2078,0.2031,-0.0144,0.0148,0.0679,-0.1037,0.1653,-0.9417,1.5018,0.2250,-0.02495,-3.13071,0.0123,-0.0954,-0.1395,0.0367,0.00000,0.00000,-0.7947,1.3480
926,37.0400,0.0949,0.0000,0.2131,0.1953,0.0141,0.0287,-0.0726,0.0118,0.1076,-0.9468,1.5079,0.2246,-0.02751,-3.13104,0.0393,-0.1290,-0.1096,-0.0419,0.00000,0.00000,-0.7998,1.3532
927,37.0800,0.0927,0.0000,0.2185,0.1905,0.0144,0.0513,-0.0751,0.0443,0.0984,-0.9525,1.5131,0.2250,-0.02519,-3.12547,0.0406,-0.1245,-0.1464,0.0412,0.00000,0.00000,-0.8049,1.3584
928,37.1200,0.0904,0.0000,0.2242,0.1953,-0.0202,0.0284,0.0969,-0.0713,0.1092,-0.9574,1.5189,0.2253,-0.02567,-3.12660,0.0174,-0.0973,-0.1387,0.0157,0.00000,0.00000,-0.8099,1.3634
929,37.1600,0.0882,0.0000,0.2303,0.2006,-0.0217,0.0307,0.1048,-0.2456,0.1752,-0.9618,1.5254,0.2252,-0.03329,-3.13324,0.0214,-0.1214,-0.1499,0.0085,0.00000,0.00000,-0.8150,1.3684
930,37.2000,0.0860,0.0000,0.2363,0.1867,0.0119,0.0364,-0.0609,-0.0733,0.1862,-0.9667,1.5311,0.2254,-0.03957,-3.13433,0.0315,-0.1372,-0.1300,-0.0264,0.00000,0.00000,-0.8200,1.3732
931,37.2400,0.0838,0.0000,0.2424,0.1773,0.0005,0.0312,-0.0072,-0.0166,0.2447,-0.9718,1.5360,0.2255,-0.03959,-3.13127,0.0136,-0.1150,-0.1714,0.0445,0.00000,0.00000,-0.8250,1.3780
932,37.2800,0.0816,0.0000,0.2481,0.1707,0.0144,0.0117,-0.0739,0.0170,0.1199,-0.9768,1.5409,0.2250,-0.04054,-3.12928,0.0392,-0.1153,-0.0936,-0.0428,0.00000,0.00000,-0.8300,1.3827
933,37.3200,0.0795,0.0000,0.2540,0.1621,-0.0074,0.0247,0.0340,0.0715,0.1827,-0.9814,1.5455,0.2246,-0.03718,-3.12747,-0.0013,-0.1091,-0.1589,0.0468,0.00000,0.00000,-0.8350,1.3873
934,37.3600,0.0775,0.0000,0.2600,0.1617,0.0010,0.0442,-0.0075,0.0217,0.1607,-0.9858,1.5503,0.2247,-0.03643,-3.12853,0.0371,-0.1381,-0.1201,-0.0216,0.00000,0.00000,-0.8400,1.3919
935,37.4000,0.0754,0.0000,0.2662,0.1557,0.0004,0.0349,-0.0046,0.0323,0.1308,-0.9902,1.5547,0.2251,-0.03467,-3.12775,0.0393,-0.1000,-0.1167,0.0229,0.00000,0.00000,-0.8449,1.3963
936,37.4400,0.0735,0.0000,0.2729,0.1430,-0.0002,0.0259,-0.0026,0.2043,0.1960,-0.9944,1.5590,0.2250,-0.02909,-3.12789,0.0221,-0.1204,-0.1385,-0.0219,0.00000,0.00000,-0.8499,1.4006
937,37.4800,0.0716,0.0000,0.2796,0.1348,-0.0024,0.0406,0.0090,0.3313,0.1145,-0.9984,1.5631,0.2249,-0.01765,-3.12788,0.0272,-0.1174,-0.1380,0.0387,0.00000,0.00000,-0.8548,1.4049
938,37.5200,0.0697,0.0000,0.2867,0.1573,0.0077,0.0489,-0.0391,-0.1161,-0.0424,-1.0028,1.5671,0.2253,-0.01571,-3.12631,0.0785,-0.1070,-0.0926,0.0277,0.00000,0.00000,-0.8598,1.4090
939,37.5600,0.0679,0.0000,0.2949,0.1458,-0.0226,0.0590,0.1088,0.1259,0.2012,-1.0068,1.5716,0.2263,-0.01348,-3.12906,0.0241,-0.1285,-0.1862,0.0253,0.00000,0.00000,-0.8647,1.4131
940,37.6000,0.0661,0.0000,0.3036,0.1382,-0.0046,0.0270,0.0208,0.2851,0.2199,-1.0104,1.5762,0.2265,-0.00573,-3.13337,0.0284,-0.1315,-0.1264,-0.0274,0.00000,0.00000,-0.8696,1.4171
941,37.6400,0.0644,0.0000,0.3122,0.1573,-0.0022,0.0180,0.0062,-0.0923,0.1531,-1.0148,1.5802,0.2258,-0.00303,-3.13282,0.0211,-0.1035,-0.1349,0.0712,0.00000,0.00000,-0.8744,1.4210
942,37.6800,0.0627,0.0000,0.3210,0.1588,-0.0231,0.0382,0.1070,-0.0324,0.2836,-1.0188,1.5849,0.2256,-0.00506,-3.13682,-0.0113,-0.1277,-0.1787,0.0029,0.00000,0.00000,-0.8793,1.4248
943,37.7200,0.0610,0.0000,0.3296,0.1717,0.0049,0.0419,-0.0272,-0.2540,0.1351,-1.0234,1.5896,0.2257,-0.01310,-3.13887,0.0467,-0.1197,-0.1017,0.0228,0.00000,0.00000,-0.8842,1.4285
944,37.7600,0.0593,0.0000,0.3385,0.1615,0.0070,0.0340,-0.0406,-0.0575,0.2568,-1.0283,1.5937,0.2259,-0.01756,-3.13685,0.0163,-0.1176,-0.1530,0.0020,0.00000,0.00000,-0.8890,1.4321
945,37.8000,0.0575,0.0000,0.3475,0.1661,-0.0001,0.0134,-0.0043,-0.1574,0.2457,-1.0333,1.5979,0.2254,-0.02265,-3.13544,0.0195,-0.1001,-0.1055,0.0506,0.00000,0.00000,-0.8938,1.4356
946,37.8400,0.0558,0.0000,0.3565,0.1607,0.0054,0.0242,-0.0297,-0.0721,0.1765,-1.0381,1.6020,0.2247,-0.02682,-3.13472,0.0307,-0.1039,-0.1153,0.0106,0.00000,0.00000,-0.8986,1.4390
947,37.8800,0.0540,0.0000,0.3657,0.1570,0.0072,0.0318,-0.0401,-0.0286,0.2524,-1.0430,1.6059,0.2246,-0.02854,-3.13255,0.0244,-0.1090,-0.1062,0.0131,0.00000,0.00000,-0.9034,1.4424
948,37.9200,0.0523,0.0000,0.3752,0.1532,0.0028,0.0285,-0.0176,0.0023,0.2356,-1.0478,1.6096,0.2245,-0.02873,-3.13099,0.0336,-0.1025,-0.1077,0.0284,0.00000,0.00000,-0.9082,1.4456
949,37.9600,0.0506,0.0000,0.3847,0.1489,-0.0129,0.0286,0.0615,0.0642,0.3093,-1.0523,1.6136,0.2243,-0.02677,-3.13214,-0.0173,-0.1228,-0.1418,0.0104,0.00000,0.00000,-0.9130,1.4488
950,38.0000,0.0489,0.0000,0.3941,0.1527,-0.0085,0.0372,0.0410,-0.0063,0.2543,-1.0566,1.6177,0.2243,-0.02610,-3.13462,0.0200,-0.1163,-0.1156,0.0307,0.00000,0.00000,-0.9177,1.4519
951,38.0400,0.0472,0.0000,0.4036,0.1592,0.0013,0.0288,-0.0078,-0.0456,0.1586,-1.0614,1.6217,0.2243,-0.02777,-3.13520,0.0342,-0.1142,-0.0906,0.0204,0.00000,0.00000,-0.9225,1.4548
952,38.0800,0.0455,0.0000,0.4137,0.1573,-0.0210,0.0253,0.1041,0.0681,0.3598,-1.0660,1.6258,0.2241,-0.02584,-3.13752,-0.0102,-0.1182,-0.1564,0.0274,0.00000,0.00000,-0.9272,1.4577
953,38.1200,0.0438,0.0000,0.4238,0.1638,-0.0188,0.0232,0.0958,0.0403,0.3767,-1.0706,1.6305,0.2237,-0.02463,3.14063,0.0033,-0.1259,-0.1208,0.0257,0.00000,0.00000,-0.9319,1.4605
954,38.1600,0.0421,0.0000,0.4329,0.1744,-0.0067,0.0242,0.0321,-0.0841,0.3307,-1.0756,1.6348,0.2234,-0.02608,3.13827,0.0118,-0.1193,-0.1229,0.0201,0.00000,0.00000,-0.9366,1.4632
955,38.2000,0.0404,0.0000,0.4410,0.1761,-0.0076,0.0254,0.0351,-0.0213,0.2473,-1.0811,1.6391,0.2230,-0.02788,3.13683,0.0134,-0.1109,-0.1264,0.0279,0.00000,0.00000,-0.9413,1.4658
956,38.2400,0.0387,0.0000,0.4481,0.1924,-0.0102,0.0137,0.0494,-0.2868,0.3503,-1.0868,1.6434,0.2226,-0.03538,3.13541,0.0151,-0.1122,-0.1115,0.0118,0.00000,0.00000,-0.9460,1.4683
957,38.2800,0.0370,0.0000,0.4543,0.1852,-0.0129,0.0130,0.0658,-0.1283,0.3650,-1.0924,1.6480,0.2219,-0.04276,3.13272,0.0236,-0.1017,-0.1387,0.0092,0.00000,0.00000,-0.9506,1.4707
958,38.3200,0.0352,0.0000,0.4598,0.1712,-0.0052,0.0325,0.0228,0.0835,0.3555,-1.0981,1.6522,0.2216,-0.04298,3.13104,0.0036,-0.1117,-0.1469,0.0060,0.00000,0.00000,-0.9552,1.4730
959,38.3600,0.0334,0.0000,0.4646,0.1788,0.0048,0.0324,-0.0265,-0.1866,0.2764,-1.1039,1.6558,0.2218,-0.04648,3.13236,0.0211,-0.1114,-0.1105,0.0259,0.00000,0.00000,-0.9599,1.4752
960,38.4000,0.0316,0.0000,0.4689,0.1617,0.0159,0.0289,-0.0820,0.0208,0.2695,-1.1098,1.6590,0.2218,-0.04918,3.13495,0.0307,-0.1231,-0.1143,-0.0285,0.00000,0.00000,-0.9645,1.4773
961,38.4400,0.0299,0.0000,0.4726,0.1529,-0.0031,0.0280,0.0132,0.0529,0.2860,-1.1152,1.6618,0.2217,-0.04659,3.13736,0.0144,-0.1013,-0.1340,0.0522,0.00000,0.00000,-0.9690,1.4794
962,38.4800,0.0281,0.0000,0.4759,0.1537,-0.0171,0.0332,0.0859,-0.0707,0.3815,-1.1202,1.6653,0.2218,-0.04781,3.13530,0.0047,-0.1246,-0.1363,0.0067,0.00000,0.00000,-0.9736,1.4813
963,38.5200,0.0264,0.0000,0.4788,0.1519,-0.0092,0.0341,0.0454,-0.1820,0.3574,-1.1250,1.6687,0.2219,-0.05392,3.13296,0.0139,-0.1231,-0.1152,0.0280,0.00000,0.00000,-0.9782,1.4831
964,38.5600,0.0248,0.0000,0.4813,0.1147,0.0220,0.0318,-0.1120,0.3999,0.3215,-1.1297,1.6712,0.2221,-0.04715,3.13447,0.0318,-0.1232,-0.1152,-0.0504,0.00000,0.00000,-0.9827,1.4849
965,38.6000,0.0233,0.0000,0.4836,0.1242,0.0057,0.0082,-0.0342,0.0769,0.2968,-1.1344,1.6726,0.2215,-0.03790,3.13902,0.0070,-0.0863,-0.1077,0.0559,0.00000,0.00000,-0.9872,1.4865
966,38.6400,0.0218,0.0000,0.4855,0.1295,-0.0155,0.0350,0.0774,-0.0632,0.3221,-1.1387,1.6752,0.2210,-0.03884,3.13775,0.0100,-0.1247,-0.1294,0.0102,0.00000,0.00000,-0.9917,1.4881
967,38.6800,0.0205,0.0000,0.4873,0.1172,-0.0100,0.0554,0.0541,0.1112,0.3723,-1.1427,1.6780,0.2217,-0.03753,3.13490,0.0094,-0.1316,-0.1255,-0.0049,0.00000,0.00000,-0.9962,1.4896
968,38.7200,0.0193,0.0000,0.4888,0.1241,-0.0098,0.0331,0.0462,-0.1349,0.3414,-1.1467,1.6803,0.2221,-0.03891,3.13361,-0.0059,-0.1244,-0.1330,0.0332,0.00000,0.00000,-1.0007,1.4909
969,38.7600,0.0181,0.0000,0.4901,0.1113,0.0063,0.0355,-0.0373,0.0322,0.4215,-1.1508,1.6824,0.2222,-0.04074,3.13343,0.0200,-0.1382,-0.1294,-0.0205,0.00000,0.00000,-1.0052,1.4922
970,38.8000,0.0171,0.0000,0.4913,0.1077,0.0002,0.0245,-0.0079,-0.0040,0.3798,-1.1548,1.6838,0.2220,-0.03956,3.13517,-0.0001,-0.1099,-0.1377,0.0347,0.00000,0.00000,-1.0096,1.4934
971,38.8400,0.0162,0.0000,0.4924,0.1042,-0.0092,0.0365,0.0439,0.0072,0.3823,-1.1585,1.6857,0.2219,-0.03984,3.13452,0.0019,-0.1275,-0.1355,0.0188,0.00000,0.00000,-1.0141,1.4944
972,38.8800,0.0154,0.0000,0.4933,0.0978,0.0017,0.0383,-0.0100,0.0485,0.3525,-1.1621,1.6874,0.2221,-0.03882,3.13378,0.0161,-0.1244,-0.1174,-0.0050,0.00000,0.00000,-1.0185,1.4954
973,38.9200,0.0148,0.0000,0.4941,0.0860,0.0075,0.0408,-0.0364,0.2139,0.2656,-1.1655,1.6885,0.2223,-0.03277,3.13494,0.0206,-0.1236,-0.1240,0.0244,0.00000,0.00000,-1.0229,1.4963
974,38.9600,0.0142,0.0000,0.4948,0.0947,-0.0066,0.0235,0.0296,-0.0058,0.3421,-1.1689,1.6896,0.2223,-0.02936,3.13548,-0.0076,-0.1173,-0.1180,0.0170,0.00000,0.00000,-1.0272,1.4971
975,39.0000,0.0138,0.0000,0.4954,0.0973,-0.0121,0.0329,0.0780,-0.0925,0.3497,-1.1722,1.6914,0.2219,-0.03217,3.13321,-0.0026,-0.1313,-0.1395,0.0253,0.00000,0.00000,-1.0316,1.4978
976,39.0400,0.0134,0.0000,0.4960,0.0951,-0.0110,0.0499,0.0527,-0.0851,0.3626,-1.1755,1.6931,0.2224,-0.03562,3.13113,0.0044,-0.1237,-0.1406,0.0324,0.00000,0.00000,-1.0360,1.4984
977,39.0800,0.0132,0.0000,0.4965,0.0926,-0.0142,0.0367,0.0695,-0.1146,0.3778,-1.1787,1.6947,0.2228,-0.03946,3.12878,-0.0091,-0.1188,-0.1580,0.0210,0.00000,0.00000,-1.0403,1.4989
