step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right,ref_x,ref_y
1424,56.9600,0.2383,0.0000,0.3786,0.3176,-0.0018,0.0247,0.0050,-0.0195,0.3526,-0.7565,-1.6873,0.2241,-0.02566,-0.01414,0.0025,-0.1230,-0.1242,0.0072,0.00000,0.00000,-0.8310,-1.3836
1425,57.0000,0.2398,0.0000,0.3661,0.3204,-0.0024,0.0317,0.0078,-0.0172,0.3634,-0.7471,-1.6787,0.2241,-0.02631,-0.01432,0.0081,-0.1299,-0.1277,0.0115,0.00000,0.00000,-0.8260,-1.3789
1426,57.0400,0.2411,0.0000,0.3535,0.3220,-0.0025,0.0278,0.0090,-0.0021,0.3469,-0.7377,-1.6699,0.2241,-0.02647,-0.01437,0.0044,-0.1244,-0.1244,-0.0026,0.00000,0.00000,-0.8210,-1.3742
1427,57.0800,0.2424,0.0000,0.3408,0.3247,-0.0004,0.0289,-0.0022,-0.0096,0.3323,-0.7284,-1.6608,0.2241,-0.02674,-0.01477,0.0095,-0.1280,-0.1229,0.0110,0.00000,0.00000,-0.8159,-1.3693
1428,57.1200,0.2437,0.0000,0.3282,0.3271,-0.0003,0.0288,-0.0024,-0.0121,0.3305,-0.7192,-1.6516,0.2241,-0.02700,-0.01552,0.0083,-0.1272,-0.1247,0.0014,0.00000,0.00000,-0.8109,-1.3644
1429,57.1600,0.2448,0.0000,0.3156,0.3292,-0.0033,0.0284,0.0133,-0.0131,0.3309,-0.7100,-1.6422,0.2241,-0.02736,-0.01575,0.0094,-0.1239,-0.1253,0.0114,0.00000,0.00000,-0.8058,-1.3593
1430,57.2000,0.2459,0.0000,0.3030,0.3314,-0.0025,0.0265,0.0097,-0.0167,0.3004,-0.7008,-1.6327,0.2241,-0.02790,-0.01555,0.0108,-0.1212,-0.1222,0.0023,0.00000,0.00000,-0.8008,-1.3542
1431,57.2400,0.2470,0.0000,0.2906,0.3334,-0.0012,0.0299,0.0025,-0.0202,0.2997,-0.6918,-1.6229,0.2241,-0.02855,-0.01586,0.0105,-0.1268,-0.1270,0.0075,0.00000,0.00000,-0.7957,-1.3490
1432,57.2800,0.2479,0.0000,0.2783,0.3345,-0.0011,0.0283,0.0026,-0.0110,0.2911,-0.6828,-1.6130,0.2242,-0.02903,-0.01626,0.0121,-0.1239,-0.1234,0.0037,0.00000,0.00000,-0.7906,-1.3437
1433,57.3200,0.2488,0.0000,0.2663,0.3361,-0.0019,0.0268,0.0068,-0.0145,0.2849,-0.6740,-1.6029,0.2242,-0.02941,-0.01658,0.0128,-0.1223,-0.1253,0.0087,0.00000,0.00000,-0.7855,-1.3384
1434,57.3600,0.2496,0.0000,0.2544,0.3372,0.0000,0.0261,-0.0030,-0.0099,0.2596,-0.6652,-1.5927,0.2241,-0.02987,-0.01704,0.0144,-0.1224,-0.1204,0.0031,0.00000,0.00000,-0.7804,-1.3329
1435,57.4000,0.2503,0.0000,0.2428,0.3379,0.0003,0.0270,-0.0043,0.0010,0.2604,-0.6566,-1.5823,0.2241,-0.02987,-0.01793,0.0148,-0.1225,-0.1209,0.0067,0.00000,0.00000,-0.7752,-1.3274
1436,57.4400,0.2510,0.0000,0.2314,0.3390,-0.0021,0.0251,0.0081,0.0038,0.2458,-0.6480,-1.5718,0.2241,-0.02963,-0.01837,0.0132,-0.1187,-0.1193,0.0080,0.00000,0.00000,-0.7701,-1.3217
1437,57.4800,0.2516,0.0000,0.2204,0.3408,-0.0016,0.0291,0.0055,-0.0018,0.2410,-0.6395,-1.5612,0.2241,-0.02956,-0.01850,0.0167,-0.1232,-0.1224,0.0081,0.00000,0.00000,-0.7649,-1.3160
1438,57.5200,0.2521,0.0000,0.2096,0.3431,-0.0036,0.0259,0.0166,-0.0203,0.2341,-0.6310,-1.5505,0.2241,-0.02996,-0.01837,0.0124,-0.1170,-0.1184,0.0085,0.00000,0.00000,-0.7598,-1.3102
1439,57.5600,0.2526,0.0000,0.1991,0.3434,-0.0014,0.0260,0.0053,-0.0058,0.2165,-0.6225,-1.5397,0.2241,-0.03039,-0.01807,0.0180,-0.1179,-0.1201,0.0050,0.00000,0.00000,-0.7546,-1.3043
1440,57.6000,0.2530,0.0000,0.1890,0.3440,-0.0004,0.0265,0.0000,0.0024,0.2143,-0.6142,-1.5287,0.2240,-0.03031,-0.01855,0.0139,-0.1189,-0.1212,0.0062,0.00000,0.00000,-0.7494,-1.2983
1441,57.6400,0.2534,0.0000,0.1791,0.3453,0.0006,0.0267,-0.0056,-0.0022,0.2060,-0.6060,-1.5176,0.2240,-0.03030,-0.01930,0.0177,-0.1205,-0.1194,0.0047,0.00000,0.00000,-0.7442,-1.2923
1442,57.6800,0.2537,0.0000,0.1696,0.3473,-0.0002,0.0243,-0.0008,-0.0199,0.1740,-0.5979,-1.5064,0.2240,-0.03070,-0.02006,0.0196,-0.1131,-0.1147,0.0084,0.00000,0.00000,-0.7390,-1.2862
1443,57.7200,0.2539,0.0000,0.1605,0.3478,-0.0016,0.0281,0.0064,-0.0073,0.1798,-0.5898,-1.4951,0.2240,-0.03112,-0.02031,0.0186,-0.1189,-0.1203,0.0080,0.00000,0.00000,-0.7338,-1.2799
1444,57.7600,0.2541,0.0000,0.1518,0.3478,-0.0017,0.0276,0.0072,0.0082,0.1831,-0.5818,-1.4838,0.2241,-0.03098,-0.02030,0.0177,-0.1183,-0.1190,0.0045,0.00000,0.00000,-0.7285,-1.2737
1445,57.8000,0.2542,0.0000,0.1434,0.3489,-0.0008,0.0259,0.0026,0.0024,0.1663,-0.5738,-1.4723,0.2241,-0.03078,-0.02046,0.0200,-0.1166,-0.1162,0.0103,0.00000,0.00000,-0.7233,-1.2673
1446,57.8400,0.2543,0.0000,0.1353,0.3503,-0.0011,0.0252,0.0039,-0.0064,0.1642,-0.5659,-1.4608,0.2240,-0.03079,-0.02075,0.0186,-0.1157,-0.1174,0.0065,0.00000,0.00000,-0.7180,-1.2608
1447,57.8800,0.2544,0.0000,0.1276,0.3513,-0.0001,0.0268,-0.0009,-0.0075,0.1429,-0.5581,-1.4492,0.2240,-0.03106,-0.02108,0.0230,-0.1154,-0.1161,0.0094,0.00000,0.00000,-0.7127,-1.2543
1448,57.9200,0.2544,0.0000,0.1202,0.3528,-0.0016,0.0150,0.0076,-0.0175,0.1051,-0.5503,-1.4375,0.2237,-0.03176,-0.02119,0.0111,-0.1038,-0.0922,0.0080,0.00000,0.00000,-0.7074,-1.2476
1449,57.9600,0.2544,0.0000,0.1134,0.3526,-0.0003,0.0190,0.0008,0.0067,0.1016,-0.5425,-1.4257,0.2234,-0.03193,-0.02113,0.0138,-0.1088,-0.0989,0.0162,0.00000,0.00000,-0.7021,-1.2409
1450,58.0000,0.2543,0.0000,0.1070,0.3541,0.0006,0.0270,-0.0038,0.0114,0.1008,-0.5349,-1.4138,0.2233,-0.03148,-0.02172,0.0155,-0.1110,-0.1001,0.0130,0.00000,0.00000,-0.6968,-1.2342
1451,58.0400,0.2541,0.0000,0.1011,0.3562,-0.0009,0.0242,0.0039,0.0043,0.0890,-0.5272,-1.4019,0.2233,-0.03117,-0.02200,0.0153,-0.1075,-0.0972,0.0075,0.00000,0.00000,-0.6915,-1.2273
1452,58.0800,0.2539,0.0000,0.0957,0.3576,-0.0017,0.0236,0.0080,0.0045,0.0960,-0.5195,-1.3899,0.2232,-0.03099,-0.02166,0.0126,-0.1091,-0.1008,0.0095,0.00000,0.00000,-0.6862,-1.2204
1453,58.1200,0.2537,0.0000,0.0907,0.3601,-0.0009,0.0268,0.0034,-0.0069,0.0856,-0.5118,-1.3778,0.2231,-0.03109,-0.02139,0.0189,-0.1066,-0.0978,0.0159,0.00000,0.00000,-0.6809,-1.2133
1454,58.1600,0.2534,0.0000,0.0860,0.3624,0.0009,0.0264,-0.0057,-0.0181,0.0737,-0.5042,-1.3656,0.2232,-0.03164,-0.02160,0.0180,-0.1088,-0.0988,0.0055,0.00000,0.00000,-0.6755,-1.2063
1455,58.2000,0.2531,0.0000,0.0817,0.3634,-0.0004,0.0247,0.0010,-0.0111,0.0735,-0.4965,-1.3532,0.2232,-0.03213,-0.02187,0.0195,-0.1040,-0.0975,0.0140,0.00000,0.00000,-0.6701,-1.1991
1456,58.2400,0.2527,0.0000,0.0777,0.3645,-0.0003,0.0257,0.0005,-0.0061,0.0742,-0.4889,-1.3409,0.2231,-0.03242,-0.02184,0.0182,-0.1082,-0.1026,0.0087,0.00000,0.00000,-0.6648,-1.1918
1457,58.2800,0.2523,0.0000,0.0741,0.3667,-0.0007,0.0260,0.0028,-0.0232,0.0602,-0.4813,-1.3285,0.2232,-0.03304,-0.02182,0.0216,-0.1037,-0.0991,0.0148,0.00000,0.00000,-0.6594,-1.1845
1458,58.3200,0.2519,0.0000,0.0707,0.3673,-0.0005,0.0261,0.0018,-0.0134,0.0658,-0.4736,-1.3160,0.2232,-0.03375,-0.02158,0.0201,-0.1070,-0.1015,0.0082,0.00000,0.00000,-0.6540,-1.1771
1459,58.3600,0.2514,0.0000,0.0677,0.3673,-0.0001,0.0251,-0.0003,0.0006,0.0520,-0.4661,-1.3034,0.2232,-0.03393,-0.02157,0.0199,-0.1055,-0.1008,0.0135,0.00000,0.00000,-0.6486,-1.1696
1460,58.4000,0.2509,0.0000,0.0648,0.3681,0.0011,0.0236,-0.0068,0.0010,0.0609,-0.4585,-1.2908,0.2232,-0.03391,-0.02191,0.0201,-0.1062,-0.0978,0.0080,0.00000,0.00000,-0.6432,-1.1621
1461,58.4400,0.2504,0.0000,0.0623,0.3700,0.0010,0.0211,-0.0064,-0.0264,0.0589,-0.4510,-1.2781,0.2231,-0.03444,-0.02252,0.0204,-0.1034,-0.1007,0.0073,0.00000,0.00000,-0.6377,-1.1545
1462,58.4800,0.2498,0.0000,0.0599,0.3713,0.0003,0.0252,-0.0025,-0.0358,0.0492,-0.4435,-1.2654,0.2231,-0.03571,-0.02290,0.0234,-0.1042,-0.1011,0.0135,0.00000,0.00000,-0.6323,-1.1468
1463,58.5200,0.2493,0.0000,0.0577,0.3708,-0.0007,0.0254,0.0024,-0.0168,0.0445,-0.4360,-1.2527,0.2232,-0.03665,-0.02281,0.0210,-0.1046,-0.1015,0.0056,0.00000,0.00000,-0.6269,-1.1390
1464,58.5600,0.2487,0.0000,0.0558,0.3703,0.0010,0.0226,-0.0063,-0.0135,0.0503,-0.4285,-1.2399,0.2232,-0.03729,-0.02296,0.0215,-0.1054,-0.0985,0.0060,0.00000,0.00000,-0.6214,-1.1311
1465,58.6000,0.2481,0.0000,0.0540,0.3698,0.0002,0.0216,-0.0019,-0.0097,0.0514,-0.4211,-1.2272,0.2231,-0.03764,-0.02335,0.0213,-0.1024,-0.1010,0.0127,0.00000,0.00000,-0.6159,-1.1232
1466,58.6400,0.2475,0.0000,0.0523,0.3693,0.0008,0.0251,-0.0050,0.0022,0.0327,-0.4137,-1.2144,0.2231,-0.03773,-0.02360,0.0227,-0.1063,-0.1027,0.0091,0.00000,0.00000,-0.6105,-1.1152
1467,58.6800,0.2469,0.0000,0.0508,0.3693,-0.0003,0.0256,0.0003,-0.0007,0.0593,-0.4064,-1.2016,0.2232,-0.03766,-0.02385,0.0205,-0.1076,-0.1027,0.0067,0.00000,0.00000,-0.6050,-1.1072
1468,58.7200,0.2463,0.0000,0.0494,0.3692,-0.0005,0.0243,0.0015,-0.0053,0.0479,-0.3990,-1.1889,0.2233,-0.03777,-0.02374,0.0266,-0.1040,-0.1021,0.0143,0.00000,0.00000,-0.5995,-1.0990
1469,58.7600,0.2457,0.0000,0.0481,0.3693,-0.0004,0.0227,0.0010,-0.0131,0.0402,-0.3917,-1.1761,0.2233,-0.03811,-0.02369,0.0221,-0.1040,-0.1029,0.0070,0.00000,0.00000,-0.5940,-1.0908
1470,58.8000,0.2451,0.0000,0.0469,0.3687,0.0003,0.0233,-0.0025,-0.0124,0.0471,-0.3844,-1.1633,0.2233,-0.03861,-0.02375,0.0215,-0.1079,-0.1060,0.0075,0.00000,0.00000,-0.5885,-1.0826
1471,58.8400,0.2445,0.0000,0.0457,0.3675,0.0001,0.0249,-0.0014,0.0020,0.0458,-0.3772,-1.1505,0.2233,-0.03871,-0.02394,0.0232,-0.1066,-0.1052,0.0124,0.00000,0.00000,-0.5829,-1.0742
1472,58.8800,0.2439,0.0000,0.0446,0.3674,0.0006,0.0235,-0.0044,-0.0104,0.0495,-0.3701,-1.1377,0.2234,-0.03885,-0.02423,0.0237,-0.1074,-0.1073,0.0034,0.00000,0.00000,-0.5774,-1.0658
1473,58.9200,0.2433,0.0000,0.0435,0.3669,-0.0034,0.0280,0.0170,-0.0094,0.0360,-0.3629,-1.1250,0.2235,-0.03907,-0.02369,0.0240,-0.1075,-0.1185,0.0227,0.00000,0.00000,-0.5719,-1.0573
1474,58.9600,0.2428,0.0000,0.0424,0.3672,-0.0035,0.0264,0.0171,-0.0251,0.0231,-0.3556,-1.1123,0.2237,-0.03984,-0.02211,0.0208,-0.1092,-0.1142,0.0025,0.00000,0.00000,-0.5663,-1.0488
1475,59.0000,0.2422,0.0000,0.0415,0.3655,-0.0003,0.0222,0.0007,-0.0208,0.0154,-0.3484,-1.0995,0.2237,-0.04082,-0.02126,0.0237,-0.1068,-0.1093,0.0125,0.00000,0.00000,-0.5607,-1.0402
1476,59.0400,0.2417,0.0000,0.0408,0.3634,0.0020,0.0222,-0.0115,-0.0083,0.0188,-0.3415,-1.0868,0.2237,-0.04128,-0.02173,0.0232,-0.1097,-0.1140,0.0120,0.00000,0.00000,-0.5552,-1.0315
1477,59.0800,0.2411,0.0000,0.0402,0.3621,-0.0009,0.0219,0.0033,-0.0081,0.0270,-0.3345,-1.0741,0.2237,-0.04149,-0.02200,0.0210,-0.1070,-0.1145,0.0147,0.00000,0.00000,-0.5496,-1.0228
1478,59.1200,0.2406,0.0000,0.0397,0.3610,-0.0019,0.0213,0.0087,-0.0133,0.0307,-0.3275,-1.0616,0.2237,-0.04192,-0.02129,0.0206,-0.1074,-0.1143,0.0093,0.00000,0.00000,-0.5440,-1.0139
1479,59.1600,0.2401,0.0000,0.0393,0.3592,-0.0000,0.0266,-0.0008,-0.0070,0.0260,-0.3206,-1.0490,0.2238,-0.04226,-0.02092,0.0237,-0.1128,-0.1215,0.0132,0.00000,0.00000,-0.5384,-1.0051
1480,59.2000,0.2397,0.0000,0.0388,0.3574,0.0003,0.0220,-0.0028,-0.0061,0.0243,-0.3137,-1.0365,0.2239,-0.04249,-0.02102,0.0196,-0.1100,-0.1154,0.0039,0.00000,0.00000,-0.5328,-0.9961
1481,59.2400,0.2392,0.0000,0.0385,0.3551,0.0005,0.0218,-0.0038,0.0038,0.0031,-0.3070,-1.0240,0.2239,-0.04250,-0.02112,0.0217,-0.1108,-0.1173,0.0167,0.00000,0.00000,-0.5272,-0.9871
1482,59.2800,0.2388,0.0000,0.0382,0.3537,0.0008,0.0236,-0.0052,-0.0005,0.0178,-0.3002,-1.0115,0.2239,-0.04242,-0.02141,0.0210,-0.1129,-0.1162,0.0082,0.00000,0.00000,-0.5216,-0.9781
1483,59.3200,0.2385,0.0000,0.0380,0.3513,0.0004,0.0219,-0.0031,0.0105,0.0265,-0.2935,-0.9991,0.2239,-0.04214,-0.02158,0.0198,-0.1134,-0.1189,0.0068,0.00000,0.00000,-0.5159,-0.9689
1484,59.3600,0.2381,0.0000,0.0379,0.3489,-0.0006,0.0237,0.0020,0.0263,0.0305,-0.2869,-0.9869,0.2239,-0.04127,-0.02155,0.0196,-0.1133,-0.1210,0.0132,0.00000,0.00000,-0.5103,-0.9597
1485,59.4000,0.2378,0.0000,0.0377,0.3492,-0.0007,0.0225,0.0026,-0.0048,0.0243,-0.2803,-0.9746,0.2239,-0.04095,-0.02131,0.0205,-0.1111,-0.1166,0.0085,0.00000,0.00000,-0.5047,-0.9505
1486,59.4400,0.2376,0.0000,0.0376,0.3480,0.0002,0.0234,-0.0023,-0.0094,0.0201,-0.2737,-0.9624,0.2239,-0.04124,-0.02116,0.0226,-0.1119,-0.1195,0.0086,0.00000,0.00000,-0.4990,-0.9412
1487,59.4800,0.2373,0.0000,0.0374,0.3461,0.0004,0.0243,-0.0033,-0.0033,0.0163,-0.2672,-0.9502,0.2240,-0.04141,-0.02132,0.0236,-0.1106,-0.1186,0.0107,0.00000,0.00000,-0.4933,-0.9318
1488,59.5200,0.2371,0.0000,0.0373,0.3448,-0.0005,0.0231,0.0015,-0.0088,0.0192,-0.2607,-0.9380,0.2240,-0.04160,-0.02127,0.0216,-0.1115,-0.1208,0.0092,0.00000,0.00000,-0.4877,-0.9224
1489,59.5600,0.2370,0.0000,0.0372,0.3427,0.0005,0.0249,-0.0039,-0.0006,0.0156,-0.2542,-0.9259,0.2241,-0.04178,-0.02121,0.0221,-0.1160,-0.1227,0.0089,0.00000,0.00000,-0.4820,-0.9129
1490,59.6000,0.2369,0.0000,0.0371,0.3403,0.0007,0.0253,-0.0046,0.0125,0.0169,-0.2479,-0.9139,0.2242,-0.04143,-0.02149,0.0207,-0.1162,-0.1228,0.0085,0.00000,0.00000,-0.4763,-0.9033
1491,59.6400,0.2368,0.0000,0.0371,0.3394,-0.0004,0.0210,0.0014,-0.0031,0.0190,-0.2416,-0.9019,0.2241,-0.04132,-0.02162,0.0192,-0.1132,-0.1181,0.0099,0.00000,0.00000,-0.4706,-0.8937
1492,59.6800,0.2368,0.0000,0.0371,0.3365,0.0013,0.0224,-0.0075,0.0194,0.0356,-0.2353,-0.8900,0.2241,-0.04091,-0.02190,0.0195,-0.1177,-0.1228,0.0032,0.00000,0.00000,-0.4649,-0.8840
1493,59.7200,0.2368,0.0000,0.0370,0.3347,0.0018,0.0254,-0.0098,0.0289,0.0213,-0.2291,-0.8781,0.2241,-0.03987,-0.02293,0.0201,-0.1177,-0.1222,0.0126,0.00000,0.00000,-0.4592,-0.8743
1494,59.7600,0.2369,0.0000,0.0368,0.3346,-0.0001,0.0257,-0.0001,0.0116,0.0267,-0.2230,-0.8662,0.2242,-0.03906,-0.02348,0.0194,-0.1186,-0.1237,0.0050,0.00000,0.00000,-0.4535,-0.8645
1495,59.8000,0.2370,0.0000,0.0366,0.3339,-0.0012,0.0252,0.0053,0.0060,0.0381,-0.2167,-0.8544,0.2242,-0.03878,-0.02332,0.0213,-0.1176,-0.1207,0.0100,0.00000,0.00000,-0.4478,-0.8547
1496,59.8400,0.2371,0.0000,0.0364,0.3321,-0.0014,0.0264,0.0065,0.0212,0.0414,-0.2106,-0.8426,0.2243,-0.03812,-0.02292,0.0222,-0.1164,-0.1230,0.0128,0.00000,0.00000,-0.4420,-0.8448
1497,59.8800,0.2373,0.0000,0.0360,0.3320,-0.0008,0.0241,0.0036,0.0061,0.0335,-0.2044,-0.8309,0.2243,-0.03761,-0.02269,0.0213,-0.1142,-0.1203,0.0096,0.00000,0.00000,-0.4363,-0.8349
1498,59.9200,0.2376,0.0000,0.0356,0.3303,0.0002,0.0242,-0.0020,0.0225,0.0472,-0.1983,-0.8191,0.2243,-0.03700,-0.02275,0.0196,-0.1178,-0.1225,0.0062,0.00000,0.00000,-0.4305,-0.8249
1499,59.9600,0.2378,0.0000,0.0350,0.3303,0.0004,0.0225,-0.0026,0.0106,0.0305,-0.1923,-0.8074,0.2242,-0.03638,-0.02319,0.0174,-0.1152,-0.1195,0.0097,0.00000,0.00000,-0.4248,-0.8148
1500,60.0000,0.2382,0.0000,0.0344,0.3302,0.0009,0.0277,-0.0055,0.0103,0.0329,-0.1864,-0.7956,0.2242,-0.03597,-0.02370,0.0234,-0.1182,-0.1211,0.0119,0.00000,0.00000,-0.4190,-0.8047
1501,60.0400,0.2385,0.0000,0.0338,0.3298,0.0004,0.0275,-0.0025,0.0170,0.0149,-0.1804,-0.7838,0.2243,-0.03540,-0.02411,0.0207,-0.1181,-0.1195,0.0102,0.00000,0.00000,-0.4133,-0.7946
1502,60.0800,0.2389,0.0000,0.0331,0.3295,0.0001,0.0245,-0.0014,0.0174,0.0346,-0.1745,-0.7721,0.2243,-0.03473,-0.02434,0.0201,-0.1179,-0.1175,0.0070,0.00000,0.00000,-0.4075,-0.7844
1503,60.1200,0.2393,0.0000,0.0325,0.3300,0.0002,0.0240,-0.0018,0.0077,0.0332,-0.1685,-0.7603,0.2242,-0.03425,-0.02468,0.0229,-0.1148,-0.1174,0.0145,0.00000,0.00000,-0.4017,-0.7741
1504,60.1600,0.2397,0.0000,0.0318,0.3298,-0.0009,0.0258,0.0039,0.0162,0.0533,-0.1626,-0.7485,0.2242,-0.03370,-0.02473,0.0197,-0.1162,-0.1210,0.0072,0.00000,0.00000,-0.3959,-0.7638
1505,60.2000,0.2402,0.0000,0.0310,0.3314,0.0005,0.0237,-0.0032,-0.0111,0.0302,-0.1567,-0.7367,0.2241,-0.03374,-0.02491,0.0229,-0.1127,-0.1156,0.0074,0.00000,0.00000,-0.3902,-0.7534
1506,60.2400,0.2407,0.0000,0.0301,0.3315,-0.0013,0.0278,0.0060,-0.0046,0.0446,-0.1508,-0.7249,0.2241,-0.03397,-0.02498,0.0217,-0.1151,-0.1215,0.0147,0.00000,0.00000,-0.3844,-0.7430
1507,60.2800,0.2412,0.0000,0.0292,0.3309,-0.0013,0.0253,0.0057,0.0103,0.0542,-0.1448,-0.7131,0.2242,-0.03386,-0.02454,0.0196,-0.1146,-0.1166,0.0042,0.00000,0.00000,-0.3786,-0.7326
1508,60.3200,0.2417,0.0000,0.0282,0.3305,-0.0001,0.0255,-0.0002,0.0176,0.0531,-0.1390,-0.7012,0.2241,-0.03323,-0.02459,0.0214,-0.1144,-0.1201,0.0130,0.00000,0.00000,-0.3727,-0.7221
1509,60.3600,0.2423,0.0000,0.0270,0.3318,0.0020,0.0260,-0.0109,0.0039,0.0287,-0.1332,-0.6893,0.2241,-0.03295,-0.02537,0.0232,-0.1148,-0.1131,0.0101,0.00000,0.00000,-0.3669,-0.7116
1510,60.4000,0.2428,0.0000,0.0257,0.3321,0.0005,0.0276,-0.0033,0.0096,0.0367,-0.1275,-0.6773,0.2241,-0.03260,-0.02621,0.0225,-0.1161,-0.1182,0.0111,0.00000,0.00000,-0.3611,-0.7010
1511,60.4400,0.2434,0.0000,0.0245,0.3328,-0.0013,0.0265,0.0062,0.0068,0.0476,-0.1217,-0.6654,0.2242,-0.03226,-0.02619,0.0213,-0.1157,-0.1189,0.0085,0.00000,0.00000,-0.3553,-0.6903
1512,60.4800,0.2440,0.0000,0.0232,0.3342,-0.0010,0.0253,0.0047,-0.0068,0.0374,-0.1159,-0.6534,0.2241,-0.03238,-0.02584,0.0226,-0.1135,-0.1141,0.0130,0.00000,0.00000,-0.3494,-0.6797
1513,60.5200,0.2446,0.0000,0.0219,0.3348,0.0008,0.0144,-0.0047,-0.0051,-0.0080,-0.1101,-0.6414,0.2238,-0.03293,-0.02584,0.0149,-0.1034,-0.0876,0.0100,0.00000,0.00000,-0.3436,-0.6689
1514,60.5600,0.2452,0.0000,0.0207,0.3339,0.0025,0.0171,-0.0136,0.0295,-0.0130,-0.1044,-0.6293,0.2234,-0.03233,-0.02664,0.0125,-0.1072,-0.0969,0.0150,0.00000,0.00000,-0.3378,-0.6582
1515,60.6000,0.2457,0.0000,0.0198,0.3363,0.0008,0.0258,-0.0046,0.0208,0.0033,-0.0986,-0.6172,0.2232,-0.03131,-0.02771,0.0154,-0.1093,-0.0982,0.0175,0.00000,0.00000,-0.3319,-0.6474
1516,60.6400,0.2463,0.0000,0.0190,0.3391,-0.0016,0.0263,0.0079,0.0077,0.0002,-0.0928,-0.6050,0.2232,-0.03088,-0.02742,0.0170,-0.1065,-0.0933,0.0124,0.00000,0.00000,-0.3261,-0.6365
1517,60.6800,0.2468,0.0000,0.0183,0.3407,-0.0006,0.0262,0.0017,0.0113,0.0043,-0.0869,-0.5928,0.2232,-0.03055,-0.02675,0.0167,-0.1083,-0.0972,0.0096,0.00000,0.00000,-0.3202,-0.6256
1518,60.7200,0.2473,0.0000,0.0177,0.3425,0.0015,0.0256,-0.0091,0.0131,0.0068,-0.0810,-0.5805,0.2231,-0.03012,-0.02700,0.0180,-0.1077,-0.0949,0.0103,0.00000,0.00000,-0.3143,-0.6147
1519,60.7600,0.2478,0.0000,0.0172,0.3454,-0.0001,0.0256,-0.0007,-0.0036,0.0061,-0.0751,-0.5681,0.2231,-0.02993,-0.02736,0.0182,-0.1046,-0.0983,0.0148,0.00000,0.00000,-0.3085,-0.6038
1520,60.8000,0.2483,0.0000,0.0167,0.3484,-0.0010,0.0297,0.0040,-0.0140,0.0058,-0.0692,-0.5556,0.2231,-0.03041,-0.02696,0.0221,-0.1068,-0.0973,0.0165,0.00000,0.00000,-0.3026,-0.5928
1521,60.8400,0.2488,0.0000,0.0163,0.3495,-0.0012,0.0279,0.0052,0.0011,0.0003,-0.0631,-0.5431,0.2232,-0.03060,-0.02624,0.0176,-0.1068,-0.1006,0.0086,0.00000,0.00000,-0.2967,-0.5817
1522,60.8800,0.2492,0.0000,0.0158,0.3510,0.0006,0.0252,-0.0042,0.0044,-0.0019,-0.0571,-0.5304,0.2232,-0.03058,-0.02601,0.0183,-0.1069,-0.0970,0.0109,0.00000,0.00000,-0.2908,-0.5706
1523,60.9200,0.2496,0.0000,0.0155,0.3526,0.0013,0.0254,-0.0080,0.0063,0.0037,-0.0511,-0.5177,0.2232,-0.03036,-0.02644,0.0201,-0.1052,-0.0977,0.0133,0.00000,0.00000,-0.2849,-0.5595
1524,60.9600,0.2500,0.0000,0.0152,0.3554,0.0006,0.0265,-0.0042,-0.0105,0.0010,-0.0451,-0.5049,0.2231,-0.03049,-0.02685,0.0200,-0.1062,-0.1011,0.0110,0.00000,0.00000,-0.2791,-0.5484
1525,61.0000,0.2503,0.0000,0.0149,0.3579,-0.0009,0.0271,0.0035,-0.0226,0.0092,-0.0390,-0.4921,0.2232,-0.03124,-0.02665,0.0212,-0.1046,-0.0982,0.0126,0.00000,0.00000,-0.2732,-0.5372
1526,61.0400,0.2506,0.0000,0.0146,0.3591,-0.0012,0.0271,0.0050,-0.0158,-0.0163,-0.0329,-0.4792,0.2232,-0.03198,-0.02591,0.0227,-0.1022,-0.0995,0.0161,0.00000,0.00000,-0.2673,-0.5260
1527,61.0800,0.2509,0.0000,0.0143,0.3603,0.0016,0.0244,-0.0097,-0.0185,0.0076,-0.0268,-0.4662,0.2232,-0.03277,-0.02594,0.0200,-0.1066,-0.0974,0.0012,0.00000,0.00000,-0.2613,-0.5147
1528,61.1200,0.2512,0.0000,0.0141,0.3609,0.0008,0.0241,-0.0053,-0.0141,0.0034,-0.0207,-0.4532,0.2232,-0.03335,-0.02655,0.0223,-0.1026,-0.0999,0.0205,0.00000,0.00000,-0.2554,-0.5034
1529,61.1600,0.2514,0.0000,0.0139,0.3614,-0.0009,0.0252,0.0034,0.0003,0.0168,-0.0146,-0.4402,0.2232,-0.03358,-0.02636,0.0176,-0.1053,-0.1003,0.0088,0.00000,0.00000,-0.2495,-0.4921
1530,61.2000,0.2516,0.0000,0.0137,0.3625,0.0011,0.0254,-0.0070,-0.0028,-0.0058,-0.0084,-0.4271,0.2231,-0.03369,-0.02634,0.0240,-0.1034,-0.0972,0.0122,0.00000,0.00000,-0.2436,-0.4807
1531,61.2400,0.2517,0.0000,0.0134,0.3641,0.0019,0.0264,-0.0109,-0.0171,-0.0029,-0.0023,-0.4140,0.2232,-0.03414,-0.02710,0.0229,-0.1061,-0.0997,0.0107,0.00000,0.00000,-0.2377,-0.4694
