step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right
352,14.0800,0.4057,0.0000,0.1028,0.2918,-0.0013,0.0031,0.0001,-0.1658,0.1115,-20.1172,-77.1583,0.7675,0.00411,-1.79782,-0.0221,-0.0948,-0.0717,0.0478,-0.00454,0.00309
353,14.1200,0.4057,0.0000,0.1028,0.2818,0.0022,0.0284,-0.0164,-0.0196,0.1021,-20.1172,-77.1697,0.7667,0.00061,-1.31848,-0.0324,-0.1391,-0.0887,-0.0363,-0.00030,0.00559
354,14.1600,0.4057,0.0000,0.1028,0.2739,-0.0044,0.0530,0.0169,0.0660,0.0834,-20.1171,-77.1808,0.7669,0.00240,-1.01532,-0.0436,-0.1419,-0.1014,0.0373,-0.00061,0.00660
355,14.2000,0.4057,0.0000,0.1028,0.2690,0.0101,0.0349,-0.0513,0.1134,0.0149,-20.1169,-77.1917,0.7671,0.00567,-0.96280,-0.0018,-0.1221,-0.0418,-0.0293,-0.00112,0.00485
356,14.2400,0.4057,0.0000,0.1028,0.2659,0.0068,0.0330,-0.0364,0.1082,0.0399,-20.1164,-77.2024,0.7668,0.01076,-0.93602,-0.0110,-0.1166,-0.0747,0.0340,-0.00397,0.00289
357,14.2800,0.4057,0.0000,0.1028,0.2815,0.0044,0.0294,-0.0233,-0.0574,0.1094,-20.1159,-77.2134,0.7666,0.01143,-0.82240,-0.0084,-0.1387,-0.0829,-0.0068,-0.00359,0.00114
358,14.3200,0.4057,0.0000,0.1028,0.3099,-0.0056,-0.0431,0.0297,-0.1224,0.0395,-20.1158,-77.2251,0.7647,0.00763,-0.73102,-0.0056,-0.1134,-0.0657,0.0059,-0.00139,0.00264
359,14.3600,0.4057,0.0000,0.1028,0.3665,-0.0378,-0.1416,0.1977,-0.4612,0.0487,-20.1164,-77.2384,0.7598,-0.00557,-0.48588,-0.0110,-0.1242,-0.1309,0.0703,0.00074,0.00274
360,14.4000,0.4057,0.0000,0.1028,0.4126,-0.0547,-0.2316,0.2727,-0.2083,-0.0831,-20.1182,-77.2540,0.7515,-0.02044,-0.03004,0.0976,-0.1869,-0.2125,0.1543,0.00943,0.00674
361,14.4400,0.4057,0.0000,0.1028,0.4270,-0.0483,-0.4815,0.2331,-0.0043,-0.0769,-20.1199,-77.2713,0.7375,-0.02230,0.43738,0.2143,-0.3131,-0.3379,0.2106,0.01471,0.00532
362,14.4800,0.4057,0.0000,0.1028,0.4142,0.0416,-0.4882,-0.1901,-0.1653,0.2931,-20.1203,-77.2887,0.7125,-0.02525,0.50032,0.5381,-0.2985,-0.3090,0.4546,0.01683,0.00092
363,14.5200,0.4057,0.0000,0.1028,0.4223,0.0221,-0.1748,-0.0990,-0.5464,-0.0980,-20.1176,-77.3052,0.6996,-0.03619,0.06664,-0.1676,-0.0094,-0.1950,0.1264,0.01508,0.00433
364,14.5600,0.4057,0.0000,0.1028,0.4057,-0.0275,-0.0501,0.1307,-0.3151,-0.1097,-20.1179,-77.3219,0.6950,-0.05470,0.29241,-0.0544,-0.1055,-0.0947,-0.0808,0.02291,0.01524
365,14.6000,0.4057,0.0000,0.1028,0.3561,-0.0085,-0.0137,0.0388,0.2850,0.0338,-20.1187,-77.3371,0.6934,-0.05300,0.58577,-0.0599,-0.1107,-0.1065,-0.0077,0.03014,0.01797
366,14.6400,0.4057,0.0000,0.1028,0.3407,0.0304,-0.0267,-0.1500,0.1875,0.0903,-20.1178,-77.3512,0.6917,-0.04382,0.34565,-0.0235,-0.0956,-0.0699,0.0211,0.02448,0.01280
367,14.6800,0.4057,0.0000,0.1028,0.3201,0.0214,-0.0181,-0.1135,0.3087,0.1922,-20.1163,-77.3645,0.6897,-0.03258,0.00005,-0.0579,-0.1006,-0.1036,0.0040,0.01701,0.01309
368,14.7200,0.4057,0.0000,0.1028,0.3176,0.0319,0.0120,-0.1593,0.1228,0.0113,-20.1148,-77.3774,0.6883,-0.02547,-0.21248,-0.0176,-0.1170,-0.0542,-0.0112,0.00918,0.00735
369,14.7600,0.4057,0.0000,0.1028,0.3148,0.0111,0.0369,-0.0602,-0.0410,0.0698,-20.1134,-77.3900,0.6883,-0.02362,-0.35072,-0.0218,-0.1157,-0.0896,-0.0026,0.00289,0.00640
370,14.8000,0.4057,0.0000,0.1028,0.3030,0.0032,0.0471,-0.0191,-0.0078,0.0504,-20.1128,-77.4023,0.6888,-0.02481,-0.34525,-0.0041,-0.1384,-0.0923,-0.0127,0.00145,0.00641
371,14.8400,0.4057,0.0000,0.1028,0.2821,0.0082,0.0427,-0.0435,0.1931,0.0423,-20.1122,-77.4139,0.6894,-0.02002,-0.35548,-0.0097,-0.1336,-0.0897,-0.0149,0.00236,0.00664
372,14.8800,0.4057,0.0000,0.1028,0.2601,0.0238,0.0282,-0.1206,0.4557,0.0240,-20.1111,-77.4249,0.6893,-0.00599,-0.41939,-0.0057,-0.1387,-0.0740,-0.0469,-0.00019,0.00502
373,14.9200,0.4057,0.0000,0.1028,0.2675,-0.0012,0.0209,0.0008,0.1911,0.0606,-20.1100,-77.4356,0.6886,0.00657,-0.46436,-0.0378,-0.1227,-0.0799,0.0280,-0.00915,0.00077
374,14.9600,0.4057,0.0000,0.1028,0.2849,-0.0212,0.0536,0.1002,-0.2180,0.0643,-20.1101,-77.4467,0.6885,0.00417,-0.37923,-0.0005,-0.1319,-0.0922,0.0275,-0.01390,-0.00175
375,15.0000,0.4057,0.0000,0.1028,0.2741,-0.0021,0.0663,0.0080,-0.0818,0.0239,-20.1102,-77.4578,0.6897,-0.00181,-0.30688,0.0153,-0.1411,-0.0835,-0.0387,-0.00808,0.00062
376,15.0400,0.4057,0.0000,0.1028,0.2581,0.0141,0.0466,-0.0735,0.1145,0.0631,-20.1094,-77.4684,0.6905,0.00002,-0.32368,-0.0025,-0.1524,-0.1026,-0.0060,-0.00711,0.00085
377,15.0800,0.4057,0.0000,0.1028,0.2573,-0.0019,0.0093,0.0001,0.0342,0.1481,-20.1086,-77.4787,0.6899,0.00335,-0.32628,-0.0379,-0.1306,-0.0961,-0.0104,-0.01159,0.00062
378,15.1200,0.4057,0.0000,0.1028,0.2528,-0.0083,0.0282,0.0341,0.0519,0.1226,-20.1083,-77.4889,0.6890,0.00482,-0.27209,-0.0291,-0.1440,-0.0907,0.0101,-0.01271,0.00166
379,15.1600,0.4057,0.0000,0.1028,0.2422,-0.0038,0.0576,0.0122,0.2084,0.1100,-20.1079,-77.4989,0.6893,0.01109,-0.23286,-0.0352,-0.1584,-0.1138,-0.0256,-0.01281,0.00235
380,15.2000,0.4057,0.0000,0.1028,0.2591,-0.0075,0.0234,0.0236,-0.0513,0.1776,-20.1073,-77.5089,0.6894,0.01307,-0.21188,-0.0240,-0.1562,-0.0778,-0.0238,-0.01679,-0.00110
381,15.2400,0.4057,0.0000,0.1028,0.2886,-0.0421,-0.0373,0.2073,-0.3395,0.1503,-20.1075,-77.5197,0.6875,0.00465,-0.13214,0.0168,-0.1234,-0.0661,0.0265,-0.01585,-0.00066
382,15.2800,0.4057,0.0000,0.1028,0.3217,-0.0508,-0.0876,0.2595,-0.2241,0.0481,-20.1087,-77.5319,0.6837,-0.00737,0.00271,0.0330,-0.1755,-0.0785,-0.0342,-0.00481,0.00089
383,15.3200,0.4057,0.0000,0.1028,0.3616,-0.0727,-0.1946,0.3726,-0.0503,-0.0200,-20.1102,-77.5457,0.6770,-0.01314,0.15404,0.0415,-0.1936,-0.1015,-0.0128,0.00306,-0.00107
384,15.3600,0.4057,0.0000,0.1028,0.4130,-0.1302,-0.3437,0.7137,-0.1587,-0.2568,-20.1126,-77.5617,0.6660,-0.01673,0.38765,0.1819,-0.3152,-0.2092,0.1040,0.01110,-0.00715
385,15.4000,0.4057,0.0000,0.1028,0.4338,0.0030,-0.4154,-0.1999,-0.5798,-0.0835,-20.1159,-77.5792,0.6475,-0.02770,0.62889,0.5747,-0.4481,-0.2599,0.1207,0.02297,-0.01646
386,15.4400,0.4057,0.0000,0.1028,0.3586,0.1410,-0.3608,-0.6533,0.3765,0.0830,-20.1094,-77.5948,0.6301,-0.02694,0.45956,-0.1598,0.0096,-0.4671,0.3956,0.02882,-0.00152
387,15.4800,0.4057,0.0000,0.1028,0.3904,0.0370,-0.1945,-0.1892,-0.3322,0.1334,-20.1042,-77.6101,0.6181,-0.03112,0.17706,-0.1133,-0.0321,-0.1404,0.1194,0.01096,0.00548
388,15.5200,0.4057,0.0000,0.1028,0.3705,-0.0114,-0.0124,0.0565,-0.0614,-0.0301,-20.1031,-77.6253,0.6135,-0.03924,0.15888,-0.0820,-0.1102,-0.1143,-0.0134,0.01373,0.01286
389,15.5600,0.4057,0.0000,0.1028,0.3451,0.0322,0.0467,-0.1506,0.1482,-0.1033,-20.1018,-77.6396,0.6139,-0.03804,0.14340,-0.0464,-0.1617,-0.0803,-0.0949,0.01566,0.01067
390,15.6000,0.4057,0.0000,0.1028,0.3300,0.0195,0.0073,-0.0974,0.1213,0.0664,-20.0998,-77.6530,0.6139,-0.03126,0.05012,-0.0385,-0.1125,-0.1103,0.0655,0.01026,0.01156
391,15.6400,0.4057,0.0000,0.1028,0.3306,0.0222,-0.0081,-0.1102,-0.1621,0.0493,-20.0981,-77.6661,0.6125,-0.03395,-0.01645,0.0035,-0.1100,-0.0667,0.0126,0.00607,0.00848
392,15.6800,0.4057,0.0000,0.1028,0.3066,0.0055,0.0191,-0.0298,0.0585,0.0571,-20.0967,-77.6787,0.6118,-0.03398,-0.05706,-0.0326,-0.1027,-0.1221,0.0218,0.00668,0.01427
393,15.7200,0.4057,0.0000,0.1028,0.2891,0.0074,0.0352,-0.0407,0.1780,0.0814,-20.0957,-77.6906,0.6118,-0.02919,-0.07146,-0.0429,-0.1469,-0.1142,-0.0295,0.00430,0.01273
394,15.7600,0.4057,0.0000,0.1028,0.2778,0.0056,0.0378,-0.0352,0.1663,0.1479,-20.0945,-77.7019,0.6121,-0.02218,-0.09099,-0.0265,-0.1369,-0.1010,0.0251,-0.00016,0.01066
395,15.8000,0.4057,0.0000,0.1028,0.2632,0.0078,0.0177,-0.0440,0.2782,0.1042,-20.0934,-77.7128,0.6117,-0.01290,-0.10200,-0.0435,-0.1326,-0.0905,-0.0318,-0.00379,0.00829
396,15.8400,0.4057,0.0000,0.1028,0.2632,0.0199,0.0368,-0.1050,0.1144,0.1093,-20.0918,-77.7233,0.6113,-0.00596,-0.13714,-0.0135,-0.1508,-0.0863,0.0028,-0.00719,0.00273
397,15.8800,0.4057,0.0000,0.1028,0.2638,0.0005,0.0436,-0.0079,-0.0077,0.0813,-20.0904,-77.7338,0.6115,-0.00375,-0.15824,-0.0217,-0.1320,-0.0965,0.0170,-0.01029,0.00253
398,15.9200,0.4057,0.0000,0.1028,0.2512,0.0089,0.0571,-0.0451,0.1544,0.0114,-20.0894,-77.7441,0.6121,-0.00079,-0.15928,0.0079,-0.1590,-0.0894,-0.0252,-0.00875,0.00207
399,15.9600,0.4057,0.0000,0.1028,0.2440,0.0109,0.0472,-0.0569,0.1963,0.0420,-20.0880,-77.7540,0.6127,0.00694,-0.18360,0.0005,-0.1436,-0.0926,-0.0037,-0.01098,0.00043
400,16.0000,0.4057,0.0000,0.1028,0.2455,0.0026,0.0304,-0.0170,0.1108,0.0593,-20.0868,-77.7638,0.6125,0.01266,-0.19394,0.0000,-0.1388,-0.0840,-0.0004,-0.01442,-0.00174
401,16.0400,0.4057,0.0000,0.1028,0.2431,0.0008,0.0408,-0.0056,0.1306,0.0201,-20.0858,-77.7736,0.6122,0.01743,-0.19206,-0.0081,-0.1524,-0.0950,-0.0094,-0.01448,-0.00364
402,16.0800,0.4057,0.0000,0.1028,0.2445,-0.0058,0.0577,0.0278,0.0953,0.0076,-20.0849,-77.7834,0.6125,0.02197,-0.18725,0.0008,-0.1458,-0.0944,0.0224,-0.01692,-0.00475
403,16.1200,0.4057,0.0000,0.1028,0.2536,-0.0143,0.0547,0.0679,-0.0786,0.0270,-20.0843,-77.7934,0.6131,0.02181,-0.16541,0.0055,-0.1414,-0.1079,0.0135,-0.01846,-0.00554
404,16.1600,0.4057,0.0000,0.1028,0.2463,-0.0089,0.0357,0.0318,0.2413,0.1851,-20.0839,-77.8035,0.6133,0.02615,-0.13331,0.0055,-0.1695,-0.1099,-0.0413,-0.01521,-0.00489
405,16.2000,0.4057,0.0000,0.1028,0.2797,-0.0295,-0.0267,0.1354,-0.1220,0.1526,-20.0833,-77.8140,0.6115,0.02712,-0.10324,0.0228,-0.1246,-0.0594,0.0443,-0.01650,-0.00863
406,16.2400,0.4057,0.0000,0.1028,0.3108,-0.0667,-0.0783,0.3476,-0.2048,0.1770,-20.0841,-77.8258,0.6077,0.01961,-0.01071,0.0322,-0.1538,-0.0611,-0.0554,-0.00977,-0.00884
407,16.2800,0.4057,0.0000,0.1028,0.3563,-0.1088,-0.1644,0.5616,-0.2928,0.0237,-20.0863,-77.8393,0.6015,0.00735,0.13851,0.0431,-0.1835,-0.0317,-0.0327,-0.00083,-0.00998
408,16.3200,0.4057,0.0000,0.1028,0.3936,-0.1800,-0.3475,0.9022,-0.4387,-0.2370,-20.0901,-77.8548,0.5905,-0.00690,0.37028,0.1186,-0.2496,-0.0522,-0.0611,0.01269,-0.01497
409,16.3600,0.4057,0.0000,0.1028,0.4264,-0.1264,-0.4149,0.0469,-0.9010,-0.2753,-20.0956,-77.8716,0.5719,-0.02739,0.61361,0.4740,-0.4378,-0.1076,-0.0010,0.02557,-0.02241
410,16.4000,0.4057,0.0000,0.1028,0.3782,0.1396,-0.3777,-0.6233,-0.5963,-0.4927,-20.0931,-77.8874,0.5569,-0.05126,0.68787,-0.1174,-0.0601,-0.5987,0.4241,0.03690,-0.00668
411,16.4400,0.4057,0.0000,0.1028,0.3369,0.0637,-0.1760,-0.2842,-0.2382,-0.1437,-20.0857,-77.9009,0.5445,-0.05566,0.56984,-0.0208,0.1443,-0.4282,0.4847,0.03578,0.00852
412,16.4800,0.4057,0.0000,0.1028,0.3081,0.0225,-0.0592,-0.1076,0.2656,0.0696,-20.0833,-77.9146,0.5399,-0.06039,0.54523,-0.1101,-0.0917,-0.0939,-0.1748,0.03249,0.01823
413,16.5200,0.4057,0.0000,0.1028,0.2808,0.0499,-0.0355,-0.2357,0.2751,0.0764,-20.0806,-77.9263,0.5372,-0.04981,0.44387,-0.1040,-0.0957,-0.1079,0.0773,0.02665,0.01470
414,16.5600,0.4057,0.0000,0.1028,0.2726,0.0701,-0.0275,-0.3379,0.0560,0.0828,-20.0769,-77.9373,0.5350,-0.04476,0.29778,-0.0379,-0.0848,-0.0480,0.0079,0.01706,0.01073
415,16.6000,0.4057,0.0000,0.1028,0.2415,0.0433,0.0150,-0.2145,0.3949,0.0797,-20.0736,-77.9474,0.5336,-0.03362,0.15502,-0.0602,-0.1063,-0.1137,0.0597,0.01313,0.01516
416,16.6400,0.4057,0.0000,0.1028,0.2338,0.0281,0.0347,-0.1400,0.3577,0.0418,-20.0713,-77.9570,0.5334,-0.01928,0.07092,-0.0381,-0.1143,-0.0587,0.0152,0.00422,0.00976
417,16.6800,0.4057,0.0000,0.1028,0.2267,0.0092,0.0418,-0.0450,0.3353,-0.0083,-20.0698,-77.9663,0.5334,-0.00509,0.03012,-0.0251,-0.1005,-0.0853,0.0515,-0.00268,0.00765
418,16.7200,0.4057,0.0000,0.1028,0.2340,-0.0028,0.0317,0.0077,0.0902,0.1049,-20.0688,-77.9757,0.5334,0.00213,0.02304,-0.0567,-0.1188,-0.0927,0.0042,-0.01025,0.00272
419,16.7600,0.4057,0.0000,0.1028,0.2274,0.0321,0.0526,-0.1547,0.1300,-0.0585,-20.0674,-77.9849,0.5334,0.00536,-0.00842,0.0054,-0.1433,-0.0608,0.0184,-0.00974,0.00082
420,16.8000,0.4057,0.0000,0.1028,0.2171,0.0155,0.0471,-0.0806,0.3012,0.0656,-20.0654,-77.9938,0.5340,0.01591,-0.06575,-0.0544,-0.1391,-0.1058,0.0133,-0.01103,0.00159
421,16.8400,0.4057,0.0000,0.1028,0.2302,-0.0075,0.0321,0.0291,0.0532,0.1293,-20.0645,-78.0028,0.5337,0.02171,-0.06908,-0.0286,-0.1249,-0.0820,0.0462,-0.01742,-0.00062
422,16.8800,0.4057,0.0000,0.1028,0.2301,0.0080,0.0482,-0.0425,0.0874,0.0548,-20.0636,-78.0120,0.5336,0.02370,-0.06359,-0.0323,-0.1576,-0.0759,-0.0027,-0.01525,-0.00260
423,16.9200,0.4057,0.0000,0.1028,0.2206,0.0091,0.0538,-0.0520,0.3251,0.1058,-20.0622,-78.0211,0.5339,0.03373,-0.08003,-0.0357,-0.1412,-0.0989,0.0077,-0.01679,-0.00175
424,16.9600,0.4057,0.0000,0.1028,0.2528,-0.0051,0.0382,0.0223,-0.2310,0.0398,-20.0610,-78.0306,0.5338,0.03307,-0.08734,-0.0221,-0.1228,-0.0672,0.0727,-0.02454,-0.00625
425,17.0000,0.4057,0.0000,0.1028,0.2574,0.0061,0.0470,-0.0335,-0.2488,0.0496,-20.0600,-78.0406,0.5339,0.02270,-0.08114,0.0009,-0.1358,-0.0644,-0.0230,-0.01824,-0.00372
426,17.0400,0.4057,0.0000,0.1028,0.2347,0.0166,0.0554,-0.0861,0.2392,0.0693,-20.0584,-78.0504,0.5343,0.02502,-0.09850,-0.0196,-0.1515,-0.1039,0.0002,-0.01438,0.00107
427,17.0800,0.4057,0.0000,0.1028,0.2383,0.0242,0.0350,-0.1230,0.2317,0.0448,-20.0564,-78.0599,0.5341,0.03422,-0.13676,0.0002,-0.1370,-0.0469,0.0006,-0.01920,-0.00269
428,17.1200,0.4057,0.0000,0.1028,0.2595,-0.0094,0.0236,0.0456,-0.0978,0.0040,-20.0548,-78.0698,0.5333,0.03609,-0.15051,-0.0280,-0.1109,-0.0631,0.0587,-0.02265,-0.00478
429,17.1600,0.4057,0.0000,0.1028,0.2722,-0.0167,0.0545,0.0765,-0.2665,0.0967,-20.0543,-78.0804,0.5332,0.02786,-0.11948,-0.0059,-0.1354,-0.0873,-0.0179,-0.01937,-0.00261
430,17.2000,0.4057,0.0000,0.1028,0.2511,0.0131,0.0622,-0.0667,0.2201,0.0304,-20.0532,-78.0908,0.5339,0.02828,-0.11116,-0.0124,-0.1629,-0.0808,-0.0419,-0.01092,0.00080
431,17.2400,0.4057,0.0000,0.1028,0.2736,-0.0044,0.0165,0.0403,-0.0459,0.1452,-20.0514,-78.1012,0.5337,0.03178,-0.12616,-0.0036,-0.1269,-0.0673,0.0369,-0.01459,-0.00134
432,17.2800,0.4057,0.0000,0.1028,0.3135,-0.0752,-0.0507,0.4051,-0.4989,0.1782,-20.0516,-78.1128,0.5312,0.01892,-0.05840,0.0061,-0.1130,-0.0648,0.0413,-0.01413,-0.00192
433,17.3200,0.4057,0.0000,0.1028,0.3282,-0.1033,-0.0678,0.5099,-0.1207,0.2467,-20.0539,-78.1259,0.5274,0.00627,0.08125,0.0172,-0.2004,-0.0881,-0.0723,0.00197,0.00102
434,17.3600,0.4057,0.0000,0.1028,0.3671,-0.1050,-0.1968,0.5274,-0.2494,-0.0051,-20.0558,-78.1402,0.5211,-0.00296,0.20667,0.1100,-0.2402,0.0334,-0.1005,0.01215,-0.00629
435,17.4000,0.4057,0.0000,0.1028,0.3944,-0.1693,-0.4573,0.8611,-0.5849,-0.2354,-20.0584,-78.1561,0.5072,-0.02178,0.38297,0.3144,-0.4079,0.0656,-0.1616,0.02331,-0.01018
436,17.4400,0.4057,0.0000,0.1028,0.4091,0.0220,-0.1382,-0.2445,-0.4452,-0.9333,-20.0606,-78.1728,0.4920,-0.04403,0.54752,0.5613,-0.3459,-0.2155,0.2105,0.03491,-0.01241
437,17.4800,0.4057,0.0000,0.1028,0.3903,0.1810,-0.2172,-0.8667,-0.5088,-0.5982,-20.0541,-78.1880,0.4876,-0.05251,0.56454,-0.0655,-0.0718,-0.6122,0.2925,0.03680,-0.00073
438,17.5200,0.4057,0.0000,0.1028,0.3477,0.0044,-0.2661,-0.0384,-0.0700,0.1494,-20.0474,-78.2025,0.4746,-0.05864,0.43498,0.0086,0.0909,-0.5285,0.5642,0.03043,0.01376
439,17.5600,0.4057,0.0000,0.1028,0.3291,0.0296,-0.1884,-0.1329,0.0132,-0.0219,-20.0459,-78.2174,0.4649,-0.07172,0.44564,-0.0773,-0.1072,0.0136,-0.1973,0.03051,0.01431
440,17.6000,0.4057,0.0000,0.1028,0.2821,0.0535,-0.0466,-0.2563,0.3885,0.1287,-20.0425,-78.2294,0.4600,-0.05944,0.31937,-0.1544,-0.1190,-0.1558,0.1497,0.02564,0.01593
441,17.6400,0.4057,0.0000,0.1028,0.2670,0.0575,-0.0105,-0.2763,0.3811,0.0204,-20.0391,-78.2406,0.4581,-0.04475,0.19853,-0.0418,-0.1008,-0.0508,-0.0306,0.01312,0.01305
442,17.6800,0.4057,0.0000,0.1028,0.2584,0.0151,-0.0093,-0.0812,0.2553,0.1598,-20.0366,-78.2510,0.4565,-0.03159,0.10825,-0.0882,-0.0993,-0.1143,0.0442,0.00222,0.01084
443,17.7200,0.4057,0.0000,0.1028,0.2583,0.0177,0.0213,-0.0887,0.0337,0.0616,-20.0350,-78.2614,0.4555,-0.02805,0.07144,-0.0362,-0.1192,-0.0675,0.0203,-0.00321,0.00790
444,17.7600,0.4057,0.0000,0.1028,0.2383,0.0258,0.0439,-0.1324,0.2182,0.1297,-20.0331,-78.2712,0.4557,-0.02203,0.02255,-0.0458,-0.1382,-0.0980,-0.0167,-0.00321,0.00726
445,17.8000,0.4057,0.0000,0.1028,0.2104,0.0468,0.0390,-0.2349,0.6180,0.0833,-20.0306,-78.2802,0.4559,-0.00413,-0.04869,-0.0167,-0.1533,-0.0730,-0.0369,-0.00591,0.00542
446,17.8400,0.4057,0.0000,0.1028,0.2372,0.0194,0.0134,-0.0959,-0.0117,-0.0257,-20.0279,-78.2891,0.4551,0.00597,-0.12491,-0.0186,-0.0980,-0.0324,0.0733,-0.01847,-0.00288
447,17.8800,0.4057,0.0000,0.1028,0.2430,-0.0084,0.0537,0.0376,-0.1623,0.0646,-20.0269,-78.2987,0.4550,0.00177,-0.12343,-0.0020,-0.1397,-0.0944,-0.0005,-0.01844,-0.00300
448,17.9200,0.4057,0.0000,0.1028,0.2275,-0.0101,0.0653,0.0386,0.0773,0.2036,-20.0263,-78.3080,0.4562,0.00108,-0.09764,-0.0442,-0.1698,-0.1285,-0.0392,-0.01566,0.00035
449,17.9600,0.4057,0.0000,0.1028,0.2278,0.0108,0.0445,-0.0580,-0.0157,0.0888,-20.0251,-78.3170,0.4568,0.00138,-0.09873,-0.0113,-0.1591,-0.0769,0.0270,-0.01357,-0.00164
450,18.0000,0.4057,0.0000,0.1028,0.2060,0.0252,0.0374,-0.1286,0.3712,0.0651,-20.0233,-78.3256,0.4568,0.01046,-0.12543,0.0006,-0.1474,-0.0756,-0.0286,-0.01108,0.00053
451,18.0400,0.4057,0.0000,0.1028,0.2081,0.0189,0.0291,-0.0980,0.3187,0.0522,-20.0212,-78.3339,0.4563,0.02441,-0.16268,-0.0027,-0.1378,-0.0620,0.0115,-0.01630,-0.00427
452,18.0800,0.4057,0.0000,0.1028,0.2315,-0.0245,0.0321,0.1143,-0.1024,0.1084,-20.0201,-78.3428,0.4557,0.02762,-0.15474,-0.0300,-0.1239,-0.0883,0.0424,-0.02109,-0.00719
453,18.1200,0.4057,0.0000,0.1028,0.2342,-0.0099,0.0629,0.0475,-0.1031,0.0197,-20.0198,-78.3521,0.4560,0.02229,-0.11888,0.0139,-0.1534,-0.0717,-0.0269,-0.01518,-0.00754
454,18.1600,0.4057,0.0000,0.1028,0.2181,0.0135,0.0520,-0.0661,0.2376,-0.0153,-20.0185,-78.3611,0.4567,0.02676,-0.12371,-0.0092,-0.1437,-0.0810,-0.0331,-0.01273,-0.00547
455,18.2000,0.4057,0.0000,0.1028,0.2279,-0.0010,0.0409,-0.0041,0.0741,0.1283,-20.0169,-78.3700,0.4567,0.03296,-0.13464,-0.0027,-0.1359,-0.0931,0.0480,-0.01809,-0.00733
456,18.2400,0.4057,0.0000,0.1028,0.2408,-0.0044,0.0377,0.0171,-0.1096,0.0654,-20.0158,-78.3794,0.4564,0.03099,-0.12536,0.0017,-0.1405,-0.0752,-0.0078,-0.01752,-0.00769
457,18.2800,0.4057,0.0000,0.1028,0.2428,0.0035,0.0539,-0.0199,-0.0706,0.0297,-20.0144,-78.3889,0.4566,0.02747,-0.12410,-0.0067,-0.1678,-0.0927,-0.0106,-0.01485,-0.00683
458,18.3200,0.4057,0.0000,0.1028,0.2552,-0.0281,0.0062,0.1536,-0.0842,0.1757,-20.0134,-78.3988,0.4562,0.02504,-0.10599,-0.0315,-0.1424,-0.0897,-0.0122,-0.01172,-0.00483
459,18.3600,0.4057,0.0000,0.1028,0.2788,-0.0418,-0.0378,0.1942,-0.1364,0.2445,-20.0134,-78.4094,0.4537,0.01957,-0.05385,0.0009,-0.1697,-0.0723,-0.0444,-0.00656,-0.00630
460,18.4000,0.4057,0.0000,0.1028,0.3108,-0.0969,-0.1039,0.4810,-0.2851,0.1240,-20.0143,-78.4213,0.4493,0.01047,0.03107,-0.0014,-0.1331,-0.0530,-0.0081,0.00007,-0.00643
461,18.4400,0.4057,0.0000,0.1028,0.3452,-0.1288,-0.1452,0.6499,-0.2146,0.1800,-20.0167,-78.4349,0.4432,-0.00149,0.16243,0.0942,-0.2518,-0.0353,-0.1233,0.01202,-0.01053
462,18.4800,0.4057,0.0000,0.1028,0.3760,-0.2054,-0.3674,1.0605,-0.5553,-0.0782,-20.0203,-78.4503,0.4323,-0.01792,0.33918,0.2422,-0.3942,0.0390,-0.1694,0.02498,-0.01591
463,18.5200,0.4057,0.0000,0.1028,0.3775,0.0283,-0.2191,-0.1915,-0.6277,-0.5504,-20.0230,-78.4663,0.4166,-0.04567,0.46584,0.5291,-0.4747,0.0639,-0.1977,0.03638,-0.02059
464,18.5600,0.4057,0.0000,0.1028,0.3743,0.0614,-0.1387,-0.3572,-0.3356,-0.7311,-20.0178,-78.4799,0.4112,-0.04639,0.47889,-0.1735,-0.0815,-0.5295,0.3354,0.03953,-0.00568
465,18.6000,0.4057,0.0000,0.1028,0.3396,0.1331,-0.4174,-0.4447,-0.1075,-0.1994,-20.0118,-78.4947,0.3985,-0.06289,0.48120,0.0071,0.0179,-0.3990,0.4151,0.03620,0.00575
466,18.6400,0.4057,0.0000,0.1028,0.3102,0.1261,-0.2372,-0.6066,0.1848,0.2356,-20.0040,-78.5079,0.3844,-0.06128,0.27429,-0.0869,-0.0699,-0.1129,0.1454,0.03114,0.01474
467,18.6800,0.4057,0.0000,0.1028,0.3179,0.0440,-0.0469,-0.2179,-0.1301,0.0311,-19.9985,-78.5201,0.3787,-0.05928,0.11521,-0.1295,-0.0697,-0.1543,0.1011,0.01823,0.02049
468,18.7200,0.4057,0.0000,0.1028,0.2959,-0.0072,0.0650,0.0329,0.1552,-0.0238,-19.9967,-78.5323,0.3788,-0.05862,0.10148,-0.0730,-0.1531,-0.1296,-0.0565,0.01754,0.02488
469,18.7600,0.4057,0.0000,0.1028,0.2694,0.0004,0.0394,-0.0041,0.3015,0.0254,-19.9957,-78.5436,0.3802,-0.04932,0.11339,-0.0641,-0.1324,-0.1016,-0.0006,0.01300,0.01997
470,18.8000,0.4057,0.0000,0.1028,0.2473,0.0267,-0.0083,-0.1375,0.4044,0.1939,-19.9938,-78.5539,0.3795,-0.03472,0.08424,-0.0596,-0.1256,-0.1061,-0.0062,0.00728,0.01506
