step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right
239,9.5600,0.7467,0.0000,0.1528,0.8742,0.0089,0.0150,-0.0450,0.1161,0.1661,-33.3827,-82.0437,0.2246,-0.02080,-2.11094,0.0554,-0.1135,-0.0730,-0.0288,0.00000,0.00000
240,9.6000,0.7467,0.0000,0.1528,0.8815,0.0043,0.0067,-0.0221,0.0356,0.2158,-33.3826,-82.0788,0.2241,-0.01743,-1.67597,0.0628,-0.0894,-0.0788,0.0246,0.00000,0.00000
241,9.6400,0.7467,0.0000,0.1528,0.8948,-0.0171,0.0150,0.0870,-0.0968,0.1543,-33.3828,-82.1143,0.2236,-0.01874,-1.22530,0.0609,-0.0707,-0.0885,0.0354,0.00000,0.00000
242,9.6800,0.7467,0.0000,0.1528,0.8957,-0.0126,0.0242,0.0642,-0.0132,0.1750,-33.3833,-82.1500,0.2237,-0.02099,-0.79690,0.0613,-0.0827,-0.0771,-0.0171,0.00000,0.00000
243,9.7200,0.7467,0.0000,0.1528,0.9019,0.0192,0.0205,-0.0973,-0.1178,0.1989,-33.3824,-82.1859,0.2240,-0.02446,-0.60331,0.0910,-0.1001,-0.0665,-0.0110,0.00000,0.00000
244,9.7600,0.7467,0.0000,0.1528,0.9091,-0.0003,0.0142,0.0016,-0.2280,0.1286,-33.3810,-82.2217,0.2241,-0.03032,-0.53914,0.0935,-0.0584,-0.1111,0.0535,0.00000,0.00000
245,9.8000,0.7467,0.0000,0.1528,0.9098,-0.0136,-0.0052,0.0685,-0.2146,0.1177,-33.3804,-82.2579,0.2240,-0.03934,-0.41592,0.0685,-0.0691,-0.0958,-0.0362,0.00000,0.00000
246,9.8400,0.7467,0.0000,0.1528,0.8946,0.0180,0.0074,-0.0903,0.0142,0.1724,-33.3790,-82.2938,0.2241,-0.04342,-0.35901,0.0801,-0.1258,-0.0917,-0.0324,0.00000,0.00000
247,9.8800,0.7467,0.0000,0.1528,0.8884,0.0055,-0.0140,-0.0282,0.0726,0.1279,-33.3768,-82.3293,0.2239,-0.04018,-0.38029,0.0535,-0.0678,-0.0817,0.0247,0.00000,0.00000
248,9.9200,0.7467,0.0000,0.1528,0.9002,0.0009,-0.0056,-0.0044,-0.1822,0.1826,-33.3749,-82.3650,0.2234,-0.04377,-0.34413,0.0880,-0.0960,-0.0755,-0.0032,0.00000,0.00000
249,9.9600,0.5022,0.0000,0.0428,0.0299,0.0484,0.0000,-0.0374,0.0015,0.0489,-20.0257,-75.7543,0.9946,0.00000,3.14159,0.0693,-0.0972,-0.0790,-0.0250,0.00000,0.00000
250,10.0000,0.5022,0.0000,0.0428,-0.0189,0.0341,-0.2782,0.3902,1.7237,-0.0892,-20.0244,-75.7548,0.9897,0.07233,3.10571,1.0288,0.4600,-1.1554,-0.1295,0.00000,0.00000
251,10.0400,0.5022,0.0000,0.0428,0.1533,0.0202,-0.8112,0.5455,1.1443,-1.7091,-20.0244,-75.7586,0.9633,0.11078,3.06598,1.4175,2.1527,0.6302,1.1972,0.00000,0.00000
252,10.0800,0.5022,0.0000,0.0428,0.2604,0.0055,-1.1852,0.8010,1.0345,-3.3148,-20.0243,-75.7627,0.9228,0.15515,3.07376,2.7969,2.1144,0.8250,2.5960,0.00000,0.00000
253,10.1200,0.5022,0.0000,0.0428,0.3391,0.0344,-1.5832,-0.4621,0.3052,-0.0471,-20.0236,-75.7674,0.8640,0.16772,3.10537,1.4952,1.4248,0.7864,1.6567,0.00000,0.00000
254,10.1600,0.5022,0.0000,0.0428,0.4038,0.1071,-1.9372,0.3068,0.4600,2.0518,-20.0212,-75.7704,0.7924,0.18541,-3.14091,0.1137,0.0530,0.0718,0.1080,0.00000,0.00000
255,10.2000,0.5022,0.0000,0.0428,0.2349,0.0300,0.1406,-0.1512,0.1226,0.1494,-20.0216,-75.7780,0.7662,0.21010,3.11681,-0.1660,-0.3233,-0.4362,0.2432,0.00000,0.00000
256,10.2400,0.5022,0.0000,0.0428,0.3327,0.0020,0.1194,-0.1805,-0.4875,0.0937,-20.0260,-75.7899,0.7701,0.19919,3.11561,-0.1565,-0.6071,-0.4450,-0.7836,0.00000,0.00000
257,10.2800,0.5022,0.0000,0.0428,0.4173,-0.0187,0.0196,0.0839,-0.9784,0.1393,-20.0315,-75.8036,0.7680,0.15772,3.10887,-0.6167,-0.9249,-0.3857,-0.1835,0.00000,0.00000
258,10.3200,0.5022,0.0000,0.0428,0.4290,0.0253,0.1301,-0.1307,-0.5690,-0.0367,-20.0372,-75.8187,0.7671,0.12793,3.11228,-0.1638,-0.3973,-0.0793,0.0702,0.00000,0.00000
259,10.3600,0.5022,0.0000,0.0428,0.4644,0.0249,0.1076,-0.1303,-0.5253,0.0527,-20.0424,-75.8355,0.7684,0.11039,3.12942,0.0419,-0.0613,-0.0463,0.0871,0.00000,0.00000
260,10.4000,0.5022,0.0000,0.0428,0.5083,0.0013,0.0625,-0.0133,-0.6473,0.1835,-20.0489,-75.8535,0.7681,0.08657,3.13279,0.0209,-0.0712,-0.1206,0.0183,0.00000,0.00000
261,10.4400,0.5022,0.0000,0.0428,0.5379,0.0148,0.0672,-0.0774,-0.6011,0.0502,-20.0559,-75.8727,0.7676,0.06035,3.13563,0.0064,-0.0979,-0.0839,0.0087,0.00000,0.00000
262,10.4800,0.5022,0.0000,0.0428,0.5605,0.0130,0.0768,-0.0679,-0.5407,-0.0055,-20.0628,-75.8931,0.7679,0.03830,-3.13882,0.0376,-0.0718,-0.0826,0.0569,0.00000,0.00000
263,10.5200,0.5022,0.0000,0.0428,0.5617,0.0089,0.0652,-0.0472,-0.1659,0.0769,-20.0703,-75.9139,0.7686,0.02586,-3.13484,0.0343,-0.0974,-0.1157,-0.0166,0.00000,0.00000
264,10.5600,0.5022,0.0000,0.0428,0.5747,0.0250,0.0268,-0.1288,-0.1305,-0.0212,-20.0775,-75.9355,0.7683,0.01925,-3.12440,0.0386,-0.0820,-0.0537,0.0009,0.00000,0.00000
265,10.6000,0.5022,0.0000,0.0428,0.5889,0.0109,0.0200,-0.0584,-0.1186,0.0477,-20.0848,-75.9574,0.7672,0.01468,-3.11339,0.0129,-0.0789,-0.0745,0.0142,0.00000,0.00000
266,10.6400,0.5022,0.0000,0.0428,0.6119,-0.0107,0.0401,0.0533,-0.2553,0.0745,-20.0931,-75.9798,0.7666,0.00666,-3.11399,0.0152,-0.0827,-0.0863,0.0316,0.00000,0.00000
267,10.6800,0.5022,0.0000,0.0428,0.6222,0.0113,0.0735,-0.0588,-0.2058,0.0030,-20.1016,-76.0028,0.7675,-0.00313,-3.11474,0.0652,-0.1202,-0.0869,-0.0171,0.00000,0.00000
268,10.7200,0.5022,0.0000,0.0428,0.6253,-0.0069,0.0580,0.0331,-0.0993,0.1335,-20.1099,-76.0260,0.7689,-0.00746,-3.11260,0.0385,-0.0953,-0.1322,0.0319,0.00000,0.00000
269,10.7600,0.5022,0.0000,0.0428,0.6300,0.0149,0.0306,-0.0764,-0.0583,0.0304,-20.1184,-76.0497,0.7692,-0.01195,-3.11135,0.0800,-0.1092,-0.0690,-0.0058,0.00000,0.00000
270,10.8000,0.5022,0.0000,0.0428,0.6382,0.0100,0.0076,-0.0523,-0.1281,0.0617,-20.1262,-76.0736,0.7688,-0.01493,-3.10186,0.0392,-0.0807,-0.0958,0.0078,0.00000,0.00000
271,10.8400,0.5022,0.0000,0.0428,0.6499,0.0016,0.0224,-0.0094,-0.2210,0.0072,-20.1346,-76.0978,0.7683,-0.02276,-3.09885,0.0656,-0.0960,-0.0906,0.0268,0.00000,0.00000
272,10.8800,0.5022,0.0000,0.0428,0.6521,0.0027,0.0287,-0.0147,-0.1868,0.1230,-20.1431,-76.1222,0.7687,-0.03065,-3.09747,0.0563,-0.1090,-0.0987,-0.0361,0.00000,0.00000
273,10.9200,0.5022,0.0000,0.0428,0.6576,0.0061,0.0079,-0.0314,-0.3056,0.0624,-20.1514,-76.1467,0.7687,-0.04102,-3.09371,0.0803,-0.0872,-0.0786,0.0199,0.00000,0.00000
274,10.9600,0.5022,0.0000,0.0428,0.6392,-0.0002,-0.0001,0.0011,0.0281,0.0967,-20.1598,-76.1710,0.7684,-0.04448,-3.09270,0.0516,-0.0859,-0.1137,-0.0369,0.00000,0.00000
275,11.0000,0.5022,0.0000,0.0428,0.6275,0.0107,0.0093,-0.0546,0.2300,0.1388,-20.1677,-76.1952,0.7682,-0.03885,-3.08826,0.0446,-0.1190,-0.1014,-0.0328,0.00000,0.00000
276,11.0400,0.5022,0.0000,0.0428,0.6361,-0.0159,0.0046,0.0806,0.0774,0.0764,-20.1758,-76.2192,0.7679,-0.03253,-3.08791,0.0185,-0.0804,-0.0980,0.0425,0.00000,0.00000
277,11.0800,0.5022,0.0000,0.0428,0.6387,-0.0223,0.0320,0.1136,0.1057,0.1092,-20.1848,-76.2432,0.7680,-0.02929,-3.10194,0.0300,-0.1148,-0.1116,-0.0076,0.00000,0.00000
278,11.1200,0.5022,0.0000,0.0428,0.6457,-0.0061,0.0344,0.0305,0.0032,0.1125,-20.1933,-76.2674,0.7687,-0.02787,-3.10985,0.0359,-0.1122,-0.0937,0.0103,0.00000,0.00000
279,11.1600,0.5022,0.0000,0.0428,0.6497,0.0054,0.0046,-0.0282,-0.0629,0.0766,-20.2011,-76.2920,0.7686,-0.02938,-3.10919,0.0493,-0.0811,-0.0735,0.0010,0.00000,0.00000
280,11.2000,0.5022,0.0000,0.0428,0.6539,0.0270,0.0231,-0.1385,-0.1187,0.0027,-20.2082,-76.3170,0.7684,-0.03350,-3.09689,0.0932,-0.1050,-0.0860,0.0085,0.00000,0.00000
281,11.2400,0.5022,0.0000,0.0428,0.6487,-0.0096,0.0172,0.0472,0.0314,0.0888,-20.2155,-76.3419,0.7687,-0.03319,-3.09075,0.0355,-0.0771,-0.1220,0.0128,0.00000,0.00000
282,11.2800,0.5022,0.0000,0.0428,0.6581,-0.0024,0.0057,0.0110,-0.1381,0.0230,-20.2237,-76.3667,0.7685,-0.03732,-3.09602,0.0698,-0.0940,-0.0673,-0.0099,0.00000,0.00000
283,11.3200,0.5022,0.0000,0.0428,0.6505,0.0011,0.0157,-0.0061,-0.0038,0.0578,-20.2313,-76.3915,0.7685,-0.03905,-3.09572,0.0501,-0.0940,-0.1065,0.0057,0.00000,0.00000
284,11.3600,0.5022,0.0000,0.0428,0.6462,0.0103,0.0222,-0.0539,0.0813,-0.0050,-20.2387,-76.4164,0.7687,-0.03739,-3.09154,0.0759,-0.0992,-0.0870,0.0043,0.00000,0.00000
285,11.4000,0.5022,0.0000,0.0428,0.6453,0.0048,0.0042,-0.0257,0.0886,0.1321,-20.2459,-76.4413,0.7688,-0.03370,-3.08506,0.0342,-0.1081,-0.0970,-0.0322,0.00000,0.00000
286,11.4400,0.5022,0.0000,0.0428,0.6490,-0.0130,-0.0050,0.0659,0.0299,0.0693,-20.2536,-76.4660,0.7679,-0.03128,-3.08784,0.0443,-0.0660,-0.0869,0.0324,0.00000,0.00000
287,11.4800,0.5022,0.0000,0.0428,0.6616,-0.0051,0.0277,0.0257,-0.1649,0.0949,-20.2614,-76.4910,0.7678,-0.03513,-3.09343,0.0582,-0.1055,-0.1010,-0.0085,0.00000,0.00000
288,11.5200,0.5022,0.0000,0.0428,0.6475,-0.0095,0.0192,0.0477,0.1214,0.0898,-20.2691,-76.5159,0.7683,-0.03449,-3.09929,0.0350,-0.0815,-0.1022,-0.0127,0.00000,0.00000
289,11.5600,0.5022,0.0000,0.0428,0.6399,0.0024,0.0131,-0.0122,0.2856,0.1428,-20.2764,-76.5408,0.7682,-0.02634,-3.10113,0.0288,-0.1061,-0.0814,0.0031,0.00000,0.00000
290,11.6000,0.5022,0.0000,0.0428,0.6571,-0.0035,0.0089,0.0169,0.0076,0.0644,-20.2833,-76.5659,0.7677,-0.02117,-3.09885,0.0302,-0.0758,-0.0801,0.0445,0.00000,0.00000
291,11.6400,0.5022,0.0000,0.0428,0.6715,0.0143,0.0240,-0.0749,-0.1753,-0.0103,-20.2902,-76.5915,0.7675,-0.02627,-3.09486,0.0757,-0.0943,-0.0506,-0.0216,0.00000,0.00000
292,11.6800,0.5022,0.0000,0.0428,0.6766,0.0076,0.0361,-0.0406,-0.2316,-0.0084,-20.2968,-76.6173,0.7681,-0.03365,-3.08525,0.0884,-0.0793,-0.1004,0.0303,0.00000,0.00000
293,11.7200,0.5022,0.0000,0.0428,0.6746,-0.0209,-0.0042,0.1060,-0.1746,0.1333,-20.3044,-76.6430,0.7682,-0.04132,-3.09181,0.0240,-0.0747,-0.0989,-0.0225,0.00000,0.00000
294,11.7600,0.5022,0.0000,0.0428,0.6664,-0.0158,0.0139,0.0823,-0.0403,0.1263,-20.3123,-76.6685,0.7680,-0.04551,-3.10663,0.0399,-0.1033,-0.1174,0.0445,0.00000,0.00000
295,11.8000,0.5022,0.0000,0.0428,0.6707,0.0146,0.0060,-0.0749,-0.1801,0.0360,-20.3190,-76.6943,0.7683,-0.05083,-3.10449,0.0665,-0.0825,-0.0524,-0.0113,0.00000,0.00000
296,11.8400,0.5022,0.0000,0.0428,0.6611,-0.0201,-0.0167,0.1027,-0.0643,0.1198,-20.3259,-76.7197,0.7679,-0.05353,-3.10644,0.0175,-0.0484,-0.1249,0.0460,0.00000,0.00000
297,11.8800,0.5022,0.0000,0.0428,0.6556,0.0117,-0.0032,-0.0586,-0.0170,0.0911,-20.3328,-76.7452,0.7674,-0.05675,-3.11106,0.0592,-0.0995,-0.0608,-0.0401,0.00000,0.00000
298,11.9200,0.5022,0.0000,0.0428,0.6538,0.0112,-0.0015,-0.0571,-0.0865,0.0714,-20.3385,-76.7706,0.7673,-0.05794,-3.09729,0.0329,-0.0811,-0.0992,0.0283,0.00000,0.00000
299,11.9600,0.5022,0.0000,0.0428,0.6426,-0.0065,0.0050,0.0339,0.0965,0.0982,-20.3448,-76.7957,0.7674,-0.05705,-3.09684,0.0233,-0.1001,-0.1053,-0.0024,0.00000,0.00000
300,12.0000,0.5022,0.0000,0.0428,0.6457,-0.0036,0.0104,0.0190,-0.0330,0.0884,-20.3511,-76.8206,0.7677,-0.05650,-3.09974,0.0415,-0.0973,-0.0810,0.0271,0.00000,0.00000
301,12.0400,0.5022,0.0000,0.0428,0.6364,0.0192,0.0142,-0.0988,0.0672,-0.0039,-20.3568,-76.8456,0.7682,-0.05573,-3.09307,0.0773,-0.1024,-0.0741,-0.0112,0.00000,0.00000
302,12.0800,0.5022,0.0000,0.0428,0.6268,-0.0005,-0.0144,0.0015,0.1776,0.0598,-20.3623,-76.8703,0.7680,-0.04927,-3.08385,0.0176,-0.0720,-0.0950,-0.0000,0.00000,0.00000
303,12.1200,0.5022,0.0000,0.0428,0.6348,0.0074,0.0104,-0.0384,0.0133,0.0368,-20.3680,-76.8950,0.7676,-0.04723,-3.08037,0.0570,-0.1207,-0.0803,0.0161,0.00000,0.00000
304,12.1600,0.5022,0.0000,0.0428,0.6310,-0.0118,0.0062,0.0596,0.0869,0.0852,-20.3739,-76.9196,0.7677,-0.04412,-3.08166,0.0098,-0.0855,-0.0872,-0.0009,0.00000,0.00000
305,12.2000,0.5022,0.0000,0.0428,0.6223,0.0143,0.0115,-0.0744,0.2494,-0.0209,-20.3797,-76.9441,0.7675,-0.03789,-3.08221,0.0681,-0.0990,-0.0477,-0.0182,0.00000,0.00000
306,12.2400,0.5022,0.0000,0.0428,0.6293,0.0037,0.0225,-0.0202,0.1445,0.0635,-20.3848,-76.9688,0.7677,-0.02928,-3.06986,0.0159,-0.1121,-0.1161,0.0146,0.00000,0.00000
307,12.2800,0.5022,0.0000,0.0428,0.6445,0.0137,0.0377,-0.0715,-0.0675,0.0136,-20.3902,-76.9937,0.7681,-0.02972,-3.06218,0.0944,-0.1225,-0.0639,-0.0082,0.00000,0.00000
308,12.3200,0.5022,0.0000,0.0428,0.6421,-0.0164,0.0004,0.0825,0.0103,0.0807,-20.3960,-77.0187,0.7682,-0.02926,-3.06334,0.0229,-0.0648,-0.0910,-0.0078,0.00000,0.00000
309,12.3600,0.5022,0.0000,0.0428,0.6466,-0.0128,0.0318,0.0655,-0.0117,0.0603,-20.4024,-77.0436,0.7680,-0.03007,-3.07761,0.0653,-0.1108,-0.1131,0.0352,0.00000,0.00000
310,12.4000,0.5022,0.0000,0.0428,0.6545,0.0080,0.0243,-0.0421,-0.1374,0.0312,-20.4080,-77.0689,0.7686,-0.03365,-3.07752,0.0614,-0.0977,-0.0783,-0.0401,0.00000,0.00000
311,12.4400,0.5022,0.0000,0.0428,0.6653,-0.0053,0.0131,0.0267,-0.3710,0.0844,-20.4134,-77.0944,0.7688,-0.04410,-3.07360,0.0722,-0.0887,-0.1186,0.0523,0.00000,0.00000
312,12.4800,0.5022,0.0000,0.0428,0.6457,-0.0194,-0.0124,0.0989,-0.0196,0.1278,-20.4197,-77.1197,0.7686,-0.05032,-3.08872,0.0233,-0.0761,-0.1134,-0.0464,0.00000,0.00000
313,12.5200,0.5022,0.0000,0.0428,0.6440,0.0101,0.0110,-0.0500,-0.0622,0.1095,-20.4251,-77.1448,0.7683,-0.05301,-3.08927,0.0432,-0.1332,-0.1084,0.0174,0.00000,0.00000
314,12.5600,0.5022,0.0000,0.0428,0.6527,0.0378,-0.0242,-0.1977,-0.1948,-0.0798,-20.4294,-77.1702,0.7683,-0.05720,-3.06755,0.0571,-0.0949,-0.0904,0.0087,0.00000,0.00000
315,12.6000,0.5022,0.0000,0.0428,0.6388,0.1002,-0.1507,-0.5044,0.1173,0.1214,-20.4320,-77.1961,0.7649,-0.05708,-3.00506,0.0143,-0.0774,-0.1879,0.0412,0.00000,0.00000
316,12.6400,0.5022,0.0000,0.0428,0.6485,0.1721,-0.2900,-0.8873,-0.1464,0.0652,-20.4319,-77.2227,0.7558,-0.05568,-2.87574,-0.0010,0.0276,-0.4330,0.4359,0.00000,0.00000
317,12.6800,0.5022,0.0000,0.0428,0.6197,0.0889,-0.3842,-0.4207,-0.0118,0.2457,-20.4306,-77.2492,0.7391,-0.05587,-2.74292,-0.0283,0.4204,-0.5126,0.6339,0.00000,0.00000
318,12.7200,0.5022,0.0000,0.0428,0.6471,0.0108,-0.2535,-0.0586,0.2571,0.1225,-20.4345,-77.2756,0.7270,-0.05788,-2.68303,0.1119,-0.0649,-0.1808,-0.0655,0.00000,0.00000
319,12.7600,0.5022,0.0000,0.0428,0.6773,-0.0787,-0.2895,0.3667,0.0910,0.1413,-20.4408,-77.3024,0.7176,-0.05290,-2.67295,0.2320,-0.4668,-0.1858,-0.0895,0.00000,0.00000
320,12.8000,0.5022,0.0000,0.0428,0.7088,-0.1044,-0.2578,0.4886,-0.5750,0.3987,-20.4524,-77.3287,0.7049,-0.05873,-2.77949,0.5089,-0.5838,-0.0759,-0.0911,0.00000,0.00000
321,12.8400,0.5022,0.0000,0.0428,0.6798,-0.0943,-0.1133,0.4737,-0.1753,0.2777,-20.4613,-77.3549,0.6987,-0.06534,-2.85480,-0.0788,-0.1165,-0.1120,0.0400,0.00000,0.00000
322,12.8800,0.5022,0.0000,0.0428,0.6770,-0.0740,-0.0973,0.3711,-0.2079,-0.0089,-20.4698,-77.3810,0.6950,-0.07300,-2.95205,0.0815,-0.0412,-0.0238,-0.0290,0.00000,0.00000
323,12.9200,0.5022,0.0000,0.0428,0.6576,-0.0163,-0.0628,0.0844,-0.0179,0.0622,-20.4760,-77.4071,0.6926,-0.07713,-3.00227,0.0477,-0.0937,-0.0690,-0.0480,0.00000,0.00000
324,12.9600,0.5022,0.0000,0.0428,0.6318,-0.0055,-0.0483,0.0281,0.3377,0.0124,-20.4804,-77.4327,0.6908,-0.06822,-3.01099,0.0259,-0.0607,-0.0731,0.0156,0.00000,0.00000
325,13.0000,0.5022,0.0000,0.0428,0.6423,0.0175,-0.0060,-0.0912,0.0548,-0.0059,-20.4839,-77.4582,0.6900,-0.06236,-2.99781,0.0737,-0.1213,-0.0550,-0.0128,0.00000,0.00000
326,13.0400,0.5022,0.0000,0.0428,0.6529,0.0205,-0.0531,-0.1197,-0.0529,-0.1381,-20.4873,-77.4839,0.6893,-0.06151,-2.98153,0.0145,-0.0945,-0.0933,0.0085,0.00000,0.00000
327,13.0800,0.5022,0.0000,0.0428,0.6569,0.0802,-0.1359,-0.3963,-0.0095,0.1198,-20.4896,-77.5101,0.6858,-0.06181,-2.92539,0.0118,-0.1033,-0.2509,0.1412,0.00000,0.00000
328,13.1200,0.5022,0.0000,0.0428,0.6476,0.1541,-0.3603,-0.8580,-0.1650,0.1460,-20.4892,-77.5369,0.6762,-0.06332,-2.78091,-0.0008,0.0992,-0.4712,0.4742,0.00000,0.00000
329,13.1600,0.5022,0.0000,0.0428,0.6195,-0.0069,-0.4985,0.0076,0.0603,0.2004,-20.4892,-77.5631,0.6564,-0.05913,-2.64446,0.1222,0.3287,-0.4990,0.5424,0.00000,0.00000
330,13.2000,0.5022,0.0000,0.0428,0.6530,-0.1552,-0.4660,0.7308,-0.0068,-0.0957,-20.4977,-77.5895,0.6384,-0.06689,-2.71604,0.1883,-0.3449,-0.1469,-0.1715,0.00000,0.00000
331,13.2400,0.5022,0.0000,0.0428,0.6840,-0.0927,-0.2520,0.4577,-0.5325,0.4029,-20.5104,-77.6156,0.6221,-0.07840,-2.92437,0.4332,-0.6393,-0.0750,-0.1432,0.00000,0.00000
332,13.2800,0.5022,0.0000,0.0428,0.6530,-0.0281,-0.0618,0.1419,-0.1418,0.0768,-20.5155,-77.6413,0.6181,-0.08208,-2.97332,-0.1647,-0.0802,-0.0819,0.0692,0.00000,0.00000
333,13.3200,0.5022,0.0000,0.0428,0.6292,-0.0301,-0.0794,0.1482,0.1907,-0.0546,-20.5206,-77.6668,0.6158,-0.07969,-3.02891,0.0666,-0.0397,-0.0332,-0.0303,0.00000,0.00000
334,13.3600,0.5022,0.0000,0.0428,0.6180,-0.0003,-0.0577,0.0020,0.2298,0.0298,-20.5245,-77.6917,0.6135,-0.07117,-3.04707,0.0163,-0.0832,-0.0765,-0.0030,0.00000,0.00000
335,13.4000,0.5022,0.0000,0.0428,0.6085,0.0029,-0.0099,-0.0143,0.3663,0.0658,-20.5275,-77.7164,0.6124,-0.05862,-3.03988,0.0119,-0.1079,-0.0914,0.0231,0.00000,0.00000
336,13.4400,0.5022,0.0000,0.0428,0.6215,-0.0073,-0.0052,0.0360,0.0943,0.0003,-20.5307,-77.7411,0.6121,-0.05046,-3.04071,0.0163,-0.0868,-0.0625,0.0151,0.00000,0.00000
337,13.4800,0.5022,0.0000,0.0428,0.6266,0.0062,0.0089,-0.0330,-0.0265,-0.0022,-20.5338,-77.7658,0.6119,-0.05021,-3.04294,0.0533,-0.1064,-0.0676,-0.0173,0.00000,0.00000
338,13.5200,0.5022,0.0000,0.0428,0.6352,0.0294,-0.0279,-0.1577,-0.0625,-0.0793,-20.5364,-77.7908,0.6117,-0.05119,-3.02148,0.0132,-0.1109,-0.1158,0.0253,0.00000,0.00000
339,13.5600,0.5022,0.0000,0.0428,0.6432,0.0973,-0.1481,-0.4723,-0.1530,0.1211,-20.5371,-77.8166,0.6082,-0.05489,-2.92844,0.0019,-0.0814,-0.2207,0.1154,0.00000,0.00000
340,13.6000,0.5022,0.0000,0.0428,0.6287,0.1315,-0.3982,-0.6957,-0.0367,-0.0988,-20.5358,-77.8426,0.5974,-0.05509,-2.76789,0.0049,0.1245,-0.4539,0.4999,0.00000,0.00000
341,13.6400,0.5022,0.0000,0.0428,0.5992,-0.0266,-0.5276,0.0963,0.2335,0.0415,-20.5359,-77.8679,0.5762,-0.04441,-2.65451,0.1601,0.2478,-0.5478,0.4845,0.00000,0.00000
342,13.6800,0.5022,0.0000,0.0428,0.6620,-0.1452,-0.4672,0.6855,-0.0800,-0.2256,-20.5435,-77.8943,0.5577,-0.05205,-2.74754,0.2665,-0.4469,-0.1352,-0.2037,0.00000,0.00000
343,13.7200,0.5022,0.0000,0.0428,0.6772,0.0007,-0.1231,0.0100,-0.3633,0.1607,-20.5535,-77.9209,0.5434,-0.06942,-2.91506,0.4916,-0.5488,-0.0535,-0.1258,0.00000,0.00000
344,13.7600,0.5022,0.0000,0.0428,0.6342,0.0042,-0.0394,-0.0229,0.2432,0.0520,-20.5552,-77.9466,0.5424,-0.05815,-2.87635,-0.1859,-0.0604,-0.1257,-0.0262,0.00000,0.00000
345,13.8000,0.5022,0.0000,0.0428,0.6437,-0.0506,-0.1097,0.2517,-0.0506,-0.0685,-20.5600,-77.9721,0.5386,-0.05794,-2.92931,0.0919,-0.0549,-0.0153,0.0442,0.00000,0.00000
346,13.8400,0.5022,0.0000,0.0428,0.6329,-0.0273,-0.0277,0.1398,0.1052,0.0606,-20.5651,-77.9973,0.5361,-0.05655,-2.98866,0.0062,-0.1334,-0.1119,-0.0314,0.00000,0.00000
347,13.8800,0.5022,0.0000,0.0428,0.6312,0.0218,0.0080,-0.1122,0.0842,-0.0082,-20.5681,-78.0226,0.5359,-0.05378,-2.98558,0.0546,-0.1401,-0.0465,-0.0275,0.00000,0.00000
348,13.9200,0.5022,0.0000,0.0428,0.6219,-0.0049,-0.0169,0.0239,0.1905,0.0393,-20.5707,-78.0475,0.5355,-0.04581,-2.96861,0.0289,-0.0776,-0.1022,0.0044,0.00000,0.00000
349,13.9600,0.5022,0.0000,0.0428,0.6331,-0.0203,-0.0081,0.1035,0.0134,-0.0018,-20.5744,-78.0725,0.5345,-0.04270,-2.99201,0.0359,-0.0935,-0.0909,0.0137,0.00000,0.00000
350,14.0000,0.5022,0.0000,0.0428,0.6504,0.0412,-0.0415,-0.2240,-0.1354,-0.1016,-20.5772,-78.0980,0.5336,-0.04680,-2.98460,0.0345,-0.1172,-0.1062,-0.0069,0.00000,0.00000
351,14.0400,0.5022,0.0000,0.0428,0.6530,0.1032,-0.1317,-0.5102,-0.0425,0.1168,-20.5774,-78.1242,0.5300,-0.04744,-2.87029,0.0190,-0.0795,-0.3276,0.2486,0.00000,0.00000
352,14.0800,0.5022,0.0000,0.0428,0.6347,0.1159,-0.4821,-0.5178,-0.0047,0.0100,-20.5764,-78.1506,0.5178,-0.04596,-2.73800,0.0688,0.1688,-0.4828,0.5335,0.00000,0.00000
353,14.1200,0.5022,0.0000,0.0428,0.6310,-0.0470,-0.5721,0.2001,-0.2133,-0.3353,-20.5776,-78.1764,0.4945,-0.04619,-2.68040,0.3608,0.1422,-0.3933,0.4045,0.00000,0.00000
354,14.1600,0.5022,0.0000,0.0428,0.6698,-0.2223,-0.5679,0.9949,-0.4255,0.1966,-20.5888,-78.2025,0.4719,-0.06108,-2.89587,0.3023,-0.4790,-0.0637,-0.2817,0.00000,0.00000
355,14.2000,0.5022,0.0000,0.0428,0.6563,-0.1644,-0.1656,0.8512,-0.4887,0.4804,-20.6015,-78.2278,0.4581,-0.08439,3.08790,-0.3111,-0.2383,-0.1872,0.1552,0.00000,0.00000
356,14.2400,0.5022,0.0000,0.0428,0.6191,0.0682,0.0973,-0.3395,0.3346,-0.0352,-20.6060,-78.2529,0.4591,-0.08556,3.01689,0.0292,-0.2049,-0.0314,-0.1475,0.00000,0.00000
357,14.2800,0.5022,0.0000,0.0428,0.5996,0.0701,-0.0483,-0.3492,0.3334,0.0527,-20.6048,-78.2775,0.4608,-0.06726,-3.10913,0.0151,-0.0553,-0.0868,0.0176,0.00000,0.00000
358,14.3200,0.5022,0.0000,0.0428,0.6149,-0.0029,-0.0850,0.0137,-0.0543,0.0699,-20.6062,-78.3021,0.4573,-0.06380,-3.05374,0.0350,-0.0608,-0.1019,0.1016,0.00000,0.00000
